Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2023,Australia,Ryan Grimes,mendozaerik@example.net,59970435,AI-Powered Virtual Assistant,"(31,)",No,/prototype.php,481.4945719514619,Bank Transfer,Pending,3
2024,Japan,Richard Fuller,peter62@example.com,070-6991-9821,Prototyping solutions,"(3,)",No,/prototype.php,344.17611901937624,PayPal,Resolved,5
2024,Portugal,Allison Villarreal,megan71@example.org,(454)891-7834x62260,Software Assistance,"(38,)",Yes,/event.php,394.8341897535876,Debit Card,Pending,4
2022,USA,Mitchell Kim,xhood@example.net,(502)293-4672,Software Assistance,"(31,)",No,/event.php,276.07550064549093,Credit Card,Failed,2
2022,Zimbabwe,John Jones,kinggina@example.org,+1-731-638-0134x56266,Inquiring about Events,"(25,)",Yes,/prototype.php,418.554937829557,Debit Card,Failed,4
2025,Canada,Joan Gordon,paul82@example.net,656.641.9529,Software Assistance,"(21,)",No,/scheduledemo.php,147.20709287634506,Debit Card,Pending,5
2024,Brazil,Stephanie Johnson,juliaoconnell@example.org,(041) 2782-1995,Prototyping solutions,"(2,)",No,/event.php,461.6712227549014,PayPal,Resolved,2
2025,Brazil,Andrew James,grace32@example.com,0800-873-7330,Scheduled Demo,"(29,)",No,/index.html,477.50887226544546,Bank Transfer,Pending,2
2023,India,Kathryn Young,wendy61@example.net,+918638398841,Chatting with Sales Representative,"(5,)",Yes,/images/events.jpg,481.9021984100506,Credit Card,Failed,6
2022,Zambia,John Johnson,sabrina39@example.net,226.930.7123,Software Assistance,"(39,)",Yes,/prototype.php,482.46862960328787,Debit Card,Pending,4
2025,Zambia,Daniel Mendoza,ztorres@example.net,901-795-7843x13012,Prototyping solutions,"(50,)",No,/images/events.jpg,473.7173833396354,Credit Card,Resolved,6
2025,India,Richard Casey,sheppardkatherine@example.org,05014038862,AI-Powered Virtual Assistant,"(40,)",Yes,/event.php,199.04480881686433,Debit Card,Resolved,3
2022,Zambia,David Coleman,nicholasmathews@example.org,565-882-4801x07607,Scheduled Demo,"(45,)",No,/event.php,383.1564775429607,Bank Transfer,Pending,5
2025,Germany,Kelly Smith,chelseadunn@example.net,+49 (0) 7910 371721,Scheduled Demo,"(29,)",No,/scheduledemo.php,301.70349651789655,PayPal,Resolved,2
2022,France,Becky Perry,sandymartin@example.com,+33 3 23 84 77 38,AI-Powered Virtual Assistant,"(3,)",Yes,/scheduledemo.php,451.36756288757636,PayPal,Resolved,5
2023,India,Andrew Browning,rodgerschristopher@example.org,5556131493,Software Assistance,"(27,)",No,/images/events.jpg,200.0820121267029,Bank Transfer,Failed,6
2023,Portugal,Christy Faulkner,fergusonkristi@example.org,661.979.0836x23339,AI-Powered Virtual Assistant,"(51,)",Yes,/prototype.php,481.93868859183533,PayPal,Resolved,2
2024,Brazil,Courtney Smith,sarah81@example.net,(081) 8742 1340,Scheduled Demo,"(16,)",Yes,/prototype.php,301.6826638169226,Bank Transfer,Resolved,3
2022,Canada,Larry Ryan,jillparker@example.org,671.014.4896,Software Assistance,"(55,)",No,/prototype.php,163.83341553359782,Credit Card,Pending,6
2023,France,Kelsey Neal,esexton@example.net,+33 4 69 80 14 65,Chatting with Sales Representative,"(26,)",No,/index.html,149.65866223600335,Debit Card,Resolved,4
2023,Brazil,Alicia Johnson,tmurray@example.com,0900 078 2809,Chatting with Sales Representative,"(33,)",Yes,/prototype.php,244.82934102613822,Debit Card,Resolved,6
2025,Russia,Patricia Moore,hschmidt@example.net,8 (149) 097-12-91,Software Assistance,"(36,)",Yes,/index.html,182.6470464108524,PayPal,Failed,5
2023,Portugal,Jamie Hinton,ktyler@example.org,3504979126,Inquiring about Events,"(59,)",No,/index.html,315.5923337826458,Credit Card,Failed,5
2025,Japan,Tammy Snyder,melissa11@example.net,47-3560-2376,Inquiring about Events,"(2,)",Yes,/index.html,149.82073958024702,PayPal,Resolved,2
2024,USA,Jennifer Pratt,ericgomez@example.net,561.537.6297,Chatting with Sales Representative,"(20,)",No,/event.php,381.8728630018193,PayPal,Pending,4
2025,Zambia,Angela Jacobs,hannahsmith@example.com,404-815-0507x03829,Prototyping solutions,"(57,)",Yes,/index.html,324.98484315710084,PayPal,Pending,3
2025,USA,Erin Davidson,dorisblack@example.net,425.390.7966x4614,Software Assistance,"(55,)",No,/event.php,215.2351145940838,Debit Card,Pending,5
2025,Portugal,Shannon Riddle,angela42@example.org,001-794-209-9953x19643,Prototyping solutions,"(21,)",No,/images/events.jpg,183.26824060041838,Credit Card,Failed,2
2023,Zimbabwe,Holly Rivera,williamscory@example.com,299-471-2090,Chatting with Sales Representative,"(11,)",Yes,/images/events.jpg,238.1419413210669,Debit Card,Resolved,3
2022,Portugal,Taylor Nelson,ballardgarrett@example.org,+1-687-354-3679x6231,AI-Powered Virtual Assistant,"(35,)",Yes,/images/events.jpg,357.85434254507487,Debit Card,Resolved,5
2024,Japan,Cory Cruz,smithsara@example.com,080-5153-6035,Inquiring about Events,"(39,)",No,/event.php,178.20053550075122,Credit Card,Resolved,5
2025,France,Nathan Fitzpatrick,natalie59@example.org,+33 2 18 45 35 86,Chatting with Sales Representative,"(52,)",No,/images/events.jpg,257.7136517459735,Bank Transfer,Resolved,2
2022,USA,Tina Jones,nicole76@example.com,830.333.0816x86266,Prototyping solutions,"(5,)",No,/event.php,293.2695193062604,Bank Transfer,Pending,4
2023,USA,Amanda Kirk,richard96@example.com,+1-594-846-6163,Chatting with Sales Representative,"(57,)",No,/index.html,364.2240191687306,Credit Card,Resolved,2
2023,Brazil,Melissa Holden,sharris@example.com,+55 61 0711 7495,Prototyping solutions,"(28,)",Yes,/prototype.php,153.15927654092349,Credit Card,Resolved,3
2025,Japan,Jacob Moore,slawrence@example.com,070-8314-1360,Scheduled Demo,"(51,)",Yes,/prototype.php,462.4777905878506,PayPal,Pending,3
2022,UK,Jonathan Savage,jennifer39@example.org,207-269-9486x51555,Prototyping solutions,"(32,)",No,/event.php,122.05408630153798,Credit Card,Resolved,6
2025,Japan,Michael Hodge,jameslyons@example.net,080-7496-9158,Scheduled Demo,"(47,)",No,/prototype.php,258.7576158841155,Credit Card,Pending,6
2022,Spain,Ashley Wilson,norriskelly@example.org,(892)775-0548,Inquiring about Events,"(47,)",Yes,/index.html,478.4611213712751,Debit Card,Resolved,2
2025,Netherlands,Wayne Miller,gordontracy@example.org,211.607.4234x53056,Prototyping solutions,"(49,)",No,/scheduledemo.php,298.2477499592176,Debit Card,Failed,3
2022,USA,Stephanie Zimmerman,perezkim@example.net,+1-565-372-9315x14092,Chatting with Sales Representative,"(6,)",Yes,/event.php,108.86303417796515,Debit Card,Resolved,6
2022,Russia,Christina Wood,yponce@example.org,8 (361) 896-8186,AI-Powered Virtual Assistant,"(1,)",No,/event.php,319.5690622292125,Bank Transfer,Resolved,3
2022,Canada,Megan Oliver,murphybrittany@example.net,747-490-6294 x493,Prototyping solutions,"(49,)",No,/event.php,149.14131686416238,PayPal,Resolved,4
2022,UK,Gloria Gibson,justin29@example.net,(229)753-5584,Software Assistance,"(56,)",No,/scheduledemo.php,353.7673875537526,Bank Transfer,Pending,4
2025,Zambia,Robert Cooper,yesenia60@example.com,001-529-375-1565x12313,Chatting with Sales Representative,"(16,)",No,/images/events.jpg,157.33480011976798,Debit Card,Pending,5
2023,Germany,Bradley Collins,hubbardbrandon@example.org,+49(0)8532531864,Prototyping solutions,"(44,)",No,/prototype.php,211.90789484745065,Bank Transfer,Pending,4
2025,Spain,Carolyn Carter MD,jamescampbell@example.com,+1-450-697-2282x36929,Software Assistance,"(26,)",Yes,/prototype.php,472.95197033289776,Debit Card,Failed,3
2025,UK,Norman Ellison,crystaldennis@example.net,968-666-2429x03289,Inquiring about Events,"(51,)",No,/index.html,260.9202750974095,Bank Transfer,Failed,2
2023,Australia,Michael Williams,alexandercastillo@example.org,(02)-8678-2859,Inquiring about Events,"(33,)",Yes,/index.html,287.67660480454936,PayPal,Failed,5
2023,Netherlands,Michael Jones,scott18@example.net,(887)487-7308x17560,Software Assistance,"(19,)",Yes,/images/events.jpg,353.3814095167958,Debit Card,Resolved,5
2023,UK,Jill Erickson,garzajoann@example.net,(223)969-6128,Prototyping solutions,"(19,)",Yes,/event.php,495.1039950608443,Credit Card,Failed,4
2025,Zambia,Brenda Williamson,johnhoward@example.org,001-794-449-4819x0965,Software Assistance,"(35,)",No,/images/events.jpg,227.47907246652244,Debit Card,Pending,3
2023,Australia,Amanda Gordon,denisejohnson@example.net,+61773991167,Scheduled Demo,"(52,)",Yes,/scheduledemo.php,268.271891126425,Bank Transfer,Pending,6
2022,Netherlands,Carolyn Frank,jeffreyyoung@example.com,001-200-620-0190,Inquiring about Events,"(27,)",No,/scheduledemo.php,129.15155100950915,Bank Transfer,Resolved,4
2025,Portugal,Jennifer Fox,lunateresa@example.org,2713886878,Software Assistance,"(9,)",No,/event.php,438.7699788252855,Credit Card,Resolved,2
2024,Zambia,Breanna Shannon,stevenscott@example.org,(761)476-9683,Scheduled Demo,"(36,)",Yes,/scheduledemo.php,325.86427579721885,Credit Card,Pending,3
2022,Russia,Wesley Frye,sandraalexander@example.org,8 (351) 856-88-63,Chatting with Sales Representative,"(9,)",No,/event.php,141.44832310012433,Bank Transfer,Resolved,3
2022,Brazil,Frank Villa,osborneandrea@example.org,+55 (041) 8357 3811,Chatting with Sales Representative,"(36,)",Yes,/prototype.php,458.45215809725494,Credit Card,Resolved,2
2024,Spain,Joseph Bowers,freemantravis@example.net,+1-374-270-4685,Inquiring about Events,"(42,)",No,/images/events.jpg,469.18789191879966,Debit Card,Resolved,4
2024,France,Tara Flores,millerbrent@example.org,+33 (0)3 89 09 07 86,Inquiring about Events,"(14,)",No,/prototype.php,397.50646156399205,Credit Card,Pending,6
2023,Spain,Stacy Yoder,parkercarolyn@example.net,999-978-4318x49526,Scheduled Demo,"(20,)",Yes,/event.php,491.32224522361975,PayPal,Pending,5
2025,USA,Julie Lee,christie24@example.com,569-234-3087x41877,Inquiring about Events,"(57,)",No,/images/events.jpg,158.92164983004,Debit Card,Pending,4
2023,Australia,Mikayla Garner,nhall@example.com,03 4569 6175,AI-Powered Virtual Assistant,"(57,)",Yes,/scheduledemo.php,245.87098702349485,Bank Transfer,Resolved,3
2024,Spain,Abigail Robinson,christopher17@example.net,393-777-1059,Software Assistance,"(53,)",No,/prototype.php,199.8236327272008,Credit Card,Resolved,6
2025,Jamaica,Donna Davenport,wendy97@example.com,994.236.8609x683,Scheduled Demo,"(16,)",No,/prototype.php,205.99410333765888,Debit Card,Failed,5
2025,India,David Hart,paulrhonda@example.com,+915741640264,Inquiring about Events,"(5,)",No,/event.php,135.3652567790012,Credit Card,Resolved,5
2023,Jamaica,Kendra Newman,tpaul@example.net,5023912937,Software Assistance,"(54,)",Yes,/scheduledemo.php,232.2657642620339,Debit Card,Failed,6
2023,Brazil,Mark Rivera,tara66@example.net,+55 41 9442-2378,Prototyping solutions,"(43,)",No,/prototype.php,279.8869525172864,Bank Transfer,Resolved,2
2023,Netherlands,Courtney Smith,jparker@example.com,+1-308-941-1308x9634,Prototyping solutions,"(19,)",No,/scheduledemo.php,459.1844595388111,PayPal,Pending,2
2023,Zambia,Gregory Carr,caroline60@example.com,955.734.4525x04967,Prototyping solutions,"(46,)",Yes,/index.html,393.6872650859379,Credit Card,Resolved,2
2023,Australia,Tracie Scott,ureynolds@example.net,(02) 7702 0358,Software Assistance,"(42,)",No,/prototype.php,487.7774014660068,Credit Card,Failed,2
2025,Zimbabwe,Sarah Garcia,darinmartinez@example.com,961.998.4882,Scheduled Demo,"(20,)",Yes,/prototype.php,340.95608483580395,Credit Card,Resolved,3
2025,Netherlands,Jessica Taylor,fbishop@example.net,420.495.7993x02081,Scheduled Demo,"(29,)",Yes,/index.html,284.2318772338506,Credit Card,Pending,6
2022,Jamaica,Cynthia Dixon,christy56@example.com,(777)495-9275x18694,AI-Powered Virtual Assistant,"(5,)",Yes,/images/events.jpg,401.74025938306704,Bank Transfer,Resolved,5
2022,Zimbabwe,Stacey Villarreal,christopherkramer@example.net,(746)257-3700,Chatting with Sales Representative,"(26,)",Yes,/images/events.jpg,417.78103475273076,Credit Card,Pending,4
2022,Spain,Chloe Anderson,crobinson@example.org,(526)375-4950x61903,Scheduled Demo,"(47,)",No,/index.html,148.74326314182116,Bank Transfer,Pending,2
2023,India,John Flores,jordanjustin@example.org,2034806296,Chatting with Sales Representative,"(9,)",No,/prototype.php,385.68869578039715,Credit Card,Resolved,3
2025,Jamaica,Jill Dyer,hailey88@example.org,804.887.8814,Chatting with Sales Representative,"(40,)",No,/event.php,124.7936180072923,Bank Transfer,Resolved,2
2023,Netherlands,Natalie Robinson,danielkelly@example.net,+1-616-822-7448x2397,Software Assistance,"(37,)",No,/images/events.jpg,100.90738773005245,Credit Card,Pending,4
2024,India,Juan Barnes,michelebaker@example.org,+914030869723,AI-Powered Virtual Assistant,"(50,)",Yes,/prototype.php,133.75192657221743,Debit Card,Resolved,4
2025,Zimbabwe,Sherry Harmon,dross@example.com,(743)458-1567x879,Software Assistance,"(59,)",No,/event.php,198.04225992199082,Credit Card,Failed,4
2022,Netherlands,Jamie Bates,hortontodd@example.net,280.517.8946x057,AI-Powered Virtual Assistant,"(10,)",Yes,/scheduledemo.php,107.95437704659668,Credit Card,Resolved,3
2025,Spain,Michelle Rivera,lhopkins@example.com,9003389676,Software Assistance,"(23,)",Yes,/index.html,380.87361664430006,Credit Card,Resolved,4
2025,Germany,John Thompson DDS,codyspencer@example.net,01493745505,Prototyping solutions,"(59,)",Yes,/scheduledemo.php,432.3889638135622,PayPal,Failed,6
2022,Portugal,Claire Nichols,ctapia@example.com,+1-797-593-6594x989,Scheduled Demo,"(35,)",Yes,/index.html,375.26201056023945,Debit Card,Resolved,4
2023,China,Kathy Harmon,nicholasmccoy@example.org,15336567612,Scheduled Demo,"(33,)",No,/images/events.jpg,102.87487714578347,Bank Transfer,Pending,2
2022,India,Amanda Johnson,alexandrafloyd@example.com,+911848375451,Inquiring about Events,"(30,)",Yes,/scheduledemo.php,381.8023954554931,Bank Transfer,Pending,5
2024,Netherlands,Judy Horton,hilltasha@example.net,+1-205-682-4780x8069,AI-Powered Virtual Assistant,"(40,)",Yes,/scheduledemo.php,431.98379290757106,PayPal,Pending,6
2025,Russia,Tracy Kelley,figueroamartha@example.net,83761781291,Scheduled Demo,"(15,)",No,/index.html,193.05549259777254,Debit Card,Pending,5
2023,Canada,Dana Nelson,martinanita@example.net,+1 (160) 583-5007,Chatting with Sales Representative,"(11,)",No,/scheduledemo.php,272.9104049654586,Credit Card,Pending,2
2022,Jamaica,Julie Sanchez,johnbutler@example.net,850.864.8624,Inquiring about Events,"(5,)",No,/event.php,172.74756100452993,Debit Card,Failed,2
2025,Portugal,Jaime Anderson,rscott@example.com,(561)578-1883,AI-Powered Virtual Assistant,"(23,)",Yes,/scheduledemo.php,248.0408531335832,Bank Transfer,Pending,5
2023,USA,Christopher Burke,matthew88@example.org,782-767-3325x9001,Software Assistance,"(51,)",No,/scheduledemo.php,299.29350762393136,Debit Card,Failed,2
2022,Australia,Jennifer Burnett,christophercampbell@example.org,(07).4968.4921,Inquiring about Events,"(5,)",No,/index.html,416.9988216199417,Debit Card,Pending,3
2025,Australia,Dean Johnson,acostatammy@example.org,0411.228.543,Scheduled Demo,"(34,)",No,/event.php,474.1765879342805,Debit Card,Failed,5
2024,India,Cameron Howard,theresamorrow@example.com,+918246509076,Software Assistance,"(22,)",Yes,/prototype.php,272.2477524260747,Debit Card,Failed,3
2024,China,Jeremiah Allen,andrea99@example.com,18285062034,AI-Powered Virtual Assistant,"(36,)",Yes,/prototype.php,182.62274404466086,Bank Transfer,Resolved,3
2023,Japan,Michael Carlson,jason05@example.org,090-6314-9150,AI-Powered Virtual Assistant,"(1,)",No,/prototype.php,370.8428822936784,Credit Card,Failed,3
2025,Jamaica,Jessica Weiss,danielgonzalez@example.net,791-415-8309x86753,Chatting with Sales Representative,"(51,)",No,/scheduledemo.php,112.06166698445568,PayPal,Resolved,3
2023,China,Martha Rios,westmitchell@example.com,15509128139,AI-Powered Virtual Assistant,"(8,)",No,/prototype.php,439.65291980622453,Debit Card,Resolved,4
2022,Brazil,Matthew Briggs,kristensnyder@example.com,+55 (041) 7058-3638,Scheduled Demo,"(9,)",No,/prototype.php,298.68510970881647,Debit Card,Failed,3
2024,Zambia,Joshua Taylor,kellyjones@example.net,+1-734-509-2845,Scheduled Demo,"(2,)",Yes,/scheduledemo.php,282.25011684236495,Credit Card,Failed,6
2024,China,Melissa Rice,gilldaniel@example.org,13344435827,AI-Powered Virtual Assistant,"(8,)",No,/prototype.php,184.0858543407625,Bank Transfer,Pending,3
2022,Germany,Travis Brown,rrobbins@example.net,(00048) 23259,Chatting with Sales Representative,"(29,)",No,/images/events.jpg,116.92022130623855,Debit Card,Failed,3
2022,Zimbabwe,Kimberly Klein,frank55@example.com,001-767-991-0992x54546,Scheduled Demo,"(36,)",No,/images/events.jpg,251.88308518547018,Bank Transfer,Pending,5
2022,Australia,Mary Chavez,tiffanyhayes@example.com,+61.2.8443.6090,Prototyping solutions,"(7,)",Yes,/event.php,440.73384800279183,Bank Transfer,Pending,2
2023,Japan,Jeffrey Callahan,omann@example.org,080-7837-2174,Chatting with Sales Representative,"(2,)",No,/images/events.jpg,107.13960611680547,Credit Card,Failed,3
2022,Canada,Jennifer Best,mhooper@example.org,741.942.1511,AI-Powered Virtual Assistant,"(59,)",Yes,/prototype.php,185.45726225575052,Credit Card,Pending,2
2025,Canada,Kenneth Black,laura34@example.net,+1 (581) 036-1614,AI-Powered Virtual Assistant,"(15,)",Yes,/scheduledemo.php,490.88182602889134,Bank Transfer,Failed,6
2024,Spain,Lisa Cooper,sharongarner@example.com,(718)719-3243x5238,Scheduled Demo,"(59,)",No,/event.php,175.70627978625075,Debit Card,Failed,2
2023,Netherlands,Matthew Robinson,cindy08@example.net,522-229-0860x22428,Prototyping solutions,"(37,)",No,/scheduledemo.php,236.8988881562003,Debit Card,Failed,6
2022,China,Linda Barrett,xbrown@example.com,13543534474,Chatting with Sales Representative,"(16,)",No,/prototype.php,381.62156265703817,Debit Card,Pending,3
2023,Zambia,Richard Jones,michelle19@example.com,727-378-6148x495,Prototyping solutions,"(38,)",Yes,/prototype.php,463.2185958416416,Debit Card,Failed,5
2024,Netherlands,Patrick Bishop,pvaughn@example.org,497.938.5498x6091,Scheduled Demo,"(32,)",No,/prototype.php,141.4204568570468,Credit Card,Resolved,6
2025,Zimbabwe,Marcia Castro,katrina31@example.com,7465669547,Inquiring about Events,"(27,)",No,/scheduledemo.php,376.34700179568904,Credit Card,Resolved,4
2022,USA,James Ruiz,abell@example.org,001-836-486-5311x23344,Inquiring about Events,"(55,)",No,/event.php,121.76188994683329,Bank Transfer,Pending,5
2025,UK,Alicia Costa,joe09@example.org,840.649.1274x732,Prototyping solutions,"(25,)",No,/scheduledemo.php,416.18081309545676,Bank Transfer,Pending,5
2022,Spain,Linda Wilson,keyandrea@example.org,243.522.8686,AI-Powered Virtual Assistant,"(50,)",Yes,/event.php,251.1707660506454,Bank Transfer,Resolved,5
2023,France,Shelley Phillips,gentrydavid@example.com,0146203297,Inquiring about Events,"(51,)",Yes,/index.html,160.25846937711174,Credit Card,Resolved,2
2024,Netherlands,Brittany Walsh,robert90@example.org,(213)740-3690x0433,AI-Powered Virtual Assistant,"(10,)",Yes,/prototype.php,379.6803466599399,PayPal,Pending,2
2023,Germany,Jesus Fuller,joshuarichards@example.net,02934 147365,AI-Powered Virtual Assistant,"(42,)",No,/event.php,133.09195864071427,PayPal,Resolved,4
2023,Germany,Christopher Watson,john68@example.net,07622 45869,Prototyping solutions,"(36,)",Yes,/prototype.php,404.6522705559102,Debit Card,Resolved,4
2023,UK,Jason Garrison,sarah09@example.com,6763407226,Prototyping solutions,"(38,)",Yes,/event.php,275.80953974570593,Debit Card,Failed,6
2025,Germany,Zachary Green,sandra87@example.com,+49(0) 576311374,Inquiring about Events,"(13,)",Yes,/event.php,430.78358726783756,Credit Card,Pending,6
2022,Jamaica,Riley Davidson,pamela68@example.com,(222)251-4458x08955,Scheduled Demo,"(42,)",Yes,/event.php,136.87998146390714,PayPal,Pending,5
2022,Zimbabwe,Sarah Reyes,smiller@example.org,703.334.1416x47188,Inquiring about Events,"(30,)",No,/prototype.php,172.20784688491773,Bank Transfer,Failed,4
2022,Australia,Melissa Gibson,jmorgan@example.org,+61311437963,Chatting with Sales Representative,"(36,)",No,/index.html,383.5909319864923,Debit Card,Failed,5
2023,Brazil,Kenneth Stanley,pamela99@example.org,+55 (081) 0349 1666,AI-Powered Virtual Assistant,"(32,)",No,/index.html,241.10382768522643,Credit Card,Resolved,2
2025,Russia,Lisa Robinson,dean82@example.net,+7 730 560 32 43,Prototyping solutions,"(33,)",No,/images/events.jpg,318.67179840782444,Bank Transfer,Resolved,2
2022,Russia,Sheryl Carter,rebeccamyers@example.org,8 710 881 79 44,Software Assistance,"(35,)",Yes,/scheduledemo.php,313.49032844933316,Bank Transfer,Failed,4
2022,Brazil,Kelly Nguyen,ehernandez@example.net,+55 21 6369 0740,Scheduled Demo,"(41,)",No,/images/events.jpg,270.549736824701,PayPal,Failed,2
2022,Germany,Mrs. Brianna Jones,johnsonjessica@example.com,(09808) 29197,AI-Powered Virtual Assistant,"(25,)",Yes,/index.html,390.4500272798989,Bank Transfer,Failed,4
2024,UK,Debra Rodriguez,douglaswall@example.org,001-619-681-2777x3423,Chatting with Sales Representative,"(24,)",No,/prototype.php,309.11261339215457,Debit Card,Failed,5
2024,Japan,Eric Glover,rlee@example.com,070-2769-0319,Software Assistance,"(15,)",Yes,/index.html,289.19847870801516,Debit Card,Pending,4
2025,USA,Connor Aguilar,sbradford@example.com,377.892.7471,Prototyping solutions,"(59,)",Yes,/index.html,230.63774194254503,Debit Card,Resolved,5
2022,Jamaica,Amber Hamilton,scottdouglas@example.org,001-329-939-8470x9649,Software Assistance,"(56,)",No,/prototype.php,470.4346534655053,Debit Card,Resolved,3
2022,USA,Caitlin Martinez,kingjocelyn@example.org,231-433-3802,Chatting with Sales Representative,"(5,)",Yes,/prototype.php,366.02419291246366,Credit Card,Resolved,2
2025,India,Richard Cruz,gwhite@example.org,4305042855,AI-Powered Virtual Assistant,"(43,)",No,/index.html,156.6776534816637,Bank Transfer,Failed,2
2022,Japan,Ronald Thompson,hansentanya@example.net,070-7069-5891,AI-Powered Virtual Assistant,"(18,)",No,/scheduledemo.php,192.83486035115357,Credit Card,Resolved,2
2025,USA,Kristen Gallagher,stacyharris@example.org,9206074906,Scheduled Demo,"(43,)",No,/images/events.jpg,421.0733397246572,Credit Card,Failed,4
2022,Netherlands,Victor Madden,rebekah38@example.net,333.674.5993x9612,Chatting with Sales Representative,"(58,)",Yes,/scheduledemo.php,350.3943750153583,Bank Transfer,Failed,2
2024,Netherlands,Jessica Pierce,lisarodriguez@example.com,300.754.0252x5213,Scheduled Demo,"(47,)",Yes,/prototype.php,495.03142726567984,Bank Transfer,Failed,5
2022,Australia,James Freeman,michellehudson@example.net,5528 0685,Chatting with Sales Representative,"(19,)",No,/scheduledemo.php,471.9961543734592,PayPal,Resolved,4
2023,Zimbabwe,Brent Spencer,tsmith@example.org,(253)716-2571x41317,AI-Powered Virtual Assistant,"(29,)",No,/event.php,231.31582186974398,Bank Transfer,Resolved,2
2025,Australia,Jeffrey Byrd,davisjohn@example.org,02 5582 5941,AI-Powered Virtual Assistant,"(44,)",No,/event.php,288.65002757285947,Debit Card,Failed,3
2024,Brazil,Andrea Flores,ashleyhall@example.com,51 3923 6565,Chatting with Sales Representative,"(21,)",No,/event.php,145.2300481993058,PayPal,Pending,4
2025,Germany,Frank Eaton,kiara70@example.com,+49 (0) 6863 908479,Prototyping solutions,"(16,)",Yes,/event.php,461.4640907415805,Credit Card,Failed,6
2022,China,Brad Wood,egarcia@example.com,15625676739,Chatting with Sales Representative,"(29,)",Yes,/index.html,319.8909226270423,Credit Card,Failed,5
