Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2023,India,Peter Gordon,vross@example.com,+915356477439,Software Assistance,"(44,)",No,/scheduledemo.php,464.65742232761494,PayPal,Resolved,4
2025,India,Abigail Patel,barmstrong@example.org,00366713235,Scheduled Demo,"(34,)",No,/event.php,477.36261807116813,Credit Card,Resolved,7
2023,Spain,Alicia Romero,nmathews@example.com,(732)412-3676,Inquiring about Events,"(26,)",Yes,/scheduledemo.php,284.4352561658648,Credit Card,Pending,4
2025,Brazil,Robert Burns,qhensley@example.net,+55 (011) 2202-0060,AI-Powered Virtual Assistant,"(25,)",No,/scheduledemo.php,118.57381530565836,PayPal,Resolved,8
2022,Zambia,Jordan Hoffman,hcaldwell@example.net,+1-412-922-4171x445,AI-Powered Virtual Assistant,"(60,)",Yes,/prototype.php,348.2602003652894,Credit Card,Failed,7
2024,Portugal,James Lucas,brandonturner@example.com,360-305-9492x157,Software Assistance,"(22,)",Yes,/scheduledemo.php,207.78678364773384,PayPal,Resolved,6
2022,India,Patrick Fowler,youngtimothy@example.net,+915716237587,Prototyping solutions,"(21,)",No,/images/events.jpg,243.9810158882394,PayPal,Pending,5
2024,Germany,Christy Ramirez,zperez@example.net,(04581) 77803,Chatting with Sales Representative,"(55,)",Yes,/index.html,151.20743341766402,Credit Card,Failed,8
2024,Zambia,Mr. Robert Coleman,dakotacarter@example.org,+1-341-519-9762x3764,Software Assistance,"(12,)",No,/scheduledemo.php,106.23439565299435,PayPal,Pending,5
2024,Netherlands,Jason Steele,davidhancock@example.net,251-805-7627,Software Assistance,"(60,)",Yes,/images/events.jpg,258.14697071692535,PayPal,Failed,8
2023,UK,Kim Riley,hcurry@example.org,531-763-4481x883,AI-Powered Virtual Assistant,"(47,)",No,/images/events.jpg,350.3585309490919,Debit Card,Pending,4
2024,Portugal,Timothy Poole,charles43@example.net,(373)732-3439x36296,AI-Powered Virtual Assistant,"(9,)",No,/event.php,487.14633592301493,Debit Card,Failed,6
2022,USA,Mrs. Brenda Smith MD,zmolina@example.org,+1-884-529-0891x75136,Scheduled Demo,"(60,)",Yes,/scheduledemo.php,415.07115325082043,PayPal,Failed,5
2022,Jamaica,Tonya Aguilar,charles94@example.com,(266)985-6987x573,Scheduled Demo,"(59,)",Yes,/index.html,291.19855380387446,PayPal,Failed,6
2025,Portugal,Frederick Huffman,cookderek@example.org,4727460950,Scheduled Demo,"(11,)",Yes,/images/events.jpg,237.91868205202573,Debit Card,Pending,8
2022,USA,Christine Richardson,zharper@example.net,001-491-455-7484,Scheduled Demo,"(9,)",Yes,/event.php,363.3103578918881,Debit Card,Failed,7
2024,Spain,Jesus Owens,juan18@example.com,702-450-6917x60847,Chatting with Sales Representative,"(2,)",Yes,/event.php,430.2360109773073,PayPal,Failed,7
2024,China,Elizabeth Gray,paynenathan@example.com,13101422974,Inquiring about Events,"(47,)",No,/index.html,153.92510555547966,Bank Transfer,Resolved,4
2022,Canada,Robert Wood,jenniferballard@example.com,(437) 842-7368,Prototyping solutions,"(8,)",No,/prototype.php,170.15255353452682,Bank Transfer,Resolved,6
2025,Australia,Karen Bradley,raymondthomas@example.com,+61.463.771.517,Prototyping solutions,"(19,)",No,/event.php,422.04084210283634,Bank Transfer,Resolved,4
2023,Australia,William Leonard,dhall@example.net,1869-5770,Inquiring about Events,"(18,)",No,/event.php,469.13313370681465,PayPal,Resolved,5
2023,France,Isabel Griffith,thomas66@example.com,06 95 43 36 75,Software Assistance,"(29,)",No,/scheduledemo.php,130.2429475181452,Credit Card,Pending,8
2025,Portugal,Calvin Simon,alyssayates@example.net,477-599-5470,Prototyping solutions,"(37,)",Yes,/images/events.jpg,413.9864951992896,Debit Card,Resolved,4
2024,UK,Thomas Meyer,dawnoconnor@example.net,611-240-9378x46777,Software Assistance,"(29,)",Yes,/images/events.jpg,379.7748101000576,Debit Card,Resolved,8
2022,USA,Pamela Turner,debra13@example.org,(384)312-3856x1541,Prototyping solutions,"(42,)",Yes,/scheduledemo.php,332.35078401312245,Debit Card,Pending,7
2022,USA,Kimberly Rodgers,icook@example.org,(309)388-1317x136,Inquiring about Events,"(60,)",No,/event.php,410.93616745703645,Debit Card,Resolved,8
2025,India,Leah Perry,favila@example.net,7916269872,Inquiring about Events,"(1,)",No,/prototype.php,227.77893864301362,Bank Transfer,Pending,5
2025,Spain,Kristin White,tgordon@example.net,001-918-595-3864x0318,Software Assistance,"(10,)",No,/scheduledemo.php,171.999697991688,Credit Card,Failed,8
2022,Canada,Angela Becker,brianamartin@example.com,(265) 644-6880 x299,Chatting with Sales Representative,"(20,)",Yes,/event.php,191.18059071747714,Debit Card,Resolved,5
2022,Portugal,Joseph Ortega,lrodriguez@example.org,+1-526-442-6224x4085,Chatting with Sales Representative,"(2,)",No,/images/events.jpg,244.03602561883756,Debit Card,Failed,7
2025,Zimbabwe,Mrs. Ashley Mack,montgomerychristopher@example.com,467-774-9888,Prototyping solutions,"(11,)",Yes,/prototype.php,265.11806430172726,Credit Card,Pending,4
2024,India,Jacqueline Acosta,stacy91@example.com,03095339792,Software Assistance,"(16,)",Yes,/prototype.php,281.1585096321754,Credit Card,Resolved,7
2024,Netherlands,Mark Parrish,gregory73@example.net,+1-692-893-8977x0140,Scheduled Demo,"(12,)",No,/images/events.jpg,498.4598717690234,Bank Transfer,Resolved,8
2022,Portugal,Crystal Walsh,idavenport@example.org,(601)491-5623,AI-Powered Virtual Assistant,"(32,)",No,/images/events.jpg,167.3401861942616,Credit Card,Failed,4
2025,France,Michele Robinson,acox@example.net,0223510413,Chatting with Sales Representative,"(7,)",Yes,/event.php,142.91564777745708,Bank Transfer,Failed,4
2024,Zambia,Greg Kelley,jasonwilkerson@example.com,754-789-6784x50415,Chatting with Sales Representative,"(45,)",Yes,/images/events.jpg,245.78767413285067,Debit Card,Pending,8
2023,Spain,Misty Le,rodriguezsteven@example.net,001-225-895-7376x285,Scheduled Demo,"(42,)",Yes,/index.html,369.5147210722041,PayPal,Failed,6
2024,UK,Laurie Silva,josephcharles@example.net,348.490.7941x0572,Software Assistance,"(3,)",No,/scheduledemo.php,326.3998527508269,Debit Card,Pending,8
2022,Zimbabwe,Erin Lucas,townsendjoseph@example.org,001-951-979-2477x4177,Scheduled Demo,"(18,)",No,/prototype.php,489.14832692057104,Bank Transfer,Failed,7
2023,Australia,Ryan Grimes,mendozaerik@example.net,59970435,Inquiring about Events,"(31,)",Yes,/prototype.php,298.0783043250235,Bank Transfer,Resolved,5
2023,Russia,Michael Sutton,kenneth14@example.com,8 (815) 977-87-12,Software Assistance,"(7,)",Yes,/prototype.php,139.33405756136935,Debit Card,Failed,7
2022,UK,Chelsea Barnes DDS,hughesmiranda@example.org,5082083736,Inquiring about Events,"(37,)",No,/prototype.php,416.84803458752555,Bank Transfer,Failed,7
2023,Netherlands,John Melton,bradley84@example.org,451.735.9363,Inquiring about Events,"(9,)",No,/index.html,346.42593814304325,Debit Card,Failed,5
2025,Canada,Crystal Perez,fmendoza@example.net,401.411.7620,Prototyping solutions,"(1,)",Yes,/prototype.php,331.52990863760806,Credit Card,Pending,4
2023,Spain,Jeffrey Hernandez,richardlisa@example.org,(261)784-4464,AI-Powered Virtual Assistant,"(59,)",Yes,/images/events.jpg,125.36134191976572,Bank Transfer,Resolved,8
2023,Spain,Luis Crawford,randall55@example.org,001-629-787-1663,Inquiring about Events,"(50,)",No,/index.html,474.5756239037173,Bank Transfer,Pending,8
2025,Netherlands,Julie Freeman,lisa81@example.org,001-842-345-9190x26606,Prototyping solutions,"(8,)",No,/prototype.php,104.57250465128074,Bank Transfer,Failed,4
2023,Germany,Laura Martinez,timothy62@example.net,(02162) 35247,AI-Powered Virtual Assistant,"(60,)",Yes,/prototype.php,217.95692641485007,PayPal,Pending,6
2023,Portugal,Sherry Velez,michaelho@example.net,001-775-332-0174x632,Inquiring about Events,"(18,)",Yes,/index.html,252.68770101912716,Debit Card,Failed,4
2025,Brazil,Christopher Ferguson,scurtis@example.org,+55 61 1295-5455,Prototyping solutions,"(41,)",No,/event.php,151.1503556785443,Debit Card,Pending,4
2024,Germany,Katherine Adams,nicholas96@example.net,04012 67722,Inquiring about Events,"(59,)",Yes,/event.php,176.26378029414315,PayPal,Failed,7
2024,UK,Laura Wade,david59@example.org,514.636.7744,Prototyping solutions,"(20,)",No,/scheduledemo.php,370.30409882592124,Debit Card,Failed,5
2022,Germany,Alan Reyes,zpowell@example.org,+49 (0) 2015 471215,Prototyping solutions,"(55,)",Yes,/prototype.php,297.23528590310775,Bank Transfer,Resolved,5
2022,Zimbabwe,Carla Rogers,kenneth66@example.net,001-498-212-2294x5593,Chatting with Sales Representative,"(43,)",No,/event.php,212.36939698641714,Debit Card,Failed,7
2022,USA,Alexander Jones,patriciamartinez@example.com,567-677-4000,Software Assistance,"(60,)",No,/prototype.php,439.9647614949488,Credit Card,Pending,6
2022,Australia,Amanda Jones,rhester@example.com,+61 459 861 906,Inquiring about Events,"(28,)",Yes,/prototype.php,237.0285353480337,Debit Card,Failed,4
2024,Japan,Richard Fuller,peter62@example.com,070-6991-9821,Prototyping solutions,"(3,)",No,/prototype.php,226.87836349557352,PayPal,Resolved,7
2023,Brazil,Isaiah Bright,matthewsimon@example.net,+55 31 4542 5647,AI-Powered Virtual Assistant,"(29,)",Yes,/images/events.jpg,481.43661408994944,Debit Card,Failed,6
2023,USA,Travis Martinez,joel61@example.org,+1-450-716-1782x78479,AI-Powered Virtual Assistant,"(6,)",No,/prototype.php,371.08877481236107,Debit Card,Failed,8
2024,Portugal,Allison Villarreal,megan71@example.org,(454)891-7834x62260,Chatting with Sales Representative,"(38,)",No,/event.php,473.1015649510321,Debit Card,Resolved,6
2023,Brazil,Amber Navarro,johnkelley@example.org,(081) 6964-1603,Software Assistance,"(49,)",No,/prototype.php,436.33935310227946,Credit Card,Resolved,8
2022,USA,Mitchell Kim,xhood@example.net,(502)293-4672,Chatting with Sales Representative,"(31,)",No,/event.php,344.90649202757663,Credit Card,Failed,4
2024,Canada,Anthony Davis,elizabeth12@example.com,1 (491) 716-6561,Chatting with Sales Representative,"(27,)",Yes,/prototype.php,103.9719537349435,PayPal,Resolved,4
2025,Jamaica,Kayla Gonzalez,michellemitchell@example.net,310-649-6280,Software Assistance,"(36,)",No,/scheduledemo.php,116.63876446141316,Credit Card,Failed,5
2023,Russia,Mr. Scott Gonzalez,brittney73@example.org,8 (553) 415-1603,Inquiring about Events,"(1,)",Yes,/prototype.php,308.3406286201915,Debit Card,Resolved,5
2022,Zimbabwe,John Jones,kinggina@example.org,+1-731-638-0134x56266,AI-Powered Virtual Assistant,"(25,)",No,/prototype.php,249.23640741094962,Debit Card,Resolved,6
2025,Canada,Joan Gordon,paul82@example.net,656.641.9529,Scheduled Demo,"(21,)",Yes,/scheduledemo.php,121.68148445785559,Debit Card,Failed,7
2024,Brazil,Stephanie Johnson,juliaoconnell@example.org,(041) 2782-1995,Prototyping solutions,"(2,)",Yes,/event.php,146.5192854957303,PayPal,Resolved,4
2023,Japan,Jamie Khan,jodi81@example.com,070-7167-2470,Inquiring about Events,"(54,)",No,/images/events.jpg,449.48453602910047,Bank Transfer,Failed,8
2022,Russia,Jeremy Ward,sheliabutler@example.net,+7 013 414 05 99,Inquiring about Events,"(16,)",Yes,/scheduledemo.php,230.53590403010298,Bank Transfer,Resolved,6
2025,Zambia,Maria Ball,kurt69@example.com,+1-916-973-8437x0409,Scheduled Demo,"(22,)",Yes,/images/events.jpg,285.0110130597646,PayPal,Resolved,7
2024,Australia,David Garcia,patriciahendrix@example.com,7239-5186,Scheduled Demo,"(39,)",No,/scheduledemo.php,154.47788475065045,Bank Transfer,Resolved,4
2022,Portugal,Kathleen Jimenez,starkandrew@example.net,448.764.1590,Scheduled Demo,"(57,)",No,/index.html,394.9592422306434,PayPal,Pending,6
2025,Brazil,Andrew James,grace32@example.com,0800-873-7330,Inquiring about Events,"(29,)",Yes,/index.html,368.44819300896796,Bank Transfer,Failed,4
2023,India,Kathryn Young,wendy61@example.net,+918638398841,AI-Powered Virtual Assistant,"(5,)",No,/images/events.jpg,498.53345190082143,Credit Card,Failed,8
