Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2022,Canada,Dr. Brian Cox,osmith@example.net,1-892-641-2053,Inquiring about Events,"(8,)",Yes,/scheduledemo.php,136.69445731004237,Debit Card,Failed,7
2023,Spain,Gabriel Johnson,richardsoncharles@example.com,+1-893-329-4630x3057,Prototyping solutions,"(53,)",No,/scheduledemo.php,325.7696427958164,Credit Card,Resolved,4
2023,Japan,Kenneth Grimes,yprice@example.com,070-4988-1147,Software Assistance,"(11,)",Yes,/scheduledemo.php,478.8824443192314,Credit Card,Resolved,7
2024,Germany,Eugene Wong,qjohnson@example.com,+49(0)8563 66409,AI-Powered Virtual Assistant,"(33,)",Yes,/index.html,129.61760805504366,Debit Card,Resolved,5
2025,UK,Morgan Gonzalez,srios@example.net,(664)223-7087x34990,Chatting with Sales Representative,"(30,)",Yes,/scheduledemo.php,288.77551320778196,Bank Transfer,Failed,6
2025,Canada,Nicole Brewer,samanthapowell@example.net,459-488-3359 x580,Prototyping solutions,"(53,)",Yes,/scheduledemo.php,489.0016295734588,Bank Transfer,Resolved,3
2022,Japan,Phillip Carrillo,erobbins@example.com,080-8139-3532,Chatting with Sales Representative,"(44,)",Yes,/index.html,397.4408162991335,Debit Card,Pending,4
2024,Netherlands,Brian Fisher,millersusan@example.net,(625)679-0848,AI-Powered Virtual Assistant,"(26,)",Yes,/images/events.jpg,108.268909289706,Debit Card,Pending,6
2024,Zambia,Alan Baker,vegajose@example.org,4283657389,Software Assistance,"(57,)",Yes,/index.html,295.59921643875475,Credit Card,Failed,6
2025,USA,Christine Stevenson,rachelcannon@example.com,001-431-730-1551x38184,Scheduled Demo,"(13,)",No,/event.php,372.4803386330616,PayPal,Resolved,4
2023,Australia,Nicholas Melendez,donnaweiss@example.org,+61240021407,Scheduled Demo,"(25,)",Yes,/prototype.php,261.0659175208774,Debit Card,Resolved,5
2023,Germany,Jennifer Garcia,amandakennedy@example.org,01097 94064,Software Assistance,"(8,)",No,/images/events.jpg,174.05546374982603,Bank Transfer,Pending,7
2023,UK,Carrie Dunn,katkins@example.org,247.577.0387x4649,Prototyping solutions,"(13,)",No,/event.php,317.75856605268973,Bank Transfer,Resolved,3
2022,Jamaica,Connie Orr,angel10@example.com,520-286-7054,Chatting with Sales Representative,"(4,)",Yes,/prototype.php,185.94821656544946,PayPal,Resolved,4
2022,Russia,William Reese,shari15@example.net,+7 (073) 845-84-32,Chatting with Sales Representative,"(6,)",Yes,/images/events.jpg,248.68092400325446,PayPal,Resolved,6
2025,Australia,Robert Price MD,lbennett@example.com,0438.412.016,Prototyping solutions,"(32,)",No,/event.php,331.11124883421576,Bank Transfer,Resolved,3
2022,Germany,Patricia Robinson,katieyates@example.com,0341110371,Chatting with Sales Representative,"(37,)",No,/prototype.php,254.3222290612468,Debit Card,Pending,3
2023,Zambia,Sandra Nicholson,denise60@example.com,001-465-621-3334x97307,Inquiring about Events,"(43,)",No,/scheduledemo.php,209.58810136763404,PayPal,Resolved,6
2024,Portugal,Samantha Alexander,reedkathleen@example.org,(955)377-9917,Chatting with Sales Representative,"(58,)",No,/scheduledemo.php,167.57299477020334,Bank Transfer,Resolved,6
2023,Jamaica,Theresa Brown,suttoncorey@example.org,592.974.5168x899,Prototyping solutions,"(27,)",No,/images/events.jpg,245.21581509627924,PayPal,Failed,4
2025,France,Roberta Howell,tylerronald@example.org,+33 (0)1 48 39 49 39,Chatting with Sales Representative,"(15,)",Yes,/prototype.php,196.83028606324643,PayPal,Pending,3
2024,USA,Jackie Hale,ian02@example.net,+1-861-605-6692,Scheduled Demo,"(8,)",Yes,/event.php,399.87229111933624,PayPal,Pending,7
2022,China,Mandy Rollins,carrolldennis@example.net,18900852056,Scheduled Demo,"(46,)",No,/images/events.jpg,351.8782882018848,PayPal,Resolved,6
2023,Zimbabwe,Madison Franklin,gsawyer@example.net,(861)941-4952x00577,Inquiring about Events,"(59,)",Yes,/images/events.jpg,481.2017251354388,Debit Card,Failed,6
2022,Zambia,Dr. Jessica Clark,kirk41@example.com,+1-922-616-9840x4545,Chatting with Sales Representative,"(23,)",No,/images/events.jpg,218.37688913037044,Credit Card,Resolved,4
2024,Japan,William Smith,carrmicheal@example.net,090-2049-3344,Chatting with Sales Representative,"(14,)",Yes,/index.html,486.1591562543206,Bank Transfer,Failed,7
2023,Zimbabwe,Ryan Mcdonald,yujacob@example.org,(784)859-7586x658,AI-Powered Virtual Assistant,"(42,)",No,/index.html,214.5338242621758,Credit Card,Pending,6
2023,Brazil,Tara Nguyen,guerrerocandace@example.com,41 4793-4913,Scheduled Demo,"(50,)",Yes,/index.html,428.86941654409156,PayPal,Failed,3
2025,Zambia,Natalie Montgomery,melissa10@example.net,818-521-6977,AI-Powered Virtual Assistant,"(5,)",Yes,/event.php,223.44584440214953,PayPal,Failed,3
2024,Russia,Kevin Wang,brett52@example.net,+7 770 312 95 40,Scheduled Demo,"(14,)",Yes,/images/events.jpg,475.2986856186021,Credit Card,Failed,3
2023,Russia,Chad Ray,kathy52@example.com,+78237933471,Prototyping solutions,"(31,)",Yes,/images/events.jpg,450.87865595000056,Bank Transfer,Pending,5
2022,Netherlands,Angela Michael,stevencooke@example.net,459-980-6638x27175,AI-Powered Virtual Assistant,"(32,)",Yes,/prototype.php,138.08885883593905,Debit Card,Failed,7
2022,Zimbabwe,Gabrielle Long,ryannavarro@example.org,+1-252-418-6321,Scheduled Demo,"(41,)",Yes,/event.php,321.5912890491961,Bank Transfer,Failed,5
2023,Brazil,Debbie Baker,justin10@example.com,+55 31 2873 3797,Scheduled Demo,"(41,)",Yes,/scheduledemo.php,149.5447016731574,Bank Transfer,Pending,5
2022,Germany,Megan Richardson,staceyprice@example.com,00647 48664,Inquiring about Events,"(27,)",Yes,/event.php,332.99094427979946,Bank Transfer,Resolved,5
2022,Germany,Scott Ayers,joseph73@example.org,+49(0)3827 10722,Software Assistance,"(39,)",No,/scheduledemo.php,115.62976478126639,PayPal,Failed,3
2023,Canada,Amy Maynard,xsullivan@example.net,(109) 556-4772,AI-Powered Virtual Assistant,"(2,)",No,/index.html,103.63943714413249,Debit Card,Failed,5
2022,China,Ann Wilson,robinalexander@example.org,18850829046,AI-Powered Virtual Assistant,"(40,)",No,/images/events.jpg,170.1428165366754,Debit Card,Failed,5
2023,Russia,Tyler Walker,sandra59@example.com,+7 (931) 207-9287,Prototyping solutions,"(5,)",No,/index.html,246.84861286714872,Bank Transfer,Resolved,4
2022,Jamaica,Mary Collins,wsullivan@example.com,472-359-0708x94719,Software Assistance,"(23,)",No,/event.php,364.0023209832355,Bank Transfer,Pending,4
2024,India,Stephanie Whitehead,leekeith@example.net,0132065695,Inquiring about Events,"(35,)",Yes,/images/events.jpg,240.78638742872752,Credit Card,Pending,4
2022,France,Henry Burgess,paul85@example.org,+33 (0)3 85 37 89 23,AI-Powered Virtual Assistant,"(8,)",Yes,/scheduledemo.php,258.46539896367955,Debit Card,Resolved,4
2023,Jamaica,Calvin Gamble,davieselizabeth@example.org,308.671.9103,Scheduled Demo,"(35,)",Yes,/event.php,479.64570761884795,Credit Card,Pending,3
2024,Jamaica,Betty Richard,thernandez@example.net,+1-435-364-1154,Prototyping solutions,"(18,)",No,/prototype.php,319.4116588184309,Debit Card,Pending,7
2023,USA,Brent Martin,randybender@example.net,(579)835-9619x9130,Inquiring about Events,"(10,)",No,/event.php,318.98654020615686,Bank Transfer,Failed,3
2023,Zimbabwe,Anne Taylor,bartlettaustin@example.net,2567504239,Scheduled Demo,"(15,)",No,/index.html,190.56072987834423,Credit Card,Pending,5
2024,India,Stacy Taylor,nsanders@example.org,+911816602256,AI-Powered Virtual Assistant,"(50,)",No,/images/events.jpg,101.8553550149353,Bank Transfer,Pending,4
2023,India,Joshua Williams,pateljoel@example.com,+913335718650,Software Assistance,"(3,)",No,/index.html,301.71597144694704,PayPal,Resolved,4
2025,Brazil,Alan Stokes,nicolegreen@example.org,+55 81 8156-2841,Chatting with Sales Representative,"(7,)",Yes,/images/events.jpg,215.5072561642597,Credit Card,Pending,5
2025,UK,Anna Reyes,gomezregina@example.org,(642)904-8471,Software Assistance,"(56,)",No,/prototype.php,123.10716098572883,Credit Card,Failed,5
2025,Australia,Matthew Davis,hessashley@example.org,(07)39694619,Inquiring about Events,"(57,)",No,/scheduledemo.php,165.9791954099221,Credit Card,Failed,3
2023,India,Matthew Freeman,beckyjordan@example.net,+918777003046,Chatting with Sales Representative,"(57,)",No,/prototype.php,340.03717675909826,PayPal,Failed,6
2024,Jamaica,Erin Marks,esutton@example.net,(401)793-2750x9919,AI-Powered Virtual Assistant,"(37,)",No,/index.html,158.1784786111894,Credit Card,Pending,6
2023,China,Dr. Brian Dominguez Jr.,lthompson@example.com,18775105477,Software Assistance,"(1,)",Yes,/images/events.jpg,150.3346833422351,Debit Card,Pending,3
2024,China,Jennifer Johnson,veronicaberry@example.org,18960450313,Prototyping solutions,"(45,)",No,/event.php,259.1968224071393,Bank Transfer,Resolved,6
2024,Germany,David Taylor,zacharycampos@example.org,+49(0)5712 95446,Chatting with Sales Representative,"(31,)",Yes,/scheduledemo.php,351.196095856337,PayPal,Pending,5
2025,China,Sara Lowe,logan66@example.net,13719176491,Inquiring about Events,"(16,)",No,/scheduledemo.php,343.4085854779837,Bank Transfer,Resolved,6
2025,Jamaica,Ashley Wheeler,jennifer92@example.com,549-676-8646,AI-Powered Virtual Assistant,"(19,)",No,/images/events.jpg,180.60158506685332,Bank Transfer,Pending,6
2025,Netherlands,Ryan Burgess,johnsonshawn@example.org,442-413-1022x581,Chatting with Sales Representative,"(2,)",No,/event.php,338.3839378332765,PayPal,Pending,3
2023,Zambia,Abigail Newman,vmiller@example.org,788.461.4184,Chatting with Sales Representative,"(18,)",Yes,/scheduledemo.php,397.0550367817043,Debit Card,Failed,3
2024,Portugal,Crystal Daugherty,brownmegan@example.net,+1-633-244-9427x441,AI-Powered Virtual Assistant,"(47,)",Yes,/scheduledemo.php,105.7325834645685,Debit Card,Pending,7
2022,UK,Crystal Jones,rebecca64@example.com,001-767-384-7463x24173,Chatting with Sales Representative,"(53,)",No,/event.php,280.7732073294632,Bank Transfer,Resolved,3
2024,Canada,Darren Johnson,phyllis81@example.net,477-959-1077,Scheduled Demo,"(1,)",Yes,/event.php,194.95706681488633,PayPal,Pending,3
2024,Brazil,Shannon Martin,sanchezkayla@example.org,(071) 1312 8864,Scheduled Demo,"(30,)",Yes,/index.html,150.83771576896564,PayPal,Resolved,5
2024,Germany,Danielle Barnes,brianpittman@example.org,04851 101067,Scheduled Demo,"(7,)",No,/scheduledemo.php,151.0574332549404,Bank Transfer,Resolved,5
2024,France,Heather Wade,andrewjones@example.org,03 25 08 88 04,Prototyping solutions,"(33,)",No,/images/events.jpg,419.14508412306975,PayPal,Failed,4
2025,Spain,Allen Weaver,chloe71@example.com,760.365.3537x4237,Scheduled Demo,"(22,)",No,/images/events.jpg,270.33544187195804,Debit Card,Failed,3
2023,Russia,Amanda Pena,martinvalerie@example.org,85309772330,Scheduled Demo,"(19,)",No,/index.html,372.7538584793026,Credit Card,Resolved,5
2025,Zambia,Laura Gonzalez,daniel02@example.org,698-644-8113x88466,AI-Powered Virtual Assistant,"(51,)",No,/prototype.php,165.7077046137572,PayPal,Resolved,6
2024,Jamaica,Samantha Johnson,aaron12@example.org,268.532.1231x41498,Software Assistance,"(54,)",No,/prototype.php,302.0689105140997,Credit Card,Resolved,5
2022,UK,Jeffrey Poole,michael65@example.com,001-954-683-6286x64694,Inquiring about Events,"(47,)",Yes,/images/events.jpg,479.21969359972064,Credit Card,Failed,7
2022,UK,Jackie Fisher,tylergreene@example.net,618-781-3033x5474,Scheduled Demo,"(54,)",Yes,/images/events.jpg,249.53235743301363,Credit Card,Resolved,7
2023,Netherlands,Dustin Hutchinson,owensjennifer@example.com,9392941045,Software Assistance,"(38,)",No,/index.html,480.8198127568601,Credit Card,Failed,6
2025,UK,Brandi Scott,harperkatherine@example.com,697.675.5152x344,Inquiring about Events,"(12,)",No,/scheduledemo.php,388.2290768297997,Bank Transfer,Pending,6
2023,China,Brett Forbes,nunderwood@example.net,13965845260,Software Assistance,"(30,)",No,/event.php,279.62924015350615,Debit Card,Failed,3
2025,Canada,Stacy Wilson,jenniferbrown@example.com,(469) 731-7662,Scheduled Demo,"(13,)",No,/prototype.php,250.76747183789115,Debit Card,Failed,5
2024,Jamaica,Jason Blankenship,zlindsey@example.net,395-374-7639,Chatting with Sales Representative,"(50,)",No,/scheduledemo.php,391.2843792153936,PayPal,Pending,6
2023,India,Peter Gordon,vross@example.com,+915356477439,Software Assistance,"(44,)",No,/scheduledemo.php,384.4056768340294,PayPal,Resolved,3
2025,India,Abigail Patel,barmstrong@example.org,00366713235,Chatting with Sales Representative,"(34,)",Yes,/event.php,202.93090776738083,Credit Card,Failed,6
2023,Spain,Alicia Romero,nmathews@example.com,(732)412-3676,AI-Powered Virtual Assistant,"(26,)",No,/scheduledemo.php,155.53514804214768,Credit Card,Failed,3
2025,Brazil,Robert Burns,qhensley@example.net,+55 (011) 2202-0060,Chatting with Sales Representative,"(25,)",Yes,/scheduledemo.php,479.06778060142403,PayPal,Failed,7
2022,Zambia,Jordan Hoffman,hcaldwell@example.net,+1-412-922-4171x445,Inquiring about Events,"(60,)",No,/prototype.php,383.50875273692446,Credit Card,Pending,6
2024,Portugal,James Lucas,brandonturner@example.com,360-305-9492x157,Inquiring about Events,"(22,)",No,/scheduledemo.php,477.718430657179,PayPal,Pending,5
2022,India,Patrick Fowler,youngtimothy@example.net,+915716237587,Scheduled Demo,"(21,)",Yes,/images/events.jpg,401.3223256182161,PayPal,Pending,4
2024,Germany,Christy Ramirez,zperez@example.net,(04581) 77803,Software Assistance,"(55,)",No,/index.html,491.7506275633861,Credit Card,Pending,7
2024,Zambia,Mr. Robert Coleman,dakotacarter@example.org,+1-341-519-9762x3764,AI-Powered Virtual Assistant,"(12,)",No,/scheduledemo.php,277.9111501670874,PayPal,Resolved,4
2024,Netherlands,Jason Steele,davidhancock@example.net,251-805-7627,Inquiring about Events,"(60,)",No,/images/events.jpg,480.9982721190101,PayPal,Failed,7
2023,UK,Kim Riley,hcurry@example.org,531-763-4481x883,Scheduled Demo,"(47,)",No,/images/events.jpg,141.618832963859,Debit Card,Pending,3
2024,Portugal,Timothy Poole,charles43@example.net,(373)732-3439x36296,Chatting with Sales Representative,"(9,)",No,/event.php,239.3906298186612,Debit Card,Pending,5
2022,USA,Mrs. Brenda Smith MD,zmolina@example.org,+1-884-529-0891x75136,Chatting with Sales Representative,"(60,)",Yes,/scheduledemo.php,418.91234333950456,PayPal,Resolved,4
2022,Jamaica,Tonya Aguilar,charles94@example.com,(266)985-6987x573,Software Assistance,"(59,)",Yes,/index.html,361.29935906241377,PayPal,Pending,5
2025,Portugal,Frederick Huffman,cookderek@example.org,4727460950,Prototyping solutions,"(11,)",Yes,/images/events.jpg,187.0579227741872,Debit Card,Failed,7
2022,USA,Christine Richardson,zharper@example.net,001-491-455-7484,AI-Powered Virtual Assistant,"(9,)",Yes,/event.php,226.49317506537295,Debit Card,Pending,6
2024,Spain,Jesus Owens,juan18@example.com,702-450-6917x60847,Software Assistance,"(2,)",No,/event.php,294.22909342658875,PayPal,Resolved,6
2024,China,Elizabeth Gray,paynenathan@example.com,13101422974,Inquiring about Events,"(47,)",No,/index.html,433.3806180762005,Bank Transfer,Resolved,3
2022,Canada,Robert Wood,jenniferballard@example.com,(437) 842-7368,AI-Powered Virtual Assistant,"(8,)",Yes,/prototype.php,114.94664416172999,Bank Transfer,Resolved,5
2025,Australia,Karen Bradley,raymondthomas@example.com,+61.463.771.517,AI-Powered Virtual Assistant,"(19,)",Yes,/event.php,439.0820334953879,Bank Transfer,Resolved,3
2023,Australia,William Leonard,dhall@example.net,1869-5770,Chatting with Sales Representative,"(18,)",Yes,/event.php,499.8528867720632,PayPal,Failed,4
2023,France,Isabel Griffith,thomas66@example.com,06 95 43 36 75,Chatting with Sales Representative,"(29,)",Yes,/scheduledemo.php,167.43152946171745,Credit Card,Pending,7
2025,Portugal,Calvin Simon,alyssayates@example.net,477-599-5470,Inquiring about Events,"(37,)",No,/images/events.jpg,303.9774714245794,Debit Card,Pending,3
2024,UK,Thomas Meyer,dawnoconnor@example.net,611-240-9378x46777,AI-Powered Virtual Assistant,"(29,)",Yes,/images/events.jpg,283.5571203815547,Debit Card,Failed,7
2022,USA,Pamela Turner,debra13@example.org,(384)312-3856x1541,Prototyping solutions,"(42,)",Yes,/scheduledemo.php,378.9292998730949,Debit Card,Pending,6
2022,USA,Kimberly Rodgers,icook@example.org,(309)388-1317x136,Inquiring about Events,"(60,)",Yes,/event.php,268.66089615710297,Debit Card,Pending,7
2025,India,Leah Perry,favila@example.net,7916269872,Software Assistance,"(1,)",No,/prototype.php,440.28915470463204,Bank Transfer,Failed,4
2025,Spain,Kristin White,tgordon@example.net,001-918-595-3864x0318,Software Assistance,"(10,)",Yes,/scheduledemo.php,421.1689590734932,Credit Card,Failed,7
2022,Canada,Angela Becker,brianamartin@example.com,(265) 644-6880 x299,Chatting with Sales Representative,"(20,)",Yes,/event.php,103.33352118366422,Debit Card,Pending,4
2022,Portugal,Joseph Ortega,lrodriguez@example.org,+1-526-442-6224x4085,Software Assistance,"(2,)",Yes,/images/events.jpg,261.3312798694035,Debit Card,Resolved,6
2025,Zimbabwe,Mrs. Ashley Mack,montgomerychristopher@example.com,467-774-9888,AI-Powered Virtual Assistant,"(11,)",Yes,/prototype.php,155.70634231409826,Credit Card,Resolved,3
2024,India,Jacqueline Acosta,stacy91@example.com,03095339792,Prototyping solutions,"(16,)",Yes,/prototype.php,375.37284387148395,Credit Card,Resolved,6
2024,Netherlands,Mark Parrish,gregory73@example.net,+1-692-893-8977x0140,Software Assistance,"(12,)",Yes,/images/events.jpg,372.89555821418656,Bank Transfer,Failed,7
2022,Portugal,Crystal Walsh,idavenport@example.org,(601)491-5623,Software Assistance,"(32,)",Yes,/images/events.jpg,168.31189466406803,Credit Card,Resolved,3
2025,France,Michele Robinson,acox@example.net,0223510413,Scheduled Demo,"(7,)",No,/event.php,460.70608172769755,Bank Transfer,Pending,3
2024,Zambia,Greg Kelley,jasonwilkerson@example.com,754-789-6784x50415,AI-Powered Virtual Assistant,"(45,)",No,/images/events.jpg,320.119455871564,Debit Card,Resolved,7
2023,Spain,Misty Le,rodriguezsteven@example.net,001-225-895-7376x285,Software Assistance,"(42,)",Yes,/index.html,195.40412963880874,PayPal,Resolved,5
2024,UK,Laurie Silva,josephcharles@example.net,348.490.7941x0572,Chatting with Sales Representative,"(3,)",Yes,/scheduledemo.php,383.9385573959928,Debit Card,Resolved,7
2022,Zimbabwe,Erin Lucas,townsendjoseph@example.org,001-951-979-2477x4177,AI-Powered Virtual Assistant,"(18,)",No,/prototype.php,407.89652968858684,Bank Transfer,Resolved,6
2023,Australia,Ryan Grimes,mendozaerik@example.net,59970435,AI-Powered Virtual Assistant,"(31,)",No,/prototype.php,189.5328842118642,Bank Transfer,Failed,4
2023,Russia,Michael Sutton,kenneth14@example.com,8 (815) 977-87-12,Chatting with Sales Representative,"(7,)",No,/prototype.php,132.09922184040374,Debit Card,Failed,6
2022,UK,Chelsea Barnes DDS,hughesmiranda@example.org,5082083736,AI-Powered Virtual Assistant,"(37,)",Yes,/prototype.php,203.42082931773803,Bank Transfer,Pending,6
2023,Netherlands,John Melton,bradley84@example.org,451.735.9363,Inquiring about Events,"(9,)",No,/index.html,121.62382030003246,Debit Card,Resolved,4
2025,Canada,Crystal Perez,fmendoza@example.net,401.411.7620,Chatting with Sales Representative,"(1,)",Yes,/prototype.php,424.63948480545423,Credit Card,Resolved,3
2023,Spain,Jeffrey Hernandez,richardlisa@example.org,(261)784-4464,Prototyping solutions,"(59,)",No,/images/events.jpg,326.9886075643,Bank Transfer,Pending,7
2023,Spain,Luis Crawford,randall55@example.org,001-629-787-1663,AI-Powered Virtual Assistant,"(50,)",Yes,/index.html,363.5895536313016,Bank Transfer,Pending,7
2025,Netherlands,Julie Freeman,lisa81@example.org,001-842-345-9190x26606,AI-Powered Virtual Assistant,"(8,)",Yes,/prototype.php,478.23072735499295,Bank Transfer,Resolved,3
2023,Germany,Laura Martinez,timothy62@example.net,(02162) 35247,AI-Powered Virtual Assistant,"(60,)",No,/prototype.php,173.67707600921267,PayPal,Pending,5
2023,Portugal,Sherry Velez,michaelho@example.net,001-775-332-0174x632,Software Assistance,"(18,)",Yes,/index.html,331.71513756394495,Debit Card,Pending,3
2025,Brazil,Christopher Ferguson,scurtis@example.org,+55 61 1295-5455,AI-Powered Virtual Assistant,"(41,)",No,/event.php,285.20611459196925,Debit Card,Pending,3
2024,Germany,Katherine Adams,nicholas96@example.net,04012 67722,Software Assistance,"(59,)",No,/event.php,448.0803174569486,PayPal,Resolved,6
2024,UK,Laura Wade,david59@example.org,514.636.7744,Inquiring about Events,"(20,)",No,/scheduledemo.php,170.60601726674798,Debit Card,Resolved,4
2022,Germany,Alan Reyes,zpowell@example.org,+49 (0) 2015 471215,AI-Powered Virtual Assistant,"(55,)",No,/prototype.php,427.3331256191496,Bank Transfer,Resolved,4
2022,Zimbabwe,Carla Rogers,kenneth66@example.net,001-498-212-2294x5593,Chatting with Sales Representative,"(43,)",Yes,/event.php,270.9707005486673,Debit Card,Resolved,6
2022,USA,Alexander Jones,patriciamartinez@example.com,567-677-4000,Software Assistance,"(60,)",No,/prototype.php,327.8119895452574,Credit Card,Resolved,5
2022,Australia,Amanda Jones,rhester@example.com,+61 459 861 906,Prototyping solutions,"(28,)",No,/prototype.php,382.7975774264191,Debit Card,Resolved,3
2024,Japan,Richard Fuller,peter62@example.com,070-6991-9821,Inquiring about Events,"(3,)",Yes,/prototype.php,459.4702467568463,PayPal,Failed,6
2023,Brazil,Isaiah Bright,matthewsimon@example.net,+55 31 4542 5647,Prototyping solutions,"(29,)",No,/images/events.jpg,131.43977853755544,Debit Card,Pending,5
2023,USA,Travis Martinez,joel61@example.org,+1-450-716-1782x78479,Prototyping solutions,"(6,)",No,/prototype.php,452.1759112193314,Debit Card,Resolved,7
2024,Portugal,Allison Villarreal,megan71@example.org,(454)891-7834x62260,AI-Powered Virtual Assistant,"(38,)",Yes,/event.php,111.22092021638635,Debit Card,Failed,5
2023,Brazil,Amber Navarro,johnkelley@example.org,(081) 6964-1603,Inquiring about Events,"(49,)",Yes,/prototype.php,451.9065154487363,Credit Card,Pending,7
2022,USA,Mitchell Kim,xhood@example.net,(502)293-4672,Inquiring about Events,"(31,)",No,/event.php,192.80450688847765,Credit Card,Resolved,3
2024,Canada,Anthony Davis,elizabeth12@example.com,1 (491) 716-6561,Chatting with Sales Representative,"(27,)",No,/prototype.php,211.86310237855733,PayPal,Pending,3
2025,Jamaica,Kayla Gonzalez,michellemitchell@example.net,310-649-6280,Software Assistance,"(36,)",No,/scheduledemo.php,345.9183322267582,Credit Card,Pending,4
2023,Russia,Mr. Scott Gonzalez,brittney73@example.org,8 (553) 415-1603,Prototyping solutions,"(1,)",No,/prototype.php,384.8193830492161,Debit Card,Pending,4
2022,Zimbabwe,John Jones,kinggina@example.org,+1-731-638-0134x56266,Prototyping solutions,"(25,)",Yes,/prototype.php,292.0293303152219,Debit Card,Resolved,5
2025,Canada,Joan Gordon,paul82@example.net,656.641.9529,AI-Powered Virtual Assistant,"(21,)",No,/scheduledemo.php,209.17292739774354,Debit Card,Pending,6
2024,Brazil,Stephanie Johnson,juliaoconnell@example.org,(041) 2782-1995,Software Assistance,"(2,)",No,/event.php,454.11010269794616,PayPal,Pending,3
2023,Japan,Jamie Khan,jodi81@example.com,070-7167-2470,AI-Powered Virtual Assistant,"(54,)",Yes,/images/events.jpg,212.4072180730285,Bank Transfer,Failed,7
2022,Russia,Jeremy Ward,sheliabutler@example.net,+7 013 414 05 99,Scheduled Demo,"(16,)",No,/scheduledemo.php,493.009945733631,Bank Transfer,Resolved,5
2025,Zambia,Maria Ball,kurt69@example.com,+1-916-973-8437x0409,Prototyping solutions,"(22,)",No,/images/events.jpg,263.8966564609607,PayPal,Failed,6
2024,Australia,David Garcia,patriciahendrix@example.com,7239-5186,AI-Powered Virtual Assistant,"(39,)",Yes,/scheduledemo.php,385.5732547037381,Bank Transfer,Pending,3
2022,Portugal,Kathleen Jimenez,starkandrew@example.net,448.764.1590,Scheduled Demo,"(57,)",Yes,/index.html,246.30711278680474,PayPal,Pending,5
2025,Brazil,Andrew James,grace32@example.com,0800-873-7330,AI-Powered Virtual Assistant,"(29,)",Yes,/index.html,315.1080462594455,Bank Transfer,Failed,3
