Year,Country,Customer Name,Email,Phone Number,Job Requested,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2025.0,UK,Casey Marquez,raymondrichard@example.net,(308)803-3167x5222,Inquiring about Events,Yes,/index.html,411.7593058319916,Bank Transfer,Failed,4
2024.0,USA,Joel Dean,marcus33@example.com,(945)395-9164,Inquiring about Events,No,/index.html,255.84780218469564,PayPal,Failed,3
2023.0,Germany,Laurie Mccormick,shawndickerson@example.org,(05375) 51508,Scheduled Demo,Yes,/scheduledemo.php,156.59241480243395,Debit Card,Pending,5
2024.0,Netherlands,Melinda Olson,hailey59@example.net,(855)794-2134x63016,Software Assistance,No,/event.php,353.34165365549995,Debit Card,Resolved,4
2025.0,Portugal,Ashley Gutierrez,carlosburgess@example.net,+1-406-517-9417x95734,Inquiring about Events,Yes,/prototype.php,477.488433786145,Debit Card,Failed,6
2024.0,Germany,Joseph Peterson,stephanieobrien@example.org,+49(0)0048 138699,AI-Powered Virtual Assistant,Yes,/prototype.php,308.5674907335731,Debit Card,Resolved,4
2023.0,Russia,Laura Johnson,sduke@example.com,+7 (814) 240-2867,Chatting with Sales Representative,No,/scheduledemo.php,429.4698693738394,Bank Transfer,Failed,5
2022.0,Japan,Pamela Harmon,kingjeffrey@example.com,080-2889-0136,Software Assistance,Yes,/prototype.php,309.3818578516772,Debit Card,Resolved,4
2023.0,Australia,Daniel Nguyen,daniel58@example.net,0494-141-138,Software Assistance,Yes,/event.php,207.59016731620295,Credit Card,Pending,2
2022.0,Russia,Aaron Jones,ularsen@example.org,+7 (283) 850-68-82,Software Assistance,Yes,/index.html,148.38198806184195,Credit Card,Resolved,6
2024.0,Germany,Christopher King,xmckenzie@example.org,04624 73126,AI-Powered Virtual Assistant,Yes,/images/events.jpg,194.09742816051477,Debit Card,Failed,6
2025.0,Canada,Bradley Brown,teresa17@example.net,160 876 5496,Software Assistance,No,/prototype.php,102.18228753431985,PayPal,Resolved,2
2022.0,USA,Robert Cisneros,hendersonchristy@example.org,001-404-221-1107x60617,Prototyping solutions,Yes,/prototype.php,198.77906519162596,Credit Card,Failed,4
2025.0,Zimbabwe,Jeremy Armstrong,chavezjustin@example.net,701.257.9985,Prototyping solutions,No,/scheduledemo.php,429.41091829044166,Credit Card,Failed,2
2025.0,Australia,Stacey Palmer,sararussell@example.org,(02)-5895-0369,Scheduled Demo,Yes,/event.php,141.37103187406905,Bank Transfer,Pending,3
2023.0,Portugal,James Ortiz,hendersonkathleen@example.net,470-595-0507x9244,Scheduled Demo,No,/images/events.jpg,321.76894655214886,Debit Card,Pending,5
2022.0,Portugal,Jessica Salas,samantha57@example.org,(685)585-5847x637,Inquiring about Events,Yes,/prototype.php,479.3244722847833,Debit Card,Failed,5
2025.0,Germany,Thomas Lewis III,gina50@example.com,+49 (0) 9899 393042,Prototyping solutions,No,/images/events.jpg,315.35573131578064,PayPal,Pending,2
2022.0,Netherlands,Terri Walsh,ronaldwilliams@example.org,403-333-4784x1514,Chatting with Sales Representative,Yes,/images/events.jpg,451.0790316943626,PayPal,Pending,4
2023.0,USA,Andrew Hoffman,marcus40@example.net,286-949-0982,Inquiring about Events,Yes,/prototype.php,380.90780387403737,PayPal,Failed,3
2025.0,Russia,Jordan Peterson,dgonzalez@example.org,8 (021) 022-0226,Chatting with Sales Representative,No,/event.php,363.29479782997356,PayPal,Resolved,4
2025.0,Germany,Lisa Harding,terri24@example.org,+49 (0) 2996 590200,Chatting with Sales Representative,No,/event.php,496.0304865440399,Bank Transfer,Resolved,6
2024.0,Germany,Amy Perez DDS,angela84@example.org,00406994851,Scheduled Demo,No,/images/events.jpg,266.2021042281327,PayPal,Failed,2
2023.0,Zimbabwe,Shane Edwards,heidi18@example.com,521-621-5496x8240,Chatting with Sales Representative,No,/event.php,201.18552600105883,Credit Card,Failed,6
2024.0,Zambia,Antonio Butler,elizabethwang@example.com,+1-959-246-0863x571,Inquiring about Events,No,/images/events.jpg,294.65110990440365,Debit Card,Resolved,4
2024.0,Jamaica,Christina Clark,richardmarshall@example.com,525-903-8606,Chatting with Sales Representative,No,/event.php,491.8226978139669,Bank Transfer,Pending,6
2023.0,China,Margaret Palmer,carlaramsey@example.net,15534768333,Scheduled Demo,Yes,/index.html,244.5975102389634,Debit Card,Pending,3
2025.0,China,Laura Jones,winterswhitney@example.net,18103526766,Chatting with Sales Representative,Yes,/scheduledemo.php,318.3777268036807,PayPal,Failed,2
2024.0,India,Dennis Eaton,beckystone@example.com,08804356750,Scheduled Demo,Yes,/index.html,126.63975575691988,Credit Card,Pending,3
2025.0,Zambia,Karen Melendez,caitlynhernandez@example.net,283-442-8948x29556,Scheduled Demo,No,/scheduledemo.php,298.7130252678571,Debit Card,Resolved,2
2022.0,Australia,Ricky Gordon,jamie85@example.com,07 2164 2385,Chatting with Sales Representative,Yes,/event.php,151.15709317730153,PayPal,Failed,2
2025.0,Zambia,Corey Martinez,dawn38@example.com,+1-470-751-8759x58753,AI-Powered Virtual Assistant,Yes,/event.php,129.33237863727794,Debit Card,Failed,3
2024.0,India,James Rodriguez,serranosheila@example.com,07778099468,Inquiring about Events,Yes,/images/events.jpg,476.4546114235946,Bank Transfer,Failed,5
2022.0,Zimbabwe,Nathan Deleon,lindsayvaldez@example.com,001-571-857-5722x2164,Prototyping solutions,No,/images/events.jpg,168.19614953924105,Credit Card,Failed,5
2022.0,USA,Michael Gonzalez,clementscourtney@example.com,356-892-5092x087,Inquiring about Events,No,/index.html,475.09126103430344,PayPal,Resolved,3
2022.0,Germany,Michelle Hunt,chelsea06@example.com,+49(0)4530202940,Prototyping solutions,Yes,/images/events.jpg,101.02722618995084,Debit Card,Resolved,6
2023.0,Portugal,Stephanie Vang,qjackson@example.net,001-460-297-5912x7129,Inquiring about Events,No,/prototype.php,283.6756254576885,PayPal,Failed,6
2022.0,Zambia,Katie Hernandez,joan56@example.net,+1-380-822-5033x33098,Chatting with Sales Representative,Yes,/images/events.jpg,160.94602378422636,Debit Card,Failed,3
2024.0,Spain,Ashley Schroeder,jsmith@example.com,831.833.8329x370,Prototyping solutions,Yes,/scheduledemo.php,459.3943796665371,Bank Transfer,Failed,4
2024.0,Zimbabwe,Robert Anderson,ijones@example.net,(940)302-8707x468,Prototyping solutions,No,/images/events.jpg,240.43665661645642,Debit Card,Resolved,4
2023.0,Jamaica,Evan Hutchinson,perezdanny@example.org,444.500.0100x0616,Software Assistance,Yes,/prototype.php,402.22975676344754,PayPal,Pending,5
2024.0,Canada,Donald Patterson,jamesgarcia@example.net,502.422.1021,Prototyping solutions,No,/scheduledemo.php,196.17401652376952,Bank Transfer,Resolved,5
2022.0,Portugal,Kelly Patel,kstout@example.net,4245218850,Inquiring about Events,Yes,/index.html,149.90461117846252,PayPal,Failed,6
2022.0,Zambia,Angela Pearson,brice@example.net,(439)499-8663,Software Assistance,No,/index.html,170.7363561244657,Bank Transfer,Resolved,3
2024.0,Russia,Lisa Gonzalez,rperez@example.com,+73188392560,Prototyping solutions,Yes,/scheduledemo.php,205.51809813315876,Debit Card,Pending,3
2023.0,France,Matthew Martin,joshua81@example.org,0465404641,Inquiring about Events,Yes,/index.html,195.32280061340276,PayPal,Pending,6
2022.0,Canada,Edward Hunter,mary80@example.com,(170) 697-9884 x214,Scheduled Demo,No,/images/events.jpg,449.41187036283907,Debit Card,Failed,2
2023.0,USA,Gregory Brooks,timothywalker@example.org,874-696-4864x9057,Inquiring about Events,No,/images/events.jpg,442.7844323220376,Debit Card,Resolved,4
2023.0,Australia,Raymond Davis,chad84@example.com,03.0104.6583,Prototyping solutions,Yes,/prototype.php,152.69425775355927,Credit Card,Pending,4
2024.0,Russia,George Zuniga,pbass@example.com,8 755 218 35 06,Inquiring about Events,Yes,/scheduledemo.php,499.8827831441863,PayPal,Resolved,3
2024.0,Portugal,Charles Acosta,lgardner@example.org,879.848.3526x96473,Inquiring about Events,No,/images/events.jpg,289.87551660490755,Credit Card,Resolved,5
2024.0,China,Shawna Owens,mistyhawkins@example.org,13073275056,Prototyping solutions,Yes,/scheduledemo.php,218.78087981022804,Bank Transfer,Failed,4
2022.0,Netherlands,Sarah Wade,michaelfleming@example.com,(566)257-9546x13208,Inquiring about Events,Yes,/images/events.jpg,190.44332520602512,Bank Transfer,Pending,3
2024.0,USA,Linda Price,mikeyoung@example.com,001-242-710-6184,Inquiring about Events,No,/images/events.jpg,212.877508371425,PayPal,Failed,6
2023.0,Australia,Alexis Anderson,jamielewis@example.com,+61.8.4702.8280,Inquiring about Events,No,/prototype.php,329.49188737175956,Debit Card,Failed,5
2023.0,France,David Jacobs,kelly86@example.org,0478337321,Prototyping solutions,No,/images/events.jpg,215.91521529113692,Debit Card,Failed,4
2023.0,France,Cassandra Reed,joseph64@example.com,+33 (0)1 77 99 11 65,Prototyping solutions,No,/scheduledemo.php,379.5655706023394,Debit Card,Failed,3
2023.0,Spain,Sandra Morgan,gregg40@example.net,733.776.9422,Scheduled Demo,No,/prototype.php,478.1404985283957,PayPal,Resolved,5
2022.0,India,Nicholas Sosa,ewoods@example.org,0287271748,Software Assistance,Yes,/images/events.jpg,438.0516071118207,Debit Card,Pending,4
2022.0,Jamaica,Donald Beck,williamsjulie@example.org,(398)952-8624,Scheduled Demo,No,/event.php,317.4596281806231,Bank Transfer,Failed,2
2024.0,Jamaica,Alice Briggs,pskinner@example.org,8072990381,Prototyping solutions,Yes,/images/events.jpg,206.5625383173799,PayPal,Resolved,4
2024.0,Russia,Robert Sims,hamptondebra@example.net,+75105028989,Chatting with Sales Representative,Yes,/index.html,127.6684884260173,Debit Card,Resolved,4
2025.0,China,Holly Miller,vdorsey@example.com,13806501309,AI-Powered Virtual Assistant,Yes,/prototype.php,108.01766134335713,PayPal,Pending,5
2025.0,Australia,Megan Miller,hurstsara@example.org,0436.948.905,Scheduled Demo,Yes,/images/events.jpg,259.7969670350868,Debit Card,Failed,2
2024.0,India,Jodi Baker,robert70@example.net,+915652424758,Software Assistance,No,/index.html,407.16745494331326,Debit Card,Failed,2
2025.0,Jamaica,Brandon Johnson,jay61@example.com,001-370-851-5355x89625,AI-Powered Virtual Assistant,No,/index.html,294.50658513901897,Credit Card,Pending,4
2025.0,Australia,Katelyn Scott,stephenmaxwell@example.net,1499 2620,Prototyping solutions,No,/prototype.php,329.5192816397629,Credit Card,Failed,3
2024.0,India,John Parsons,hpatel@example.org,+911892233733,Inquiring about Events,No,/scheduledemo.php,423.82320257359817,Bank Transfer,Failed,4
2025.0,UK,Miguel Lamb,margaretparsons@example.org,(282)793-1635x364,AI-Powered Virtual Assistant,No,/scheduledemo.php,367.39177257121963,PayPal,Resolved,3
2025.0,Germany,James Hensley,josephwood@example.net,03302 406567,Scheduled Demo,Yes,/scheduledemo.php,210.08922912739285,Credit Card,Failed,5
2025.0,Zambia,Gregory Jones,richdavid@example.com,365-411-2807x801,Prototyping solutions,Yes,/index.html,227.91460331776238,PayPal,Pending,4
2024.0,India,Megan Sparks,vlam@example.com,5097828740,Chatting with Sales Representative,Yes,/images/events.jpg,347.6297160962497,Bank Transfer,Resolved,6
2024.0,Canada,James Leach,jonescassie@example.org,+1 (347) 218-0755,AI-Powered Virtual Assistant,No,/images/events.jpg,412.0847675535847,Debit Card,Pending,3
2022.0,China,Michelle Wang,laurahansen@example.net,15887142790,AI-Powered Virtual Assistant,Yes,/images/events.jpg,123.93284058055389,PayPal,Resolved,6
2022.0,Australia,Brandon Hunter,jenniferalvarez@example.org,(02)-0272-8504,Prototyping solutions,No,/index.html,484.51573839987685,Debit Card,Pending,5
2025.0,Australia,Amy Washington,dawn85@example.org,02 6777 4780,Chatting with Sales Representative,Yes,/index.html,457.00448777166747,Bank Transfer,Pending,6
2025.0,Japan,Matthew Colon,jacksonkatelyn@example.net,070-4722-8972,Scheduled Demo,No,/index.html,354.787387289239,Credit Card,Resolved,2
2022.0,Zambia,Gary Berry,brianmoore@example.com,944.671.0774x250,Inquiring about Events,Yes,/prototype.php,133.81662455427977,Bank Transfer,Failed,3
2025.0,Zimbabwe,Evan Gibson,castanedajeffrey@example.com,+1-249-474-5143x6571,Chatting with Sales Representative,Yes,/scheduledemo.php,161.06934811876158,Debit Card,Resolved,2
2024.0,Zimbabwe,Valerie Peterson,jennifer20@example.com,847-818-7464,Chatting with Sales Representative,No,/event.php,473.1532458669006,PayPal,Resolved,3
2023.0,Australia,Mr. Clayton Hoffman Jr.,john31@example.org,07.7323.5815,AI-Powered Virtual Assistant,Yes,/images/events.jpg,329.4918062777492,PayPal,Failed,3
2022.0,Spain,Joshua Tucker,josephsanchez@example.net,209-542-7689x3928,Prototyping solutions,No,/scheduledemo.php,317.2931486520798,Credit Card,Resolved,3
2024.0,India,Isaiah Cowan,matthewedwards@example.org,09809965462,Chatting with Sales Representative,No,/images/events.jpg,274.3049214193513,Bank Transfer,Resolved,2
2023.0,Australia,Justin Johns,jacobjohnson@example.com,02.2091.4183,AI-Powered Virtual Assistant,Yes,/event.php,400.6942681462138,Bank Transfer,Resolved,2
2023.0,China,Mr. Theodore Browning MD,lynchjoseph@example.net,18200120157,Scheduled Demo,Yes,/prototype.php,414.599401097886,Credit Card,Resolved,3
2022.0,Jamaica,Bryan Jones,juanharding@example.org,(594)552-4614,AI-Powered Virtual Assistant,Yes,/images/events.jpg,495.6327957479467,Debit Card,Pending,4
2025.0,Australia,Joshua Santana,dtran@example.net,+61.400.676.847,Inquiring about Events,Yes,/images/events.jpg,245.46158788664374,Credit Card,Pending,6
2023.0,France,Angelica West,christopher70@example.com,0244522928,Software Assistance,No,/event.php,247.5940553552431,PayPal,Resolved,5
2025.0,Japan,Erik Harper,kathygibbs@example.com,090-5216-6198,Software Assistance,Yes,/prototype.php,183.04058618887632,Bank Transfer,Failed,4
2025.0,Japan,Jennifer Martin,hunterwilliams@example.org,13-3787-8999,Chatting with Sales Representative,No,/prototype.php,378.48223525817417,PayPal,Pending,4
2025.0,Brazil,James Young,bullockdavid@example.net,(011) 9934-1007,Prototyping solutions,No,/scheduledemo.php,232.15992410511944,PayPal,Pending,2
2025.0,USA,Alexander Garcia,berryandrew@example.net,247-623-6947x48235,Scheduled Demo,No,/images/events.jpg,116.54411611418149,PayPal,Failed,4
2025.0,Netherlands,Ryan Simmons,amandahenry@example.net,9998541442,Chatting with Sales Representative,No,/prototype.php,120.220967382579,Bank Transfer,Resolved,5
2022.0,Germany,Mark Ochoa,mosleyjane@example.com,05160 06199,Chatting with Sales Representative,Yes,/prototype.php,169.57183124062692,Bank Transfer,Resolved,2
2024.0,Portugal,Cassandra Potter,apeterson@example.com,590-493-0772x541,Chatting with Sales Representative,No,/images/events.jpg,397.0265811528621,Credit Card,Failed,3
2022.0,UK,Tammy Evans,stephen64@example.com,831.290.7413,Chatting with Sales Representative,No,/event.php,277.23811484457747,Bank Transfer,Resolved,4
2022.0,UK,Stephen Hernandez,perryfletcher@example.com,385-960-2744x9115,Chatting with Sales Representative,Yes,/event.php,342.75245321616705,Credit Card,Resolved,5
2025.0,France,Brittney Hudson,rlewis@example.net,0415205351,AI-Powered Virtual Assistant,No,/index.html,437.969951457532,Bank Transfer,Resolved,4
2022.0,Spain,Megan Garcia,michael61@example.org,5433451560,Inquiring about Events,Yes,/prototype.php,448.44358514980996,Debit Card,Pending,6
2022.0,China,Jessica Martinez,kimamy@example.com,15510929085,Inquiring about Events,Yes,/scheduledemo.php,441.32607516948394,PayPal,Pending,2
2025.0,Portugal,Bradley Lee,carlos03@example.net,(246)899-7156x1040,Software Assistance,Yes,/images/events.jpg,351.50587583187337,Credit Card,Resolved,6
2024.0,Canada,Leonard Martin,kmarquez@example.org,423-991-8522 x415,Inquiring about Events,No,/index.html,259.59813712141556,PayPal,Resolved,6
2025.0,Japan,William Durham,patricianguyen@example.com,27-5764-6377,Software Assistance,No,/prototype.php,424.3040461688639,Debit Card,Pending,3
2025.0,Japan,Leslie Russell,tiffany93@example.net,070-8477-4395,Scheduled Demo,Yes,/images/events.jpg,203.70018476994684,PayPal,Pending,2
2024.0,India,Brian Wilson,kimberly76@example.org,08449948910,Scheduled Demo,Yes,/event.php,396.34277131838917,Debit Card,Failed,4
2022.0,USA,Anthony Nelson,heather80@example.net,+1-478-766-8870x771,AI-Powered Virtual Assistant,No,/prototype.php,342.0396536066319,Credit Card,Pending,5
2024.0,Spain,Desiree Reynolds,mejiajeffrey@example.com,411.246.8910,Inquiring about Events,Yes,/prototype.php,265.166505746569,Debit Card,Resolved,2
2025.0,Russia,Jason Bowman,walkerrichard@example.com,+7 282 535 3035,AI-Powered Virtual Assistant,Yes,/images/events.jpg,496.5131778854597,Bank Transfer,Pending,2
2024.0,Japan,Janice Medina,llucas@example.net,080-7506-9179,Software Assistance,Yes,/scheduledemo.php,109.92106590502017,Debit Card,Failed,3
2023.0,Spain,Chad Hanson,darren00@example.net,841.556.4250,Prototyping solutions,No,/event.php,460.5910373396441,Bank Transfer,Pending,4
2024.0,Canada,Jessica Rios,bdavis@example.com,(294) 097-5065 x655,Chatting with Sales Representative,No,/index.html,289.55080627357654,Debit Card,Resolved,2
2023.0,Canada,Jennifer Arroyo,dmartin@example.net,1 (321) 965-6668,AI-Powered Virtual Assistant,Yes,/event.php,422.7097737558052,PayPal,Pending,5
2023.0,USA,Mr. Steven Marsh,wagnerjamie@example.com,813.311.1391x4312,Scheduled Demo,Yes,/index.html,397.56937819258115,Debit Card,Resolved,2
2023.0,Portugal,David Robles,hannahstewart@example.org,+1-476-470-6498,Software Assistance,No,/prototype.php,367.7196414072001,Credit Card,Pending,4
2025.0,Netherlands,Charlotte Jones,max54@example.net,482-992-2609x395,Inquiring about Events,Yes,/index.html,239.90363223380595,Bank Transfer,Failed,6
2025.0,India,Michelle Gentry,natalie37@example.com,5823794879,Chatting with Sales Representative,No,/index.html,410.77608832701407,Credit Card,Failed,2
2023.0,China,Melissa Faulkner,jonesdavid@example.net,18900627381,Software Assistance,No,/event.php,245.92950279433597,PayPal,Pending,4
2024.0,Spain,Danny Franklin,vcolon@example.net,759-918-5152x347,Software Assistance,Yes,/index.html,391.27694669964615,Credit Card,Failed,3
2022.0,France,Jonathan Bright,drichardson@example.net,02 51 82 82 16,AI-Powered Virtual Assistant,Yes,/images/events.jpg,399.7455622930266,Bank Transfer,Failed,6
2024.0,Jamaica,Megan Bryant,chandeborah@example.com,001-814-838-9692x1328,Prototyping solutions,No,/event.php,350.7990124407294,PayPal,Pending,3
2025.0,Germany,Cassandra Hernandez,sandra52@example.org,07786 27479,Inquiring about Events,Yes,/images/events.jpg,328.18266896149896,PayPal,Resolved,6
2022.0,Brazil,Jeremiah Riley,dianawinters@example.org,(051) 4511 8153,Scheduled Demo,No,/index.html,226.11955672163617,Credit Card,Failed,2
2024.0,Portugal,Justin Rogers,danieljones@example.org,001-419-339-7717,Scheduled Demo,Yes,/images/events.jpg,112.66327581206438,Bank Transfer,Resolved,2
2025.0,Jamaica,Carla Bright,walshpenny@example.com,+1-369-579-1667x07279,Chatting with Sales Representative,No,/prototype.php,446.43703995060457,Credit Card,Resolved,5
2022.0,France,Randy Ellison,xmcneil@example.org,+33 1 64 62 45 27,Inquiring about Events,Yes,/index.html,167.51647561585872,Debit Card,Pending,6
2024.0,Netherlands,Kenneth Hunt,gmooney@example.org,3912551907,Inquiring about Events,No,/event.php,316.59470398888715,Bank Transfer,Failed,6
2022.0,Russia,Eric Gallagher,joe77@example.com,8 489 575 22 27,AI-Powered Virtual Assistant,Yes,/images/events.jpg,458.17858294534113,Credit Card,Pending,4
2022.0,Canada,Sherry Bowman,bennettsonya@example.com,1 (396) 590-2327,Scheduled Demo,Yes,/event.php,206.20075871738737,Debit Card,Failed,4
2024.0,Portugal,Alexander Butler,joelharmon@example.org,001-894-991-0000x157,Chatting with Sales Representative,Yes,/scheduledemo.php,476.6220052949902,Credit Card,Resolved,5
2024.0,Japan,Joseph Todd,tony44@example.org,070-2787-5370,Prototyping solutions,Yes,/event.php,185.61916586835235,PayPal,Failed,3
2025.0,Japan,Sean Sherman,morgan95@example.net,070-1442-2775,Prototyping solutions,No,/index.html,175.1222511912515,Bank Transfer,Pending,3
2025.0,France,Joseph Parrish,brownandrew@example.org,+33 2 52 66 06 91,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,399.1974198758895,PayPal,Resolved,2
2025.0,USA,John Lopez,krista47@example.org,001-648-982-3399x8845,Prototyping solutions,No,/images/events.jpg,180.89930207897743,Debit Card,Pending,5
2024.0,China,Carl Garner,ggriffith@example.org,18774528642,AI-Powered Virtual Assistant,Yes,/scheduledemo.php,157.31260299117827,Credit Card,Failed,5
2025.0,USA,Michael Webb,lisa96@example.net,+1-961-265-1692x87928,Chatting with Sales Representative,Yes,/index.html,388.96649269244915,Debit Card,Resolved,6
2022.0,Brazil,Dr. Brian Saunders,whitechad@example.com,31 4427 2601,Software Assistance,Yes,/index.html,394.31475048097076,Debit Card,Resolved,5
2024.0,Australia,Roger Willis,howelldenise@example.org,(03) 1380 7762,Chatting with Sales Representative,Yes,/scheduledemo.php,324.53984569350825,Debit Card,Failed,2
2024.0,Australia,Aaron Quinn,martinwilliams@example.net,0404.902.697,Chatting with Sales Representative,No,/images/events.jpg,236.9462244785639,Bank Transfer,Resolved,5
2022.0,Russia,David Silva,varnold@example.com,8 (326) 518-3276,Chatting with Sales Representative,No,/scheduledemo.php,198.79047025340304,Credit Card,Failed,3
2024.0,France,Andrew Jones,davidmartin@example.net,+33 (0)2 30 75 50 51,Software Assistance,No,/prototype.php,253.43256406510392,PayPal,Pending,4
2023.0,Jamaica,Robert Costa,christophermartin@example.org,702-329-1222x4501,Software Assistance,No,/index.html,424.4840527742354,Bank Transfer,Resolved,4
2022.0,Japan,Michelle Hill,carrolllisa@example.org,080-4516-1738,Software Assistance,No,/index.html,482.4566861617302,Credit Card,Resolved,3
2025.0,France,Jeffrey Lewis,stepheningram@example.net,0253244464,Software Assistance,Yes,/scheduledemo.php,126.95502366521708,Debit Card,Pending,3
2025.0,USA,Sarah Patel,enash@example.com,555.458.9992,Chatting with Sales Representative,Yes,/prototype.php,413.671444550348,Debit Card,Resolved,6
2024.0,Jamaica,Carlos Sharp,john80@example.net,(825)921-3408x066,Inquiring about Events,No,/prototype.php,120.41334239119354,PayPal,Failed,5
2022.0,Zambia,Lauren Patel,abush@example.net,+1-241-867-3409x7564,Scheduled Demo,Yes,/scheduledemo.php,396.90542188748225,Credit Card,Failed,5
2022.0,Brazil,Tyrone Ross,buchananmegan@example.org,(041) 2443-8782,Prototyping solutions,No,/index.html,307.16314754687613,PayPal,Pending,2
2023.0,Jamaica,Sheila Compton,william92@example.org,655-912-2418x812,Prototyping solutions,No,/event.php,355.4732411706225,Bank Transfer,Resolved,2
2025.0,Jamaica,Brandi Torres,john08@example.net,535.744.3284,Scheduled Demo,Yes,/images/events.jpg,168.6874309162735,Debit Card,Failed,4
2023.0,Russia,David Carey,kristinewilliamson@example.net,+70282984785,Inquiring about Events,No,/index.html,188.1996963401963,Debit Card,Resolved,2
2025.0,Canada,Felicia Mccarty,hayesstephanie@example.net,178-770-6751 x600,Inquiring about Events,No,/index.html,143.6148860074394,Debit Card,Resolved,3
2023.0,India,Katherine Williams,kimberly08@example.net,00713066333,Inquiring about Events,Yes,/prototype.php,165.79191923570812,PayPal,Pending,3
2025.0,Japan,William Mcdowell,josephwilliams@example.net,090-0013-4209,Scheduled Demo,Yes,/index.html,365.0526599969093,Credit Card,Pending,6
2023.0,Brazil,Raymond Nguyen,lauren47@example.net,+55 (021) 3094 1371,Chatting with Sales Representative,No,/event.php,240.68606097076136,Credit Card,Failed,3
2022.0,Canada,Rick Morris,rogerscolleen@example.com,1-168-030-4389,Prototyping solutions,Yes,/event.php,467.264716271408,Debit Card,Pending,4
2024.0,Jamaica,Andrea Holt,zwelch@example.org,+1-474-624-4490x1277,Chatting with Sales Representative,No,/scheduledemo.php,420.6899287855124,Bank Transfer,Failed,2
2022.0,India,Tracy Jones,bphillips@example.com,+910779769578,Software Assistance,Yes,/event.php,485.4107925590267,PayPal,Pending,6
2023.0,Zimbabwe,Ryan Anderson,autumnmoon@example.org,978.817.9600x81086,Software Assistance,No,/scheduledemo.php,219.6749044492205,PayPal,Resolved,3
2024.0,Russia,Joe Edwards,scottgregory@example.com,83228233624,Chatting with Sales Representative,No,/scheduledemo.php,106.59771082747298,Credit Card,Resolved,5
2024.0,Zimbabwe,Ashlee Mcdonald,leah42@example.net,(806)630-3129x98141,Scheduled Demo,Yes,/prototype.php,499.2007028706079,PayPal,Pending,4
