Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2024,Portugal,Samantha Alexander,reedkathleen@example.org,(955)377-9917,Prototyping solutions,"(58,)",No,/scheduledemo.php,153.9834913802125,Bank Transfer,Failed,5
2023,Jamaica,Theresa Brown,suttoncorey@example.org,592.974.5168x899,Software Assistance,"(27,)",Yes,/images/events.jpg,304.15650343786047,PayPal,Failed,3
2025,France,Roberta Howell,tylerronald@example.org,+33 (0)1 48 39 49 39,Chatting with Sales Representative,"(15,)",Yes,/prototype.php,222.36640943422714,PayPal,Resolved,2
2024,USA,Jackie Hale,ian02@example.net,+1-861-605-6692,Chatting with Sales Representative,"(8,)",Yes,/event.php,112.47455093982839,PayPal,Resolved,6
2022,China,Mandy Rollins,carrolldennis@example.net,18900852056,Prototyping solutions,"(46,)",Yes,/images/events.jpg,350.4046855799437,PayPal,Resolved,5
2023,Zimbabwe,Madison Franklin,gsawyer@example.net,(861)941-4952x00577,Inquiring about Events,"(59,)",Yes,/images/events.jpg,183.6284708636395,Debit Card,Resolved,5
2022,Zambia,Dr. Jessica Clark,kirk41@example.com,+1-922-616-9840x4545,Software Assistance,"(23,)",Yes,/images/events.jpg,182.94554866633678,Credit Card,Pending,3
2024,Japan,William Smith,carrmicheal@example.net,090-2049-3344,Inquiring about Events,"(14,)",No,/index.html,240.62599634445107,Bank Transfer,Pending,6
2023,Zimbabwe,Ryan Mcdonald,yujacob@example.org,(784)859-7586x658,Scheduled Demo,"(42,)",No,/index.html,240.6538267488917,Credit Card,Resolved,5
2023,Brazil,Tara Nguyen,guerrerocandace@example.com,41 4793-4913,Inquiring about Events,"(50,)",Yes,/index.html,146.3787607725818,PayPal,Resolved,2
2025,Zambia,Natalie Montgomery,melissa10@example.net,818-521-6977,Scheduled Demo,"(5,)",No,/event.php,400.9850497166389,PayPal,Pending,2
2024,Russia,Kevin Wang,brett52@example.net,+7 770 312 95 40,Software Assistance,"(14,)",Yes,/images/events.jpg,479.24881304225863,Credit Card,Failed,2
2023,Russia,Chad Ray,kathy52@example.com,+78237933471,Scheduled Demo,"(31,)",Yes,/images/events.jpg,344.49851484349017,Bank Transfer,Failed,4
2022,Netherlands,Angela Michael,stevencooke@example.net,459-980-6638x27175,Software Assistance,"(32,)",Yes,/prototype.php,146.1574459156114,Debit Card,Resolved,6
2022,Zimbabwe,Gabrielle Long,ryannavarro@example.org,+1-252-418-6321,Software Assistance,"(41,)",No,/event.php,204.5027490333634,Bank Transfer,Resolved,4
2023,Brazil,Debbie Baker,justin10@example.com,+55 31 2873 3797,Inquiring about Events,"(41,)",No,/scheduledemo.php,331.69508430167184,Bank Transfer,Resolved,4
2022,Germany,Megan Richardson,staceyprice@example.com,00647 48664,Scheduled Demo,"(27,)",Yes,/event.php,462.7036390911314,Bank Transfer,Failed,4
2022,Germany,Scott Ayers,joseph73@example.org,+49(0)3827 10722,Chatting with Sales Representative,"(39,)",No,/scheduledemo.php,415.2412901352571,PayPal,Pending,2
2023,Canada,Amy Maynard,xsullivan@example.net,(109) 556-4772,Software Assistance,"(2,)",No,/index.html,292.11132807480743,Debit Card,Pending,4
2022,China,Ann Wilson,robinalexander@example.org,18850829046,AI-Powered Virtual Assistant,"(40,)",Yes,/images/events.jpg,468.5534912206298,Debit Card,Pending,4
2023,Russia,Tyler Walker,sandra59@example.com,+7 (931) 207-9287,Prototyping solutions,"(5,)",Yes,/index.html,267.836843881205,Bank Transfer,Pending,3
2022,Jamaica,Mary Collins,wsullivan@example.com,472-359-0708x94719,Prototyping solutions,"(23,)",Yes,/event.php,398.1822923020737,Bank Transfer,Resolved,3
2024,India,Stephanie Whitehead,leekeith@example.net,0132065695,Inquiring about Events,"(35,)",No,/images/events.jpg,395.5120312284597,Credit Card,Resolved,3
2022,France,Henry Burgess,paul85@example.org,+33 (0)3 85 37 89 23,AI-Powered Virtual Assistant,"(8,)",Yes,/scheduledemo.php,204.079972390615,Debit Card,Failed,3
2023,Jamaica,Calvin Gamble,davieselizabeth@example.org,308.671.9103,Prototyping solutions,"(35,)",No,/event.php,278.74484258154905,Credit Card,Failed,2
2024,Jamaica,Betty Richard,thernandez@example.net,+1-435-364-1154,Scheduled Demo,"(18,)",Yes,/prototype.php,115.56736542210385,Debit Card,Pending,6
2023,USA,Brent Martin,randybender@example.net,(579)835-9619x9130,Prototyping solutions,"(10,)",Yes,/event.php,309.79337606414424,Bank Transfer,Failed,2
2023,Zimbabwe,Anne Taylor,bartlettaustin@example.net,2567504239,Chatting with Sales Representative,"(15,)",Yes,/index.html,136.4359276444249,Credit Card,Pending,4
2024,India,Stacy Taylor,nsanders@example.org,+911816602256,Scheduled Demo,"(50,)",Yes,/images/events.jpg,405.506545504153,Bank Transfer,Resolved,3
2023,India,Joshua Williams,pateljoel@example.com,+913335718650,Prototyping solutions,"(3,)",Yes,/index.html,447.0259835326911,PayPal,Pending,3
2025,Brazil,Alan Stokes,nicolegreen@example.org,+55 81 8156-2841,AI-Powered Virtual Assistant,"(7,)",No,/images/events.jpg,275.91962725115116,Credit Card,Pending,4
2025,UK,Anna Reyes,gomezregina@example.org,(642)904-8471,Chatting with Sales Representative,"(56,)",Yes,/prototype.php,468.371042236629,Credit Card,Pending,4
2025,Australia,Matthew Davis,hessashley@example.org,(07)39694619,AI-Powered Virtual Assistant,"(57,)",No,/scheduledemo.php,313.2028892186296,Credit Card,Resolved,2
2023,India,Matthew Freeman,beckyjordan@example.net,+918777003046,Chatting with Sales Representative,"(57,)",No,/prototype.php,463.9369961614165,PayPal,Resolved,5
2024,Jamaica,Erin Marks,esutton@example.net,(401)793-2750x9919,Software Assistance,"(37,)",No,/index.html,390.9546888237295,Credit Card,Resolved,5
2023,China,Dr. Brian Dominguez Jr.,lthompson@example.com,18775105477,Chatting with Sales Representative,"(1,)",Yes,/images/events.jpg,140.79107646195467,Debit Card,Resolved,2
2024,China,Jennifer Johnson,veronicaberry@example.org,18960450313,Prototyping solutions,"(45,)",Yes,/event.php,320.75039158914035,Bank Transfer,Resolved,5
2024,Germany,David Taylor,zacharycampos@example.org,+49(0)5712 95446,Scheduled Demo,"(31,)",Yes,/scheduledemo.php,143.9990555088122,PayPal,Resolved,4
2025,China,Sara Lowe,logan66@example.net,13719176491,Prototyping solutions,"(16,)",No,/scheduledemo.php,356.65152678293657,Bank Transfer,Pending,5
2025,Jamaica,Ashley Wheeler,jennifer92@example.com,549-676-8646,Scheduled Demo,"(19,)",Yes,/images/events.jpg,130.99454644007685,Bank Transfer,Resolved,5
2025,Netherlands,Ryan Burgess,johnsonshawn@example.org,442-413-1022x581,AI-Powered Virtual Assistant,"(2,)",Yes,/event.php,440.39358507478045,PayPal,Resolved,2
2023,Zambia,Abigail Newman,vmiller@example.org,788.461.4184,Prototyping solutions,"(18,)",Yes,/scheduledemo.php,279.5898670369404,Debit Card,Pending,2
2024,Portugal,Crystal Daugherty,brownmegan@example.net,+1-633-244-9427x441,Prototyping solutions,"(47,)",No,/scheduledemo.php,182.68009240146665,Debit Card,Failed,6
2022,UK,Crystal Jones,rebecca64@example.com,001-767-384-7463x24173,Software Assistance,"(53,)",Yes,/event.php,413.64913847139286,Bank Transfer,Pending,2
2024,Canada,Darren Johnson,phyllis81@example.net,477-959-1077,AI-Powered Virtual Assistant,"(1,)",Yes,/event.php,125.82079433832307,PayPal,Failed,2
2024,Brazil,Shannon Martin,sanchezkayla@example.org,(071) 1312 8864,Inquiring about Events,"(30,)",Yes,/index.html,235.77112406869838,PayPal,Pending,4
2024,Germany,Danielle Barnes,brianpittman@example.org,04851 101067,Inquiring about Events,"(7,)",No,/scheduledemo.php,114.97511455161865,Bank Transfer,Pending,4
2024,France,Heather Wade,andrewjones@example.org,03 25 08 88 04,Inquiring about Events,"(33,)",Yes,/images/events.jpg,233.5460932668937,PayPal,Failed,3
2025,Spain,Allen Weaver,chloe71@example.com,760.365.3537x4237,Prototyping solutions,"(22,)",No,/images/events.jpg,193.56643831400203,Debit Card,Pending,2
2023,Russia,Amanda Pena,martinvalerie@example.org,85309772330,Inquiring about Events,"(19,)",No,/index.html,257.233889544913,Credit Card,Failed,4
2025,Zambia,Laura Gonzalez,daniel02@example.org,698-644-8113x88466,Inquiring about Events,"(51,)",Yes,/prototype.php,258.77932907567504,PayPal,Pending,5
2024,Jamaica,Samantha Johnson,aaron12@example.org,268.532.1231x41498,Prototyping solutions,"(54,)",Yes,/prototype.php,284.0504670195944,Credit Card,Pending,4
2022,UK,Jeffrey Poole,michael65@example.com,001-954-683-6286x64694,Scheduled Demo,"(47,)",No,/images/events.jpg,261.22812719239533,Credit Card,Failed,6
2022,UK,Jackie Fisher,tylergreene@example.net,618-781-3033x5474,AI-Powered Virtual Assistant,"(54,)",No,/images/events.jpg,274.905802437196,Credit Card,Pending,6
2023,Netherlands,Dustin Hutchinson,owensjennifer@example.com,9392941045,Inquiring about Events,"(38,)",No,/index.html,189.4781620106353,Credit Card,Resolved,5
2025,UK,Brandi Scott,harperkatherine@example.com,697.675.5152x344,Prototyping solutions,"(12,)",Yes,/scheduledemo.php,142.0508349704717,Bank Transfer,Pending,5
2023,China,Brett Forbes,nunderwood@example.net,13965845260,Inquiring about Events,"(30,)",Yes,/event.php,178.7419783120306,Debit Card,Resolved,2
2025,Canada,Stacy Wilson,jenniferbrown@example.com,(469) 731-7662,Chatting with Sales Representative,"(13,)",Yes,/prototype.php,407.58075675440824,Debit Card,Pending,4
2024,Jamaica,Jason Blankenship,zlindsey@example.net,395-374-7639,Prototyping solutions,"(50,)",No,/scheduledemo.php,102.13101297112317,PayPal,Failed,5
2023,India,Peter Gordon,vross@example.com,+915356477439,Prototyping solutions,"(44,)",No,/scheduledemo.php,406.1490825297431,PayPal,Resolved,2
2025,India,Abigail Patel,barmstrong@example.org,00366713235,Inquiring about Events,"(34,)",No,/event.php,205.00938426261771,Credit Card,Failed,5
2023,Spain,Alicia Romero,nmathews@example.com,(732)412-3676,Prototyping solutions,"(26,)",No,/scheduledemo.php,340.2881316714281,Credit Card,Resolved,2
2025,Brazil,Robert Burns,qhensley@example.net,+55 (011) 2202-0060,AI-Powered Virtual Assistant,"(25,)",No,/scheduledemo.php,493.08032078665616,PayPal,Resolved,6
2022,Zambia,Jordan Hoffman,hcaldwell@example.net,+1-412-922-4171x445,Scheduled Demo,"(60,)",No,/prototype.php,491.531247431094,Credit Card,Resolved,5
2024,Portugal,James Lucas,brandonturner@example.com,360-305-9492x157,Chatting with Sales Representative,"(22,)",No,/scheduledemo.php,354.38736859016865,PayPal,Pending,4
2022,India,Patrick Fowler,youngtimothy@example.net,+915716237587,AI-Powered Virtual Assistant,"(21,)",No,/images/events.jpg,307.54454620098807,PayPal,Resolved,3
2024,Germany,Christy Ramirez,zperez@example.net,(04581) 77803,Prototyping solutions,"(55,)",Yes,/index.html,338.1000610692755,Credit Card,Resolved,6
2024,Zambia,Mr. Robert Coleman,dakotacarter@example.org,+1-341-519-9762x3764,Prototyping solutions,"(12,)",Yes,/scheduledemo.php,356.88655209137596,PayPal,Failed,3
2024,Netherlands,Jason Steele,davidhancock@example.net,251-805-7627,AI-Powered Virtual Assistant,"(60,)",No,/images/events.jpg,421.50648334365314,PayPal,Failed,6
2023,UK,Kim Riley,hcurry@example.org,531-763-4481x883,AI-Powered Virtual Assistant,"(47,)",Yes,/images/events.jpg,206.79746331761413,Debit Card,Resolved,2
2024,Portugal,Timothy Poole,charles43@example.net,(373)732-3439x36296,Prototyping solutions,"(9,)",No,/event.php,257.9280916602496,Debit Card,Resolved,4
2022,USA,Mrs. Brenda Smith MD,zmolina@example.org,+1-884-529-0891x75136,AI-Powered Virtual Assistant,"(60,)",Yes,/scheduledemo.php,302.0746426279165,PayPal,Pending,3
2022,Jamaica,Tonya Aguilar,charles94@example.com,(266)985-6987x573,Scheduled Demo,"(59,)",Yes,/index.html,130.6774466534947,PayPal,Resolved,4
2025,Portugal,Frederick Huffman,cookderek@example.org,4727460950,Scheduled Demo,"(11,)",No,/images/events.jpg,174.92768422287156,Debit Card,Resolved,6
2022,USA,Christine Richardson,zharper@example.net,001-491-455-7484,Chatting with Sales Representative,"(9,)",No,/event.php,427.97204791789267,Debit Card,Resolved,5
2024,Spain,Jesus Owens,juan18@example.com,702-450-6917x60847,Chatting with Sales Representative,"(2,)",Yes,/event.php,314.7039958420238,PayPal,Failed,5
2024,China,Elizabeth Gray,paynenathan@example.com,13101422974,Scheduled Demo,"(47,)",No,/index.html,314.9354173797456,Bank Transfer,Pending,2
2022,Canada,Robert Wood,jenniferballard@example.com,(437) 842-7368,Chatting with Sales Representative,"(8,)",Yes,/prototype.php,464.7775345721245,Bank Transfer,Resolved,4
2025,Australia,Karen Bradley,raymondthomas@example.com,+61.463.771.517,Inquiring about Events,"(19,)",Yes,/event.php,385.17272579500377,Bank Transfer,Failed,2
2023,Australia,William Leonard,dhall@example.net,1869-5770,Scheduled Demo,"(18,)",No,/event.php,490.0991260740399,PayPal,Pending,3
2023,France,Isabel Griffith,thomas66@example.com,06 95 43 36 75,AI-Powered Virtual Assistant,"(29,)",No,/scheduledemo.php,278.56721340713136,Credit Card,Failed,6
2025,Portugal,Calvin Simon,alyssayates@example.net,477-599-5470,Chatting with Sales Representative,"(37,)",No,/images/events.jpg,349.92371817459184,Debit Card,Failed,2
2024,UK,Thomas Meyer,dawnoconnor@example.net,611-240-9378x46777,Inquiring about Events,"(29,)",No,/images/events.jpg,397.2464815455439,Debit Card,Pending,6
2022,USA,Pamela Turner,debra13@example.org,(384)312-3856x1541,Prototyping solutions,"(42,)",No,/scheduledemo.php,170.98409750028026,Debit Card,Pending,5
2022,USA,Kimberly Rodgers,icook@example.org,(309)388-1317x136,Scheduled Demo,"(60,)",Yes,/event.php,267.3326834146212,Debit Card,Failed,6
2025,India,Leah Perry,favila@example.net,7916269872,Chatting with Sales Representative,"(1,)",No,/prototype.php,216.34388322596482,Bank Transfer,Failed,3
2025,Spain,Kristin White,tgordon@example.net,001-918-595-3864x0318,Inquiring about Events,"(10,)",Yes,/scheduledemo.php,372.83997671542426,Credit Card,Failed,6
2022,Canada,Angela Becker,brianamartin@example.com,(265) 644-6880 x299,Chatting with Sales Representative,"(20,)",Yes,/event.php,438.77064983130987,Debit Card,Resolved,3
2022,Portugal,Joseph Ortega,lrodriguez@example.org,+1-526-442-6224x4085,Software Assistance,"(2,)",No,/images/events.jpg,177.6091000906241,Debit Card,Failed,5
2025,Zimbabwe,Mrs. Ashley Mack,montgomerychristopher@example.com,467-774-9888,Software Assistance,"(11,)",Yes,/prototype.php,413.5045639539339,Credit Card,Resolved,2
2024,India,Jacqueline Acosta,stacy91@example.com,03095339792,AI-Powered Virtual Assistant,"(16,)",No,/prototype.php,264.65941672585706,Credit Card,Failed,5
2024,Netherlands,Mark Parrish,gregory73@example.net,+1-692-893-8977x0140,Inquiring about Events,"(12,)",Yes,/images/events.jpg,240.8436240982835,Bank Transfer,Resolved,6
2022,Portugal,Crystal Walsh,idavenport@example.org,(601)491-5623,AI-Powered Virtual Assistant,"(32,)",Yes,/images/events.jpg,481.8861346431248,Credit Card,Failed,2
2025,France,Michele Robinson,acox@example.net,0223510413,Software Assistance,"(7,)",Yes,/event.php,493.69441889014195,Bank Transfer,Pending,2
2024,Zambia,Greg Kelley,jasonwilkerson@example.com,754-789-6784x50415,Scheduled Demo,"(45,)",Yes,/images/events.jpg,355.65455421898855,Debit Card,Failed,6
2023,Spain,Misty Le,rodriguezsteven@example.net,001-225-895-7376x285,Prototyping solutions,"(42,)",No,/index.html,137.3024285997733,PayPal,Resolved,4
2024,UK,Laurie Silva,josephcharles@example.net,348.490.7941x0572,Chatting with Sales Representative,"(3,)",No,/scheduledemo.php,404.96279127952033,Debit Card,Failed,6
2022,Zimbabwe,Erin Lucas,townsendjoseph@example.org,001-951-979-2477x4177,Prototyping solutions,"(18,)",Yes,/prototype.php,142.47952985283484,Bank Transfer,Resolved,5
2023,Australia,Ryan Grimes,mendozaerik@example.net,59970435,Chatting with Sales Representative,"(31,)",No,/prototype.php,343.4009859123354,Bank Transfer,Resolved,3
2023,Russia,Michael Sutton,kenneth14@example.com,8 (815) 977-87-12,Scheduled Demo,"(7,)",Yes,/prototype.php,131.7229613252215,Debit Card,Pending,5
2022,UK,Chelsea Barnes DDS,hughesmiranda@example.org,5082083736,Inquiring about Events,"(37,)",Yes,/prototype.php,415.2396919967206,Bank Transfer,Failed,5
2023,Netherlands,John Melton,bradley84@example.org,451.735.9363,Scheduled Demo,"(9,)",No,/index.html,108.65716448424116,Debit Card,Failed,3
2025,Canada,Crystal Perez,fmendoza@example.net,401.411.7620,Chatting with Sales Representative,"(1,)",Yes,/prototype.php,420.4182255978399,Credit Card,Pending,2
2023,Spain,Jeffrey Hernandez,richardlisa@example.org,(261)784-4464,Chatting with Sales Representative,"(59,)",No,/images/events.jpg,238.7633444150178,Bank Transfer,Failed,6
2023,Spain,Luis Crawford,randall55@example.org,001-629-787-1663,AI-Powered Virtual Assistant,"(50,)",No,/index.html,163.35506111622954,Bank Transfer,Resolved,6
2025,Netherlands,Julie Freeman,lisa81@example.org,001-842-345-9190x26606,Chatting with Sales Representative,"(8,)",No,/prototype.php,489.0578138396023,Bank Transfer,Failed,2
2023,Germany,Laura Martinez,timothy62@example.net,(02162) 35247,Scheduled Demo,"(60,)",Yes,/prototype.php,399.8440128066898,PayPal,Resolved,4
2023,Portugal,Sherry Velez,michaelho@example.net,001-775-332-0174x632,AI-Powered Virtual Assistant,"(18,)",No,/index.html,437.30455959664357,Debit Card,Failed,2
2025,Brazil,Christopher Ferguson,scurtis@example.org,+55 61 1295-5455,Scheduled Demo,"(41,)",Yes,/event.php,100.48683158489507,Debit Card,Failed,2
2024,Germany,Katherine Adams,nicholas96@example.net,04012 67722,Inquiring about Events,"(59,)",Yes,/event.php,407.45423799974606,PayPal,Failed,5
2024,UK,Laura Wade,david59@example.org,514.636.7744,Scheduled Demo,"(20,)",Yes,/scheduledemo.php,261.71909655467647,Debit Card,Failed,3
2022,Germany,Alan Reyes,zpowell@example.org,+49 (0) 2015 471215,Prototyping solutions,"(55,)",Yes,/prototype.php,187.9195993338671,Bank Transfer,Resolved,3
2022,Zimbabwe,Carla Rogers,kenneth66@example.net,001-498-212-2294x5593,AI-Powered Virtual Assistant,"(43,)",Yes,/event.php,363.7271414020839,Debit Card,Resolved,5
2022,USA,Alexander Jones,patriciamartinez@example.com,567-677-4000,Inquiring about Events,"(60,)",No,/prototype.php,135.67664228584428,Credit Card,Failed,4
2022,Australia,Amanda Jones,rhester@example.com,+61 459 861 906,Chatting with Sales Representative,"(28,)",Yes,/prototype.php,475.55379496175254,Debit Card,Failed,2
2024,Japan,Richard Fuller,peter62@example.com,070-6991-9821,Scheduled Demo,"(3,)",Yes,/prototype.php,172.21019514111816,PayPal,Pending,5
2023,Brazil,Isaiah Bright,matthewsimon@example.net,+55 31 4542 5647,AI-Powered Virtual Assistant,"(29,)",No,/images/events.jpg,419.7610669691295,Debit Card,Pending,4
2023,USA,Travis Martinez,joel61@example.org,+1-450-716-1782x78479,Inquiring about Events,"(6,)",Yes,/prototype.php,330.28473199980033,Debit Card,Pending,6
2024,Portugal,Allison Villarreal,megan71@example.org,(454)891-7834x62260,Chatting with Sales Representative,"(38,)",No,/event.php,195.245180427142,Debit Card,Failed,4
2023,Brazil,Amber Navarro,johnkelley@example.org,(081) 6964-1603,Inquiring about Events,"(49,)",No,/prototype.php,293.32438787465094,Credit Card,Pending,6
2022,USA,Mitchell Kim,xhood@example.net,(502)293-4672,Chatting with Sales Representative,"(31,)",Yes,/event.php,345.37146397166725,Credit Card,Pending,2
2024,Canada,Anthony Davis,elizabeth12@example.com,1 (491) 716-6561,Inquiring about Events,"(27,)",Yes,/prototype.php,149.28030852865834,PayPal,Resolved,2
2025,Jamaica,Kayla Gonzalez,michellemitchell@example.net,310-649-6280,AI-Powered Virtual Assistant,"(36,)",Yes,/scheduledemo.php,224.10839134106536,Credit Card,Resolved,3
2023,Russia,Mr. Scott Gonzalez,brittney73@example.org,8 (553) 415-1603,AI-Powered Virtual Assistant,"(1,)",No,/prototype.php,251.96857132736125,Debit Card,Failed,3
2022,Zimbabwe,John Jones,kinggina@example.org,+1-731-638-0134x56266,Software Assistance,"(25,)",Yes,/prototype.php,127.10496688454151,Debit Card,Failed,4
2025,Canada,Joan Gordon,paul82@example.net,656.641.9529,Inquiring about Events,"(21,)",Yes,/scheduledemo.php,253.13875760974943,Debit Card,Resolved,5
2024,Brazil,Stephanie Johnson,juliaoconnell@example.org,(041) 2782-1995,AI-Powered Virtual Assistant,"(2,)",No,/event.php,463.22914481919156,PayPal,Resolved,2
2023,Japan,Jamie Khan,jodi81@example.com,070-7167-2470,Chatting with Sales Representative,"(54,)",No,/images/events.jpg,276.7581827364394,Bank Transfer,Resolved,6
2022,Russia,Jeremy Ward,sheliabutler@example.net,+7 013 414 05 99,Prototyping solutions,"(16,)",Yes,/scheduledemo.php,203.51686391940072,Bank Transfer,Resolved,4
2025,Zambia,Maria Ball,kurt69@example.com,+1-916-973-8437x0409,Chatting with Sales Representative,"(22,)",Yes,/images/events.jpg,338.3290676975647,PayPal,Resolved,5
2024,Australia,David Garcia,patriciahendrix@example.com,7239-5186,Software Assistance,"(39,)",Yes,/scheduledemo.php,353.2433305945611,Bank Transfer,Resolved,2
2022,Portugal,Kathleen Jimenez,starkandrew@example.net,448.764.1590,Chatting with Sales Representative,"(57,)",No,/index.html,476.34916833925996,PayPal,Pending,4
2025,Brazil,Andrew James,grace32@example.com,0800-873-7330,Chatting with Sales Representative,"(29,)",Yes,/index.html,302.2476502301631,Bank Transfer,Resolved,2
