Year,Country,Customer Name,Email,Phone Number,Job Requested,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2025,Zimbabwe,Johnny Miller,jeffery45@example.com,(468)772-2725x8542,Inquiring about Events,Yes,/scheduledemo.php,341.64311929645805,PayPal,Pending,6
2023,Netherlands,Monica Nguyen,carolyn28@example.com,+1-890-921-0955x217,Software Assistance,Yes,/scheduledemo.php,471.5361229907916,Bank Transfer,Failed,3
2025,Portugal,Kimberly Smith,ydelgado@example.org,(604)846-8568x42799,Scheduled Demo,No,/scheduledemo.php,418.1427024098681,Bank Transfer,Pending,5
2023,Brazil,Tabitha Hall,carlsonangel@example.net,81 8423-9195,Chatting with Sales Representative,No,/index.html,109.70529260514516,PayPal,Pending,3
2025,Portugal,James Murray,dominiquedalton@example.com,886-631-8680,Inquiring about Events,No,/images/events.jpg,197.35371761883783,Debit Card,Pending,2
2025,China,Sierra Hess,samuelsmith@example.net,18013663482,Inquiring about Events,No,/prototype.php,390.67549848617216,Debit Card,Failed,2
2023,China,Chris Harrison,yfranklin@example.net,13779914568,Inquiring about Events,No,/index.html,326.81927481922105,Bank Transfer,Failed,6
2022,China,Suzanne Suarez,joshua14@example.com,15779697818,Chatting with Sales Representative,Yes,/images/events.jpg,275.4367201580657,Credit Card,Pending,6
2024,Germany,Vanessa Clark,cmanning@example.org,+49(0) 948950414,Scheduled Demo,Yes,/scheduledemo.php,402.80445406896825,Debit Card,Failed,4
2025,Australia,Anne Mitchell,dcollins@example.net,0441 892 482,Chatting with Sales Representative,No,/images/events.jpg,444.34302653730964,Debit Card,Failed,5
2024,France,Kaitlyn Mendoza,wsellers@example.net,05 35 11 86 57,Prototyping solutions,Yes,/index.html,160.87030585919916,Debit Card,Resolved,5
2023,Zimbabwe,Victor Silva,fhernandez@example.net,206.213.7408x751,Chatting with Sales Representative,Yes,/event.php,384.6897398551829,Bank Transfer,Pending,5
2025,China,Adam Brown,lesliegallagher@example.net,13812732301,Software Assistance,No,/prototype.php,246.8708639682013,Credit Card,Pending,4
2023,Brazil,Cody Gonzalez,brooksmatthew@example.net,+55 (051) 0601 6406,Inquiring about Events,No,/images/events.jpg,364.38415350354745,Credit Card,Resolved,5
2025,Zimbabwe,Robert Martinez,jessica22@example.org,001-437-860-5656,Prototyping solutions,No,/prototype.php,451.2763555320279,Bank Transfer,Resolved,5
2022,China,Tara Lloyd,melanie97@example.com,18115992400,Scheduled Demo,Yes,/index.html,438.31486185705836,Debit Card,Failed,3
2024,Spain,Susan Rogers,michelle38@example.org,534-980-2473,Prototyping solutions,No,/event.php,118.29462588784665,PayPal,Failed,6
2023,Jamaica,Kristie Wilson,leethomas@example.com,3032097046,AI-Powered Virtual Assistant,No,/event.php,342.6837998079167,Bank Transfer,Resolved,3
2025,France,Emily Morgan,taylor14@example.net,01 48 94 24 55,AI-Powered Virtual Assistant,No,/prototype.php,234.78687179921343,PayPal,Failed,5
2024,Spain,Ryan Jackson,steven78@example.org,+1-731-555-5553x8061,Inquiring about Events,Yes,/images/events.jpg,219.10353414737108,Bank Transfer,Failed,2
2025,Germany,Kristen Thompson,jeremy68@example.net,+49(0)0122 992919,Prototyping solutions,No,/index.html,409.4380754948547,Debit Card,Pending,6
2025,Canada,Sean Ingram,sallyreed@example.com,242-291-1606,Scheduled Demo,Yes,/scheduledemo.php,214.3769205604921,Credit Card,Resolved,6
2024,Japan,Erica Conley,ileach@example.net,070-0254-9980,Chatting with Sales Representative,No,/event.php,292.04346660433896,Credit Card,Resolved,5
2022,Russia,Jeffrey Turner,jkent@example.net,+7 352 557 07 24,Scheduled Demo,No,/event.php,465.55152552120404,Bank Transfer,Resolved,3
2025,China,Beverly Ashley,amber08@example.org,18271754576,Chatting with Sales Representative,Yes,/prototype.php,491.0670850954043,Debit Card,Pending,4
2024,Spain,Sara Stevens,bradleyleah@example.com,980-219-2228x4376,Software Assistance,Yes,/event.php,195.34285851046758,Credit Card,Pending,3
2024,Jamaica,Mark Maldonado,roberthayes@example.org,001-636-568-4958x16116,Scheduled Demo,Yes,/index.html,154.68401655319434,Bank Transfer,Failed,2
2024,Australia,Catherine Wallace,henry25@example.net,0435.703.811,AI-Powered Virtual Assistant,Yes,/prototype.php,192.8917218527574,Bank Transfer,Pending,4
2025,China,Ryan Winters,debbiebecker@example.org,13630369982,Prototyping solutions,No,/index.html,476.3619721597967,Bank Transfer,Resolved,2
2023,Portugal,Dominic Jones,dukescott@example.net,+1-899-688-8454x340,Inquiring about Events,Yes,/event.php,252.8254010367965,Credit Card,Failed,2
2024,Japan,Jacqueline Merritt,rjohnson@example.net,080-0114-4536,Prototyping solutions,Yes,/event.php,315.789782255966,Credit Card,Resolved,6
2025,Jamaica,Eric Alexander,gibsonmary@example.com,582-267-9706x0101,Prototyping solutions,Yes,/prototype.php,227.7439197446249,Debit Card,Pending,3
2025,Germany,Danielle Bass,gho@example.org,04111 20963,Scheduled Demo,Yes,/event.php,324.8171353803624,Credit Card,Pending,5
2022,Australia,Lindsey Kidd,martin15@example.net,(07)-1108-5980,Prototyping solutions,Yes,/index.html,211.16252286686125,Credit Card,Failed,4
2022,Canada,Timothy Hall,fdillon@example.net,(698) 973-4014,AI-Powered Virtual Assistant,No,/event.php,418.7199982588096,PayPal,Failed,3
2022,Netherlands,Jeffery Cooper,jonsharp@example.com,517.775.5704x48520,AI-Powered Virtual Assistant,Yes,/index.html,270.7489093826781,Debit Card,Pending,5
2024,China,Laura Golden,sheliajohnson@example.com,14579002678,Software Assistance,Yes,/images/events.jpg,203.64176607204445,Bank Transfer,Resolved,5
2024,Zambia,Brenda Barrett,kristine16@example.org,583-786-5444,Scheduled Demo,No,/scheduledemo.php,365.7625254876161,Debit Card,Failed,3
2025,Portugal,Aaron Gray,randerson@example.com,(513)707-8022x8298,AI-Powered Virtual Assistant,Yes,/images/events.jpg,492.4559595124046,PayPal,Failed,5
2024,Japan,Maria Warren,brandybrown@example.net,070-8338-9068,Scheduled Demo,No,/images/events.jpg,497.83737407735373,PayPal,Resolved,5
2025,Australia,Christopher Wolfe,pnicholson@example.net,(08) 6881 4361,Software Assistance,Yes,/index.html,111.62568340065144,Bank Transfer,Resolved,2
2023,Spain,Joanne Watson,johnroy@example.org,365-390-9413,AI-Powered Virtual Assistant,No,/index.html,417.55144525244566,PayPal,Failed,3
2025,Jamaica,Benjamin Jimenez,ibowman@example.net,+1-443-339-2707x742,Scheduled Demo,No,/prototype.php,241.60926172375423,Credit Card,Resolved,2
2025,USA,Jennifer Mitchell,nwalker@example.com,001-249-553-6954,Chatting with Sales Representative,No,/index.html,488.48813076411693,Credit Card,Resolved,6
2023,Brazil,Joshua Barton,christinehendrix@example.net,+55 61 8708 8815,Scheduled Demo,Yes,/event.php,314.3102186179897,Debit Card,Pending,3
2023,Portugal,Samantha Grant,ksalinas@example.net,691-270-3307,AI-Powered Virtual Assistant,No,/images/events.jpg,220.84615601674264,Bank Transfer,Pending,3
2023,Australia,Jonathan Wilkinson,kgray@example.org,08-1144-5577,AI-Powered Virtual Assistant,Yes,/prototype.php,443.1066210706848,PayPal,Pending,5
2023,Jamaica,Stacey Acevedo,nancyclements@example.com,+1-618-694-0828x889,Software Assistance,No,/prototype.php,236.1653636729346,PayPal,Pending,4
2022,Japan,John Brooks,pacealice@example.org,40-7314-6115,Software Assistance,Yes,/images/events.jpg,293.9884954493092,Credit Card,Resolved,5
2023,Russia,Elizabeth Brooks,gerald31@example.com,81991595901,Inquiring about Events,Yes,/scheduledemo.php,198.5154299663585,Bank Transfer,Pending,4
2025,Zimbabwe,Edward Coleman,yhernandez@example.net,+1-428-485-2739x24848,Prototyping solutions,No,/prototype.php,314.0601680963404,PayPal,Resolved,6
2025,France,Jeffery Williams,vanderson@example.com,0563267595,Chatting with Sales Representative,No,/images/events.jpg,232.19180979585082,PayPal,Resolved,3
2022,India,Kelly Ferguson,cannonkevin@example.org,+916541715014,Prototyping solutions,Yes,/images/events.jpg,391.60162859297463,PayPal,Pending,2
2024,Russia,Jennifer Johnson,jwilson@example.com,+7 (004) 050-6469,Software Assistance,Yes,/images/events.jpg,280.6633615905847,Debit Card,Resolved,3
2025,Jamaica,Briana Mcguire,ricky07@example.org,+1-305-679-2798x03839,Chatting with Sales Representative,Yes,/prototype.php,426.33607248947294,Credit Card,Resolved,5
2023,Canada,Hector Mendoza,ashley15@example.com,777.036.2038,Inquiring about Events,Yes,/event.php,150.41497821431346,Debit Card,Pending,4
2025,Zambia,Laura Hanson,ehester@example.net,+1-495-747-3021x7762,Inquiring about Events,No,/index.html,300.70750597148594,Credit Card,Resolved,3
2022,Brazil,Laura Zimmerman,angela20@example.org,(081) 9930-9076,AI-Powered Virtual Assistant,No,/index.html,491.86886629388,PayPal,Failed,6
2023,USA,Linda Ferguson,dakota90@example.net,9157533855,Inquiring about Events,Yes,/images/events.jpg,150.3147999360037,Credit Card,Pending,2
2023,Zimbabwe,Joseph Gallegos,marshallvanessa@example.com,001-363-803-5794,Prototyping solutions,No,/images/events.jpg,163.00811601027863,Credit Card,Resolved,6
2024,Germany,Jessica Kim,clarksean@example.com,+49(0)3773917895,Software Assistance,No,/scheduledemo.php,203.4443970692016,Credit Card,Resolved,6
2024,India,Heather Briggs,john84@example.org,0307830737,Prototyping solutions,Yes,/event.php,134.02558019671352,Credit Card,Resolved,4
2022,Canada,Pamela Barr,richard79@example.com,1 (189) 502-6127,Chatting with Sales Representative,No,/scheduledemo.php,258.23037108290407,PayPal,Pending,3
2024,France,Harry Vargas,gregory95@example.org,+33 (0)1 78 29 32 17,AI-Powered Virtual Assistant,No,/index.html,131.3143683059808,PayPal,Resolved,2
2024,Germany,Wendy Henry,ymeyer@example.net,08287 849517,Prototyping solutions,No,/event.php,306.5676123057716,PayPal,Resolved,2
2022,UK,Joshua Collins,erica73@example.net,02074960509,Inquiring about Events,No,/images/events.jpg,348.40190877536577,Bank Transfer,Pending,4
2022,Spain,Angel Stevens,hullpatrick@example.org,279.307.7021,Prototyping solutions,Yes,/event.php,101.87326026095063,PayPal,Pending,5
2025,USA,James Hart,andrew27@example.com,001-488-932-2114x93639,Inquiring about Events,Yes,/scheduledemo.php,110.83860995377518,Bank Transfer,Pending,4
2022,Brazil,David Bradley,josephrodriguez@example.com,+55 81 3016-7057,AI-Powered Virtual Assistant,Yes,/event.php,267.58003925232515,Bank Transfer,Pending,4
2025,Netherlands,Vincent Campbell,lauravaldez@example.com,001-755-249-8544,Scheduled Demo,No,/images/events.jpg,230.74335617226544,Credit Card,Failed,3
2023,Australia,Daniel Gomez,austin56@example.org,07-5522-4582,Scheduled Demo,Yes,/event.php,125.30982010480983,Bank Transfer,Resolved,3
2025,France,Anthony Love,swilson@example.net,+33 5 17 17 75 26,AI-Powered Virtual Assistant,No,/index.html,159.47646169103157,Debit Card,Pending,4
2022,Spain,Michael Fields,shannon75@example.com,+1-818-609-0586x4447,AI-Powered Virtual Assistant,No,/scheduledemo.php,300.88563004951743,PayPal,Resolved,5
2022,France,Stephanie Bennett,sophia17@example.org,04 49 49 13 44,Scheduled Demo,No,/prototype.php,460.2067318296259,Debit Card,Pending,5
2022,Zimbabwe,Joseph Stanley,mmartinez@example.net,855.854.8194x24951,Inquiring about Events,No,/event.php,276.25691139779406,Bank Transfer,Resolved,5
2024,France,Audrey Schneider,kathleennguyen@example.org,+33 1 53 29 25 06,Chatting with Sales Representative,Yes,/scheduledemo.php,432.8483985909793,Bank Transfer,Pending,2
2023,Canada,Christopher Dawson,wle@example.net,(460) 125-2040,AI-Powered Virtual Assistant,Yes,/event.php,430.30080530979814,Credit Card,Failed,4
2022,Brazil,Tracy Oliver,javierarmstrong@example.net,+55 71 2307-5489,Chatting with Sales Representative,Yes,/index.html,434.5806143450678,Debit Card,Resolved,3
2025,Brazil,Patrick Smith,anthonyhopkins@example.com,0500-096-2213,Scheduled Demo,No,/event.php,171.36863232757844,Debit Card,Resolved,2
2023,Portugal,James Johnson,larsenchristine@example.org,340.691.5293x4157,Software Assistance,Yes,/scheduledemo.php,362.21283778045233,Bank Transfer,Failed,6
2025,France,Michele Marshall,keithgomez@example.com,+33 (0)1 55 78 64 90,AI-Powered Virtual Assistant,Yes,/prototype.php,470.95296074337256,Debit Card,Failed,6
2022,Portugal,Melody Lewis,nhurst@example.org,001-663-216-6245x9079,Scheduled Demo,No,/index.html,375.20037489442774,Debit Card,Pending,2
2022,Portugal,Johnny Roth,michaelcameron@example.org,(334)702-1668x814,Chatting with Sales Representative,Yes,/index.html,484.89381319626176,Bank Transfer,Resolved,4
2025,Zambia,Susan Schmidt,bowens@example.net,+1-413-376-6980x86204,AI-Powered Virtual Assistant,No,/scheduledemo.php,131.75239947322854,Debit Card,Resolved,2
2022,UK,Samantha Butler,richardsloan@example.net,+441144960436,Scheduled Demo,Yes,/event.php,489.539294469572,PayPal,Pending,2
2022,China,Frank Scott,otaylor@example.com,18136550781,Scheduled Demo,Yes,/event.php,417.56192129986124,Credit Card,Failed,2
2022,Australia,Christian Aguilar DDS,ryanharris@example.net,(02)90124325,Inquiring about Events,Yes,/event.php,331.55976644609274,Credit Card,Resolved,6
2023,Japan,April Pena,phillipspaula@example.com,090-8953-0162,Scheduled Demo,No,/scheduledemo.php,411.2065753894233,Credit Card,Failed,4
2025,Zambia,Kayla Lee,teresawest@example.org,705.705.1487,Inquiring about Events,No,/images/events.jpg,348.0407244482177,Debit Card,Failed,4
2023,Brazil,Aaron Johnson,mullinsmarissa@example.net,+55 21 4736 0627,Chatting with Sales Representative,No,/scheduledemo.php,130.81153121607244,Bank Transfer,Resolved,6
2025,Brazil,Dr. Brittany Farley MD,stevehall@example.net,+55 (071) 2949 8941,Scheduled Demo,No,/scheduledemo.php,220.10591763053205,PayPal,Failed,3
2023,China,Michelle Brown,charlesporter@example.org,13199547044,Chatting with Sales Representative,Yes,/index.html,292.05695450338123,PayPal,Resolved,5
2025,France,James Phillips,joel49@example.org,+33 2 21 98 78 19,Inquiring about Events,No,/images/events.jpg,393.9093808155457,Bank Transfer,Failed,3
2024,UK,Lisa Norris,hansonandrea@example.net,(0116) 496 0334,Chatting with Sales Representative,Yes,/scheduledemo.php,483.1082219998291,Bank Transfer,Resolved,6
2022,Brazil,Christopher Gamble PhD,bellmaria@example.org,0500-901-1151,Chatting with Sales Representative,Yes,/scheduledemo.php,166.3425922555159,Credit Card,Failed,4
2022,Brazil,Jeff Blackwell,donald39@example.com,(061) 0885 5021,Inquiring about Events,No,/event.php,213.71976307238904,Bank Transfer,Failed,2
2024,USA,Jamie Hodge,edgarwinters@example.org,450.555.7668,Software Assistance,No,/images/events.jpg,103.05885607286052,Debit Card,Resolved,2
2023,Japan,Timothy Morton,james11@example.net,090-8542-9079,Chatting with Sales Representative,Yes,/event.php,227.26482565924724,PayPal,Failed,3
