Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2022,Jamaica,Connie Orr,angel10@example.com,520-286-7054,Software Assistance,"(4,)",Yes,/prototype.php,469.71033175455705,PayPal,Failed,4
2022,Russia,William Reese,shari15@example.net,+7 (073) 845-84-32,Scheduled Demo,"(6,)",Yes,/images/events.jpg,306.22333191134976,PayPal,Resolved,6
2025,Australia,Robert Price MD,lbennett@example.com,0438.412.016,Software Assistance,"(32,)",No,/event.php,198.5063635764277,Bank Transfer,Failed,3
2022,Germany,Patricia Robinson,katieyates@example.com,0341110371,Software Assistance,"(37,)",Yes,/prototype.php,236.86179406258933,Debit Card,Pending,3
2023,Zambia,Sandra Nicholson,denise60@example.com,001-465-621-3334x97307,Inquiring about Events,"(43,)",Yes,/scheduledemo.php,303.94720076827383,PayPal,Resolved,6
2024,Portugal,Samantha Alexander,reedkathleen@example.org,(955)377-9917,Software Assistance,"(58,)",Yes,/scheduledemo.php,312.9167391430247,Bank Transfer,Failed,6
2023,Jamaica,Theresa Brown,suttoncorey@example.org,592.974.5168x899,Scheduled Demo,"(27,)",No,/images/events.jpg,437.361569901735,PayPal,Pending,4
2025,France,Roberta Howell,tylerronald@example.org,+33 (0)1 48 39 49 39,Prototyping solutions,"(15,)",No,/prototype.php,238.1356127967838,PayPal,Pending,3
2024,USA,Jackie Hale,ian02@example.net,+1-861-605-6692,Inquiring about Events,"(8,)",Yes,/event.php,317.18460692211573,PayPal,Failed,7
2022,China,Mandy Rollins,carrolldennis@example.net,18900852056,Inquiring about Events,"(46,)",No,/images/events.jpg,499.23558239882595,PayPal,Pending,6
2023,Zimbabwe,Madison Franklin,gsawyer@example.net,(861)941-4952x00577,Chatting with Sales Representative,"(59,)",No,/images/events.jpg,478.1517074994869,Debit Card,Resolved,6
2022,Zambia,Dr. Jessica Clark,kirk41@example.com,+1-922-616-9840x4545,Prototyping solutions,"(23,)",Yes,/images/events.jpg,452.3070077088955,Credit Card,Pending,4
2024,Japan,William Smith,carrmicheal@example.net,090-2049-3344,Inquiring about Events,"(14,)",No,/index.html,341.5524026187211,Bank Transfer,Pending,7
2023,Zimbabwe,Ryan Mcdonald,yujacob@example.org,(784)859-7586x658,Scheduled Demo,"(42,)",Yes,/index.html,484.12957166260685,Credit Card,Resolved,6
2023,Brazil,Tara Nguyen,guerrerocandace@example.com,41 4793-4913,Scheduled Demo,"(50,)",Yes,/index.html,245.44890651987217,PayPal,Failed,3
2025,Zambia,Natalie Montgomery,melissa10@example.net,818-521-6977,Prototyping solutions,"(5,)",No,/event.php,446.1069396927565,PayPal,Failed,3
2024,Russia,Kevin Wang,brett52@example.net,+7 770 312 95 40,Prototyping solutions,"(14,)",No,/images/events.jpg,447.7015500219836,Credit Card,Resolved,3
2023,Russia,Chad Ray,kathy52@example.com,+78237933471,Chatting with Sales Representative,"(31,)",No,/images/events.jpg,176.82707304174863,Bank Transfer,Resolved,5
2022,Netherlands,Angela Michael,stevencooke@example.net,459-980-6638x27175,Scheduled Demo,"(32,)",Yes,/prototype.php,273.62815257528115,Debit Card,Resolved,7
2022,Zimbabwe,Gabrielle Long,ryannavarro@example.org,+1-252-418-6321,AI-Powered Virtual Assistant,"(41,)",No,/event.php,134.27592608717322,Bank Transfer,Resolved,5
2023,Brazil,Debbie Baker,justin10@example.com,+55 31 2873 3797,Scheduled Demo,"(41,)",No,/scheduledemo.php,337.45468176911754,Bank Transfer,Failed,5
2022,Germany,Megan Richardson,staceyprice@example.com,00647 48664,Inquiring about Events,"(27,)",No,/event.php,393.3137850614193,Bank Transfer,Resolved,5
2022,Germany,Scott Ayers,joseph73@example.org,+49(0)3827 10722,AI-Powered Virtual Assistant,"(39,)",No,/scheduledemo.php,432.5224546721711,PayPal,Resolved,3
2023,Canada,Amy Maynard,xsullivan@example.net,(109) 556-4772,Chatting with Sales Representative,"(2,)",No,/index.html,481.15235603999406,Debit Card,Pending,5
2022,China,Ann Wilson,robinalexander@example.org,18850829046,Scheduled Demo,"(40,)",No,/images/events.jpg,198.00605386929422,Debit Card,Failed,5
2023,Russia,Tyler Walker,sandra59@example.com,+7 (931) 207-9287,Inquiring about Events,"(5,)",No,/index.html,447.60433634872857,Bank Transfer,Pending,4
2022,Jamaica,Mary Collins,wsullivan@example.com,472-359-0708x94719,Inquiring about Events,"(23,)",Yes,/event.php,212.25226658656527,Bank Transfer,Pending,4
2024,India,Stephanie Whitehead,leekeith@example.net,0132065695,Chatting with Sales Representative,"(35,)",No,/images/events.jpg,247.10264312347974,Credit Card,Resolved,4
2022,France,Henry Burgess,paul85@example.org,+33 (0)3 85 37 89 23,Chatting with Sales Representative,"(8,)",Yes,/scheduledemo.php,112.3220399644409,Debit Card,Pending,4
2023,Jamaica,Calvin Gamble,davieselizabeth@example.org,308.671.9103,Prototyping solutions,"(35,)",Yes,/event.php,470.094079750192,Credit Card,Pending,3
2024,Jamaica,Betty Richard,thernandez@example.net,+1-435-364-1154,Scheduled Demo,"(18,)",No,/prototype.php,488.5133527233039,Debit Card,Failed,7
2023,USA,Brent Martin,randybender@example.net,(579)835-9619x9130,Chatting with Sales Representative,"(10,)",No,/event.php,163.02495347781752,Bank Transfer,Failed,3
2023,Zimbabwe,Anne Taylor,bartlettaustin@example.net,2567504239,Chatting with Sales Representative,"(15,)",Yes,/index.html,194.7897832942539,Credit Card,Resolved,5
2024,India,Stacy Taylor,nsanders@example.org,+911816602256,Software Assistance,"(50,)",No,/images/events.jpg,343.94623947589594,Bank Transfer,Failed,4
2023,India,Joshua Williams,pateljoel@example.com,+913335718650,Scheduled Demo,"(3,)",Yes,/index.html,396.7068440169816,PayPal,Pending,4
2025,Brazil,Alan Stokes,nicolegreen@example.org,+55 81 8156-2841,Software Assistance,"(7,)",No,/images/events.jpg,228.70005245871207,Credit Card,Failed,5
2025,UK,Anna Reyes,gomezregina@example.org,(642)904-8471,AI-Powered Virtual Assistant,"(56,)",Yes,/prototype.php,286.19661192515775,Credit Card,Resolved,5
2025,Australia,Matthew Davis,hessashley@example.org,(07)39694619,AI-Powered Virtual Assistant,"(57,)",Yes,/scheduledemo.php,242.43407665186382,Credit Card,Failed,3
2023,India,Matthew Freeman,beckyjordan@example.net,+918777003046,Prototyping solutions,"(57,)",Yes,/prototype.php,257.63439044263316,PayPal,Failed,6
2024,Jamaica,Erin Marks,esutton@example.net,(401)793-2750x9919,Software Assistance,"(37,)",Yes,/index.html,101.41231467752294,Credit Card,Pending,6
2023,China,Dr. Brian Dominguez Jr.,lthompson@example.com,18775105477,Inquiring about Events,"(1,)",Yes,/images/events.jpg,446.50523767785677,Debit Card,Pending,3
2024,China,Jennifer Johnson,veronicaberry@example.org,18960450313,Software Assistance,"(45,)",Yes,/event.php,486.8703647733795,Bank Transfer,Pending,6
2024,Germany,David Taylor,zacharycampos@example.org,+49(0)5712 95446,Scheduled Demo,"(31,)",No,/scheduledemo.php,207.81110804349336,PayPal,Pending,5
2025,China,Sara Lowe,logan66@example.net,13719176491,Software Assistance,"(16,)",Yes,/scheduledemo.php,199.2737212372457,Bank Transfer,Resolved,6
2025,Jamaica,Ashley Wheeler,jennifer92@example.com,549-676-8646,AI-Powered Virtual Assistant,"(19,)",Yes,/images/events.jpg,111.5564999728941,Bank Transfer,Pending,6
2025,Netherlands,Ryan Burgess,johnsonshawn@example.org,442-413-1022x581,Prototyping solutions,"(2,)",No,/event.php,292.95452773314605,PayPal,Resolved,3
2023,Zambia,Abigail Newman,vmiller@example.org,788.461.4184,Prototyping solutions,"(18,)",Yes,/scheduledemo.php,219.98284639966244,Debit Card,Pending,3
2024,Portugal,Crystal Daugherty,brownmegan@example.net,+1-633-244-9427x441,Inquiring about Events,"(47,)",No,/scheduledemo.php,248.24961683926762,Debit Card,Pending,7
2022,UK,Crystal Jones,rebecca64@example.com,001-767-384-7463x24173,Scheduled Demo,"(53,)",Yes,/event.php,348.7870438826902,Bank Transfer,Pending,3
2024,Canada,Darren Johnson,phyllis81@example.net,477-959-1077,Scheduled Demo,"(1,)",Yes,/event.php,299.7901533492192,PayPal,Pending,3
2024,Brazil,Shannon Martin,sanchezkayla@example.org,(071) 1312 8864,Scheduled Demo,"(30,)",Yes,/index.html,255.1460707220776,PayPal,Pending,5
2024,Germany,Danielle Barnes,brianpittman@example.org,04851 101067,Software Assistance,"(7,)",No,/scheduledemo.php,322.39466707848874,Bank Transfer,Pending,5
2024,France,Heather Wade,andrewjones@example.org,03 25 08 88 04,Chatting with Sales Representative,"(33,)",Yes,/images/events.jpg,384.6104655415168,PayPal,Pending,4
2025,Spain,Allen Weaver,chloe71@example.com,760.365.3537x4237,Prototyping solutions,"(22,)",No,/images/events.jpg,245.01640214812923,Debit Card,Resolved,3
2023,Russia,Amanda Pena,martinvalerie@example.org,85309772330,AI-Powered Virtual Assistant,"(19,)",No,/index.html,238.96790346867013,Credit Card,Pending,5
2025,Zambia,Laura Gonzalez,daniel02@example.org,698-644-8113x88466,Inquiring about Events,"(51,)",Yes,/prototype.php,387.89522864032745,PayPal,Resolved,6
2024,Jamaica,Samantha Johnson,aaron12@example.org,268.532.1231x41498,Chatting with Sales Representative,"(54,)",No,/prototype.php,342.6740918660813,Credit Card,Pending,5
2022,UK,Jeffrey Poole,michael65@example.com,001-954-683-6286x64694,Prototyping solutions,"(47,)",Yes,/images/events.jpg,485.4052456969468,Credit Card,Resolved,7
2022,UK,Jackie Fisher,tylergreene@example.net,618-781-3033x5474,Scheduled Demo,"(54,)",No,/images/events.jpg,302.84214720091336,Credit Card,Failed,7
2023,Netherlands,Dustin Hutchinson,owensjennifer@example.com,9392941045,Scheduled Demo,"(38,)",Yes,/index.html,263.6194909058506,Credit Card,Pending,6
2025,UK,Brandi Scott,harperkatherine@example.com,697.675.5152x344,Software Assistance,"(12,)",No,/scheduledemo.php,107.37841028248316,Bank Transfer,Resolved,6
2023,China,Brett Forbes,nunderwood@example.net,13965845260,Prototyping solutions,"(30,)",No,/event.php,155.33935215558685,Debit Card,Pending,3
2025,Canada,Stacy Wilson,jenniferbrown@example.com,(469) 731-7662,Software Assistance,"(13,)",Yes,/prototype.php,329.3636510504116,Debit Card,Failed,5
2024,Jamaica,Jason Blankenship,zlindsey@example.net,395-374-7639,AI-Powered Virtual Assistant,"(50,)",No,/scheduledemo.php,424.35009814842084,PayPal,Failed,6
2023,India,Peter Gordon,vross@example.com,+915356477439,AI-Powered Virtual Assistant,"(44,)",Yes,/scheduledemo.php,313.01180137058316,PayPal,Resolved,3
2025,India,Abigail Patel,barmstrong@example.org,00366713235,Scheduled Demo,"(34,)",No,/event.php,238.23733344678448,Credit Card,Failed,6
2023,Spain,Alicia Romero,nmathews@example.com,(732)412-3676,Chatting with Sales Representative,"(26,)",No,/scheduledemo.php,184.63654877113504,Credit Card,Resolved,3
2025,Brazil,Robert Burns,qhensley@example.net,+55 (011) 2202-0060,Inquiring about Events,"(25,)",No,/scheduledemo.php,132.21072221831952,PayPal,Resolved,7
2022,Zambia,Jordan Hoffman,hcaldwell@example.net,+1-412-922-4171x445,Prototyping solutions,"(60,)",No,/prototype.php,189.95598385244892,Credit Card,Failed,6
2024,Portugal,James Lucas,brandonturner@example.com,360-305-9492x157,Software Assistance,"(22,)",No,/scheduledemo.php,306.94263959416196,PayPal,Resolved,5
2022,India,Patrick Fowler,youngtimothy@example.net,+915716237587,Chatting with Sales Representative,"(21,)",Yes,/images/events.jpg,218.75228685179343,PayPal,Failed,4
2024,Germany,Christy Ramirez,zperez@example.net,(04581) 77803,AI-Powered Virtual Assistant,"(55,)",No,/index.html,347.6551688318983,Credit Card,Pending,7
2024,Zambia,Mr. Robert Coleman,dakotacarter@example.org,+1-341-519-9762x3764,Prototyping solutions,"(12,)",Yes,/scheduledemo.php,195.1513312970035,PayPal,Resolved,4
2024,Netherlands,Jason Steele,davidhancock@example.net,251-805-7627,AI-Powered Virtual Assistant,"(60,)",Yes,/images/events.jpg,157.51988707582726,PayPal,Pending,7
2023,UK,Kim Riley,hcurry@example.org,531-763-4481x883,Prototyping solutions,"(47,)",No,/images/events.jpg,324.9536591007175,Debit Card,Resolved,3
2024,Portugal,Timothy Poole,charles43@example.net,(373)732-3439x36296,Software Assistance,"(9,)",No,/event.php,481.48610046709956,Debit Card,Pending,5
2022,USA,Mrs. Brenda Smith MD,zmolina@example.org,+1-884-529-0891x75136,Chatting with Sales Representative,"(60,)",Yes,/scheduledemo.php,258.5639298840256,PayPal,Pending,4
2022,Jamaica,Tonya Aguilar,charles94@example.com,(266)985-6987x573,Prototyping solutions,"(59,)",Yes,/index.html,104.81352239602315,PayPal,Resolved,5
2025,Portugal,Frederick Huffman,cookderek@example.org,4727460950,AI-Powered Virtual Assistant,"(11,)",Yes,/images/events.jpg,457.5240540179754,Debit Card,Failed,7
2022,USA,Christine Richardson,zharper@example.net,001-491-455-7484,AI-Powered Virtual Assistant,"(9,)",Yes,/event.php,102.13103581506542,Debit Card,Failed,6
2024,Spain,Jesus Owens,juan18@example.com,702-450-6917x60847,AI-Powered Virtual Assistant,"(2,)",No,/event.php,129.88414276181533,PayPal,Failed,6
2024,China,Elizabeth Gray,paynenathan@example.com,13101422974,Software Assistance,"(47,)",No,/index.html,190.90751073429863,Bank Transfer,Pending,3
2022,Canada,Robert Wood,jenniferballard@example.com,(437) 842-7368,AI-Powered Virtual Assistant,"(8,)",Yes,/prototype.php,208.8066381540087,Bank Transfer,Pending,5
2025,Australia,Karen Bradley,raymondthomas@example.com,+61.463.771.517,Inquiring about Events,"(19,)",Yes,/event.php,263.538985717087,Bank Transfer,Resolved,3
2023,Australia,William Leonard,dhall@example.net,1869-5770,Prototyping solutions,"(18,)",Yes,/event.php,162.26701694402726,PayPal,Failed,4
2023,France,Isabel Griffith,thomas66@example.com,06 95 43 36 75,Scheduled Demo,"(29,)",No,/scheduledemo.php,481.3573745143282,Credit Card,Failed,7
2025,Portugal,Calvin Simon,alyssayates@example.net,477-599-5470,Chatting with Sales Representative,"(37,)",Yes,/images/events.jpg,378.180563261575,Debit Card,Pending,3
2024,UK,Thomas Meyer,dawnoconnor@example.net,611-240-9378x46777,Prototyping solutions,"(29,)",No,/images/events.jpg,453.9379731060459,Debit Card,Pending,7
2022,USA,Pamela Turner,debra13@example.org,(384)312-3856x1541,Software Assistance,"(42,)",No,/scheduledemo.php,494.57044541097116,Debit Card,Resolved,6
2022,USA,Kimberly Rodgers,icook@example.org,(309)388-1317x136,Inquiring about Events,"(60,)",No,/event.php,150.17826644525312,Debit Card,Pending,7
2025,India,Leah Perry,favila@example.net,7916269872,Inquiring about Events,"(1,)",Yes,/prototype.php,117.2320410346353,Bank Transfer,Resolved,4
2025,Spain,Kristin White,tgordon@example.net,001-918-595-3864x0318,Chatting with Sales Representative,"(10,)",Yes,/scheduledemo.php,171.8085894829633,Credit Card,Pending,7
2022,Canada,Angela Becker,brianamartin@example.com,(265) 644-6880 x299,AI-Powered Virtual Assistant,"(20,)",Yes,/event.php,327.6886595176915,Debit Card,Failed,4
2022,Portugal,Joseph Ortega,lrodriguez@example.org,+1-526-442-6224x4085,Chatting with Sales Representative,"(2,)",Yes,/images/events.jpg,494.7200586617846,Debit Card,Resolved,6
2025,Zimbabwe,Mrs. Ashley Mack,montgomerychristopher@example.com,467-774-9888,Chatting with Sales Representative,"(11,)",Yes,/prototype.php,432.6835602284306,Credit Card,Pending,3
2024,India,Jacqueline Acosta,stacy91@example.com,03095339792,Chatting with Sales Representative,"(16,)",No,/prototype.php,288.80730212994774,Credit Card,Failed,6
2024,Netherlands,Mark Parrish,gregory73@example.net,+1-692-893-8977x0140,AI-Powered Virtual Assistant,"(12,)",Yes,/images/events.jpg,353.920604951775,Bank Transfer,Failed,7
2022,Portugal,Crystal Walsh,idavenport@example.org,(601)491-5623,AI-Powered Virtual Assistant,"(32,)",No,/images/events.jpg,335.95235894341937,Credit Card,Failed,3
2025,France,Michele Robinson,acox@example.net,0223510413,AI-Powered Virtual Assistant,"(7,)",No,/event.php,111.625182462517,Bank Transfer,Pending,3
2024,Zambia,Greg Kelley,jasonwilkerson@example.com,754-789-6784x50415,Chatting with Sales Representative,"(45,)",Yes,/images/events.jpg,222.12140779434412,Debit Card,Resolved,7
2023,Spain,Misty Le,rodriguezsteven@example.net,001-225-895-7376x285,Scheduled Demo,"(42,)",No,/index.html,199.83019828172877,PayPal,Resolved,5
2024,UK,Laurie Silva,josephcharles@example.net,348.490.7941x0572,Inquiring about Events,"(3,)",Yes,/scheduledemo.php,397.18215974537287,Debit Card,Resolved,7
2022,Zimbabwe,Erin Lucas,townsendjoseph@example.org,001-951-979-2477x4177,Prototyping solutions,"(18,)",Yes,/prototype.php,329.7615459478323,Bank Transfer,Resolved,6
2023,Australia,Ryan Grimes,mendozaerik@example.net,59970435,Inquiring about Events,"(31,)",Yes,/prototype.php,109.91037627490799,Bank Transfer,Failed,4
2023,Russia,Michael Sutton,kenneth14@example.com,8 (815) 977-87-12,Software Assistance,"(7,)",Yes,/prototype.php,312.66087386558297,Debit Card,Pending,6
2022,UK,Chelsea Barnes DDS,hughesmiranda@example.org,5082083736,Software Assistance,"(37,)",No,/prototype.php,217.99105258614037,Bank Transfer,Failed,6
2023,Netherlands,John Melton,bradley84@example.org,451.735.9363,Scheduled Demo,"(9,)",No,/index.html,448.1692198566924,Debit Card,Pending,4
2025,Canada,Crystal Perez,fmendoza@example.net,401.411.7620,Software Assistance,"(1,)",No,/prototype.php,297.5185525031964,Credit Card,Pending,3
2023,Spain,Jeffrey Hernandez,richardlisa@example.org,(261)784-4464,Inquiring about Events,"(59,)",No,/images/events.jpg,238.6786508295192,Bank Transfer,Pending,7
2023,Spain,Luis Crawford,randall55@example.org,001-629-787-1663,Prototyping solutions,"(50,)",Yes,/index.html,263.1738936376951,Bank Transfer,Failed,7
2025,Netherlands,Julie Freeman,lisa81@example.org,001-842-345-9190x26606,Chatting with Sales Representative,"(8,)",Yes,/prototype.php,463.4157676302091,Bank Transfer,Failed,3
2023,Germany,Laura Martinez,timothy62@example.net,(02162) 35247,Software Assistance,"(60,)",Yes,/prototype.php,202.26952813430606,PayPal,Pending,5
2023,Portugal,Sherry Velez,michaelho@example.net,001-775-332-0174x632,Software Assistance,"(18,)",Yes,/index.html,436.55475607592047,Debit Card,Resolved,3
2025,Brazil,Christopher Ferguson,scurtis@example.org,+55 61 1295-5455,Software Assistance,"(41,)",No,/event.php,313.6402481487967,Debit Card,Resolved,3
2024,Germany,Katherine Adams,nicholas96@example.net,04012 67722,Scheduled Demo,"(59,)",Yes,/event.php,242.6265418728338,PayPal,Pending,6
2024,UK,Laura Wade,david59@example.org,514.636.7744,Prototyping solutions,"(20,)",Yes,/scheduledemo.php,412.45031571842316,Debit Card,Pending,4
2022,Germany,Alan Reyes,zpowell@example.org,+49 (0) 2015 471215,Inquiring about Events,"(55,)",No,/prototype.php,251.17299226378802,Bank Transfer,Resolved,4
2022,Zimbabwe,Carla Rogers,kenneth66@example.net,001-498-212-2294x5593,Scheduled Demo,"(43,)",Yes,/event.php,265.16690658325854,Debit Card,Pending,6
2022,USA,Alexander Jones,patriciamartinez@example.com,567-677-4000,Software Assistance,"(60,)",No,/prototype.php,484.4246005739772,Credit Card,Pending,5
2022,Australia,Amanda Jones,rhester@example.com,+61 459 861 906,AI-Powered Virtual Assistant,"(28,)",Yes,/prototype.php,258.22992945729396,Debit Card,Resolved,3
2024,Japan,Richard Fuller,peter62@example.com,070-6991-9821,Chatting with Sales Representative,"(3,)",Yes,/prototype.php,335.82650703784213,PayPal,Failed,6
2023,Brazil,Isaiah Bright,matthewsimon@example.net,+55 31 4542 5647,Software Assistance,"(29,)",Yes,/images/events.jpg,138.19411613073376,Debit Card,Pending,5
2023,USA,Travis Martinez,joel61@example.org,+1-450-716-1782x78479,Chatting with Sales Representative,"(6,)",No,/prototype.php,112.14793716577218,Debit Card,Resolved,7
2024,Portugal,Allison Villarreal,megan71@example.org,(454)891-7834x62260,Scheduled Demo,"(38,)",Yes,/event.php,114.31858280609895,Debit Card,Resolved,5
2023,Brazil,Amber Navarro,johnkelley@example.org,(081) 6964-1603,Chatting with Sales Representative,"(49,)",Yes,/prototype.php,298.4416751952016,Credit Card,Failed,7
2022,USA,Mitchell Kim,xhood@example.net,(502)293-4672,Inquiring about Events,"(31,)",Yes,/event.php,407.4194502136246,Credit Card,Pending,3
2024,Canada,Anthony Davis,elizabeth12@example.com,1 (491) 716-6561,Inquiring about Events,"(27,)",No,/prototype.php,268.58981502902225,PayPal,Pending,3
2025,Jamaica,Kayla Gonzalez,michellemitchell@example.net,310-649-6280,Software Assistance,"(36,)",No,/scheduledemo.php,175.83714958792646,Credit Card,Resolved,4
2023,Russia,Mr. Scott Gonzalez,brittney73@example.org,8 (553) 415-1603,Prototyping solutions,"(1,)",No,/prototype.php,411.25327924342963,Debit Card,Pending,4
2022,Zimbabwe,John Jones,kinggina@example.org,+1-731-638-0134x56266,Prototyping solutions,"(25,)",No,/prototype.php,492.54836563378075,Debit Card,Resolved,5
2025,Canada,Joan Gordon,paul82@example.net,656.641.9529,Scheduled Demo,"(21,)",No,/scheduledemo.php,498.71504865376585,Debit Card,Resolved,6
2024,Brazil,Stephanie Johnson,juliaoconnell@example.org,(041) 2782-1995,Scheduled Demo,"(2,)",Yes,/event.php,101.17212525058451,PayPal,Pending,3
2023,Japan,Jamie Khan,jodi81@example.com,070-7167-2470,Chatting with Sales Representative,"(54,)",Yes,/images/events.jpg,472.59635760046285,Bank Transfer,Resolved,7
2022,Russia,Jeremy Ward,sheliabutler@example.net,+7 013 414 05 99,AI-Powered Virtual Assistant,"(16,)",No,/scheduledemo.php,365.21189990661287,Bank Transfer,Failed,5
2025,Zambia,Maria Ball,kurt69@example.com,+1-916-973-8437x0409,Scheduled Demo,"(22,)",No,/images/events.jpg,451.57922881696794,PayPal,Failed,6
2024,Australia,David Garcia,patriciahendrix@example.com,7239-5186,Inquiring about Events,"(39,)",Yes,/scheduledemo.php,216.56543578998844,Bank Transfer,Pending,3
2022,Portugal,Kathleen Jimenez,starkandrew@example.net,448.764.1590,AI-Powered Virtual Assistant,"(57,)",No,/index.html,112.96308983275334,PayPal,Resolved,5
2025,Brazil,Andrew James,grace32@example.com,0800-873-7330,Chatting with Sales Representative,"(29,)",No,/index.html,183.09724517874008,Bank Transfer,Resolved,3
2023,India,Kathryn Young,wendy61@example.net,+918638398841,Chatting with Sales Representative,"(5,)",Yes,/images/events.jpg,389.6286688396278,Credit Card,Resolved,7
