Year,Country,Customer Name,Email,Phone Number,Job Requested,Response Time,Event Participation,Page Accessed,Sales Revenue,Payment Method,Resolution Status,Satisfaction Rating
2024,India,Michael Atkinson,jonathanjones@example.org,+913894139900,Chatting with Sales Representative,"(60,)",Yes,/event.php,420.5194151161784,Bank Transfer,Resolved,7
2022,Canada,Dr. Brian Cox,osmith@example.net,1-892-641-2053,AI-Powered Virtual Assistant,"(8,)",Yes,/scheduledemo.php,135.64490021157556,Debit Card,Resolved,7
2023,Spain,Gabriel Johnson,richardsoncharles@example.com,+1-893-329-4630x3057,Scheduled Demo,"(53,)",No,/scheduledemo.php,270.6045617754219,Credit Card,Failed,4
2023,Japan,Kenneth Grimes,yprice@example.com,070-4988-1147,Inquiring about Events,"(11,)",No,/scheduledemo.php,418.72056966779337,Credit Card,Resolved,7
2024,Germany,Eugene Wong,qjohnson@example.com,+49(0)8563 66409,Prototyping solutions,"(33,)",No,/index.html,244.00421780198448,Debit Card,Resolved,5
2025,UK,Morgan Gonzalez,srios@example.net,(664)223-7087x34990,Inquiring about Events,"(30,)",No,/scheduledemo.php,252.1877745130777,Bank Transfer,Pending,6
2025,Canada,Nicole Brewer,samanthapowell@example.net,459-488-3359 x580,Prototyping solutions,"(53,)",No,/scheduledemo.php,181.1418353193344,Bank Transfer,Pending,3
2022,Japan,Phillip Carrillo,erobbins@example.com,080-8139-3532,AI-Powered Virtual Assistant,"(44,)",Yes,/index.html,381.61959368007234,Debit Card,Pending,4
2024,Netherlands,Brian Fisher,millersusan@example.net,(625)679-0848,Prototyping solutions,"(26,)",Yes,/images/events.jpg,239.62283433669768,Debit Card,Failed,6
2024,Zambia,Alan Baker,vegajose@example.org,4283657389,Inquiring about Events,"(57,)",No,/index.html,498.22066877576765,Credit Card,Failed,6
2025,USA,Christine Stevenson,rachelcannon@example.com,001-431-730-1551x38184,Prototyping solutions,"(13,)",Yes,/event.php,344.4340622885638,PayPal,Resolved,4
2023,Australia,Nicholas Melendez,donnaweiss@example.org,+61240021407,AI-Powered Virtual Assistant,"(25,)",Yes,/prototype.php,320.25834235684533,Debit Card,Pending,5
2023,Germany,Jennifer Garcia,amandakennedy@example.org,01097 94064,Inquiring about Events,"(8,)",Yes,/images/events.jpg,239.14942915140887,Bank Transfer,Resolved,7
2023,UK,Carrie Dunn,katkins@example.org,247.577.0387x4649,Prototyping solutions,"(13,)",No,/event.php,164.00563479584798,Bank Transfer,Resolved,3
2022,Jamaica,Connie Orr,angel10@example.com,520-286-7054,Scheduled Demo,"(4,)",No,/prototype.php,368.13249490693187,PayPal,Resolved,4
2022,Russia,William Reese,shari15@example.net,+7 (073) 845-84-32,Inquiring about Events,"(6,)",No,/images/events.jpg,279.8182321397047,PayPal,Resolved,6
2025,Australia,Robert Price MD,lbennett@example.com,0438.412.016,AI-Powered Virtual Assistant,"(32,)",Yes,/event.php,176.07777343881833,Bank Transfer,Pending,3
2022,Germany,Patricia Robinson,katieyates@example.com,0341110371,AI-Powered Virtual Assistant,"(37,)",No,/prototype.php,401.8191580081525,Debit Card,Resolved,3
2023,Zambia,Sandra Nicholson,denise60@example.com,001-465-621-3334x97307,Software Assistance,"(43,)",Yes,/scheduledemo.php,315.8724171438729,PayPal,Pending,6
2024,Portugal,Samantha Alexander,reedkathleen@example.org,(955)377-9917,AI-Powered Virtual Assistant,"(58,)",No,/scheduledemo.php,289.2037542434736,Bank Transfer,Failed,6
2023,Jamaica,Theresa Brown,suttoncorey@example.org,592.974.5168x899,Chatting with Sales Representative,"(27,)",No,/images/events.jpg,466.75342398048184,PayPal,Pending,4
2025,France,Roberta Howell,tylerronald@example.org,+33 (0)1 48 39 49 39,Chatting with Sales Representative,"(15,)",Yes,/prototype.php,454.8803233303377,PayPal,Failed,3
2024,USA,Jackie Hale,ian02@example.net,+1-861-605-6692,Prototyping solutions,"(8,)",Yes,/event.php,325.9872503679338,PayPal,Pending,7
2022,China,Mandy Rollins,carrolldennis@example.net,18900852056,Chatting with Sales Representative,"(46,)",Yes,/images/events.jpg,473.03838151610285,PayPal,Failed,6
2023,Zimbabwe,Madison Franklin,gsawyer@example.net,(861)941-4952x00577,Prototyping solutions,"(59,)",No,/images/events.jpg,475.91950611634763,Debit Card,Pending,6
2022,Zambia,Dr. Jessica Clark,kirk41@example.com,+1-922-616-9840x4545,Prototyping solutions,"(23,)",No,/images/events.jpg,223.8722413113776,Credit Card,Failed,4
2024,Japan,William Smith,carrmicheal@example.net,090-2049-3344,AI-Powered Virtual Assistant,"(14,)",Yes,/index.html,458.94255579926397,Bank Transfer,Resolved,7
2023,Zimbabwe,Ryan Mcdonald,yujacob@example.org,(784)859-7586x658,Scheduled Demo,"(42,)",No,/index.html,342.10873027390477,Credit Card,Pending,6
2023,Brazil,Tara Nguyen,guerrerocandace@example.com,41 4793-4913,Prototyping solutions,"(50,)",Yes,/index.html,296.4075975386845,PayPal,Pending,3
2025,Zambia,Natalie Montgomery,melissa10@example.net,818-521-6977,Prototyping solutions,"(5,)",No,/event.php,201.59055494310314,PayPal,Failed,3
2024,Russia,Kevin Wang,brett52@example.net,+7 770 312 95 40,Inquiring about Events,"(14,)",No,/images/events.jpg,133.92008542897315,Credit Card,Resolved,3
2023,Russia,Chad Ray,kathy52@example.com,+78237933471,Prototyping solutions,"(31,)",No,/images/events.jpg,118.86689970620674,Bank Transfer,Resolved,5
2022,Netherlands,Angela Michael,stevencooke@example.net,459-980-6638x27175,Chatting with Sales Representative,"(32,)",Yes,/prototype.php,227.18579612088593,Debit Card,Failed,7
2022,Zimbabwe,Gabrielle Long,ryannavarro@example.org,+1-252-418-6321,Inquiring about Events,"(41,)",Yes,/event.php,366.2592430989538,Bank Transfer,Resolved,5
2023,Brazil,Debbie Baker,justin10@example.com,+55 31 2873 3797,Inquiring about Events,"(41,)",No,/scheduledemo.php,321.6309469108387,Bank Transfer,Resolved,5
2022,Germany,Megan Richardson,staceyprice@example.com,00647 48664,Chatting with Sales Representative,"(27,)",No,/event.php,484.13860711887594,Bank Transfer,Pending,5
2022,Germany,Scott Ayers,joseph73@example.org,+49(0)3827 10722,Scheduled Demo,"(39,)",No,/scheduledemo.php,290.18893039245165,PayPal,Pending,3
2023,Canada,Amy Maynard,xsullivan@example.net,(109) 556-4772,Inquiring about Events,"(2,)",No,/index.html,158.46628358691706,Debit Card,Resolved,5
2022,China,Ann Wilson,robinalexander@example.org,18850829046,Chatting with Sales Representative,"(40,)",No,/images/events.jpg,436.95787868395587,Debit Card,Failed,5
2023,Russia,Tyler Walker,sandra59@example.com,+7 (931) 207-9287,AI-Powered Virtual Assistant,"(5,)",Yes,/index.html,273.7897549326372,Bank Transfer,Pending,4
2022,Jamaica,Mary Collins,wsullivan@example.com,472-359-0708x94719,Scheduled Demo,"(23,)",No,/event.php,278.1529186680741,Bank Transfer,Resolved,4
2024,India,Stephanie Whitehead,leekeith@example.net,0132065695,Chatting with Sales Representative,"(35,)",No,/images/events.jpg,387.4999785234062,Credit Card,Resolved,4
2022,France,Henry Burgess,paul85@example.org,+33 (0)3 85 37 89 23,AI-Powered Virtual Assistant,"(8,)",Yes,/scheduledemo.php,323.10740492481796,Debit Card,Pending,4
2023,Jamaica,Calvin Gamble,davieselizabeth@example.org,308.671.9103,Chatting with Sales Representative,"(35,)",Yes,/event.php,312.12481197489393,Credit Card,Failed,3
2024,Jamaica,Betty Richard,thernandez@example.net,+1-435-364-1154,Chatting with Sales Representative,"(18,)",Yes,/prototype.php,178.68376556801343,Debit Card,Pending,7
2023,USA,Brent Martin,randybender@example.net,(579)835-9619x9130,Chatting with Sales Representative,"(10,)",No,/event.php,187.165431912594,Bank Transfer,Failed,3
2023,Zimbabwe,Anne Taylor,bartlettaustin@example.net,2567504239,Prototyping solutions,"(15,)",No,/index.html,251.05940237803532,Credit Card,Resolved,5
2024,India,Stacy Taylor,nsanders@example.org,+911816602256,AI-Powered Virtual Assistant,"(50,)",No,/images/events.jpg,438.9730115266122,Bank Transfer,Resolved,4
2023,India,Joshua Williams,pateljoel@example.com,+913335718650,Scheduled Demo,"(3,)",Yes,/index.html,196.6268697131345,PayPal,Resolved,4
2025,Brazil,Alan Stokes,nicolegreen@example.org,+55 81 8156-2841,Chatting with Sales Representative,"(7,)",Yes,/images/events.jpg,446.8555439657419,Credit Card,Pending,5
2025,UK,Anna Reyes,gomezregina@example.org,(642)904-8471,Chatting with Sales Representative,"(56,)",Yes,/prototype.php,420.2314210776061,Credit Card,Resolved,5
2025,Australia,Matthew Davis,hessashley@example.org,(07)39694619,Software Assistance,"(57,)",No,/scheduledemo.php,108.61744573076098,Credit Card,Resolved,3
2023,India,Matthew Freeman,beckyjordan@example.net,+918777003046,Scheduled Demo,"(57,)",No,/prototype.php,150.03027197902256,PayPal,Pending,6
2024,Jamaica,Erin Marks,esutton@example.net,(401)793-2750x9919,Prototyping solutions,"(37,)",Yes,/index.html,387.5108497556583,Credit Card,Failed,6
2023,China,Dr. Brian Dominguez Jr.,lthompson@example.com,18775105477,Software Assistance,"(1,)",Yes,/images/events.jpg,198.41561468147097,Debit Card,Resolved,3
2024,China,Jennifer Johnson,veronicaberry@example.org,18960450313,Chatting with Sales Representative,"(45,)",Yes,/event.php,128.32217149256553,Bank Transfer,Resolved,6
2024,Germany,David Taylor,zacharycampos@example.org,+49(0)5712 95446,Chatting with Sales Representative,"(31,)",No,/scheduledemo.php,378.08293916594675,PayPal,Resolved,5
2025,China,Sara Lowe,logan66@example.net,13719176491,Software Assistance,"(16,)",Yes,/scheduledemo.php,223.65070799253064,Bank Transfer,Failed,6
2025,Jamaica,Ashley Wheeler,jennifer92@example.com,549-676-8646,Scheduled Demo,"(19,)",No,/images/events.jpg,292.6312871385506,Bank Transfer,Resolved,6
2025,Netherlands,Ryan Burgess,johnsonshawn@example.org,442-413-1022x581,Scheduled Demo,"(2,)",Yes,/event.php,382.56445469800144,PayPal,Failed,3
2023,Zambia,Abigail Newman,vmiller@example.org,788.461.4184,Scheduled Demo,"(18,)",Yes,/scheduledemo.php,369.1835531401314,Debit Card,Failed,3
2024,Portugal,Crystal Daugherty,brownmegan@example.net,+1-633-244-9427x441,Scheduled Demo,"(47,)",No,/scheduledemo.php,295.25372153831836,Debit Card,Pending,7
2022,UK,Crystal Jones,rebecca64@example.com,001-767-384-7463x24173,Prototyping solutions,"(53,)",Yes,/event.php,372.8956217511287,Bank Transfer,Resolved,3
2024,Canada,Darren Johnson,phyllis81@example.net,477-959-1077,Software Assistance,"(1,)",No,/event.php,211.1288265567738,PayPal,Failed,3
2024,Brazil,Shannon Martin,sanchezkayla@example.org,(071) 1312 8864,Software Assistance,"(30,)",No,/index.html,315.7380492042858,PayPal,Failed,5
2024,Germany,Danielle Barnes,brianpittman@example.org,04851 101067,Chatting with Sales Representative,"(7,)",Yes,/scheduledemo.php,393.7722838505642,Bank Transfer,Pending,5
2024,France,Heather Wade,andrewjones@example.org,03 25 08 88 04,Inquiring about Events,"(33,)",Yes,/images/events.jpg,390.53228252284015,PayPal,Resolved,4
2025,Spain,Allen Weaver,chloe71@example.com,760.365.3537x4237,Chatting with Sales Representative,"(22,)",Yes,/images/events.jpg,212.32458923325333,Debit Card,Failed,3
2023,Russia,Amanda Pena,martinvalerie@example.org,85309772330,Software Assistance,"(19,)",Yes,/index.html,498.4789844866028,Credit Card,Pending,5
2025,Zambia,Laura Gonzalez,daniel02@example.org,698-644-8113x88466,Chatting with Sales Representative,"(51,)",Yes,/prototype.php,131.12817195468836,PayPal,Resolved,6
2024,Jamaica,Samantha Johnson,aaron12@example.org,268.532.1231x41498,AI-Powered Virtual Assistant,"(54,)",No,/prototype.php,421.20938762588884,Credit Card,Resolved,5
2022,UK,Jeffrey Poole,michael65@example.com,001-954-683-6286x64694,Software Assistance,"(47,)",Yes,/images/events.jpg,385.39752451851507,Credit Card,Resolved,7
2022,UK,Jackie Fisher,tylergreene@example.net,618-781-3033x5474,Scheduled Demo,"(54,)",No,/images/events.jpg,430.72351624331156,Credit Card,Resolved,7
2023,Netherlands,Dustin Hutchinson,owensjennifer@example.com,9392941045,Chatting with Sales Representative,"(38,)",No,/index.html,477.5057061092124,Credit Card,Failed,6
2025,UK,Brandi Scott,harperkatherine@example.com,697.675.5152x344,Chatting with Sales Representative,"(12,)",No,/scheduledemo.php,152.46164683295177,Bank Transfer,Resolved,6
2023,China,Brett Forbes,nunderwood@example.net,13965845260,Chatting with Sales Representative,"(30,)",Yes,/event.php,489.0645102175463,Debit Card,Failed,3
2025,Canada,Stacy Wilson,jenniferbrown@example.com,(469) 731-7662,Software Assistance,"(13,)",Yes,/prototype.php,117.15921075544617,Debit Card,Failed,5
2024,Jamaica,Jason Blankenship,zlindsey@example.net,395-374-7639,Inquiring about Events,"(50,)",Yes,/scheduledemo.php,133.55596864926304,PayPal,Failed,6
2023,India,Peter Gordon,vross@example.com,+915356477439,Software Assistance,"(44,)",No,/scheduledemo.php,316.7828254532119,PayPal,Pending,3
2025,India,Abigail Patel,barmstrong@example.org,00366713235,Scheduled Demo,"(34,)",Yes,/event.php,235.61986757688177,Credit Card,Failed,6
2023,Spain,Alicia Romero,nmathews@example.com,(732)412-3676,Prototyping solutions,"(26,)",No,/scheduledemo.php,442.5572099616657,Credit Card,Resolved,3
2025,Brazil,Robert Burns,qhensley@example.net,+55 (011) 2202-0060,Inquiring about Events,"(25,)",Yes,/scheduledemo.php,472.9977955789104,PayPal,Failed,7
2022,Zambia,Jordan Hoffman,hcaldwell@example.net,+1-412-922-4171x445,AI-Powered Virtual Assistant,"(60,)",Yes,/prototype.php,476.0688385704274,Credit Card,Pending,6
2024,Portugal,James Lucas,brandonturner@example.com,360-305-9492x157,Prototyping solutions,"(22,)",No,/scheduledemo.php,166.4776575255816,PayPal,Failed,5
2022,India,Patrick Fowler,youngtimothy@example.net,+915716237587,Software Assistance,"(21,)",No,/images/events.jpg,388.7186024837619,PayPal,Pending,4
2024,Germany,Christy Ramirez,zperez@example.net,(04581) 77803,Software Assistance,"(55,)",Yes,/index.html,356.63516447067684,Credit Card,Failed,7
2024,Zambia,Mr. Robert Coleman,dakotacarter@example.org,+1-341-519-9762x3764,Software Assistance,"(12,)",No,/scheduledemo.php,156.71469086529024,PayPal,Resolved,4
2024,Netherlands,Jason Steele,davidhancock@example.net,251-805-7627,Chatting with Sales Representative,"(60,)",No,/images/events.jpg,332.3295080065754,PayPal,Resolved,7
2023,UK,Kim Riley,hcurry@example.org,531-763-4481x883,AI-Powered Virtual Assistant,"(47,)",No,/images/events.jpg,253.10195558251726,Debit Card,Pending,3
2024,Portugal,Timothy Poole,charles43@example.net,(373)732-3439x36296,Software Assistance,"(9,)",No,/event.php,204.1947572721179,Debit Card,Pending,5
2022,USA,Mrs. Brenda Smith MD,zmolina@example.org,+1-884-529-0891x75136,Chatting with Sales Representative,"(60,)",No,/scheduledemo.php,208.2416922770418,PayPal,Failed,4
2022,Jamaica,Tonya Aguilar,charles94@example.com,(266)985-6987x573,Inquiring about Events,"(59,)",No,/index.html,356.85642278709133,PayPal,Pending,5
2025,Portugal,Frederick Huffman,cookderek@example.org,4727460950,Scheduled Demo,"(11,)",No,/images/events.jpg,267.26591998688565,Debit Card,Failed,7
2022,USA,Christine Richardson,zharper@example.net,001-491-455-7484,Inquiring about Events,"(9,)",No,/event.php,132.42864437069238,Debit Card,Pending,6
2024,Spain,Jesus Owens,juan18@example.com,702-450-6917x60847,Prototyping solutions,"(2,)",Yes,/event.php,354.2067291059619,PayPal,Resolved,6
2024,China,Elizabeth Gray,paynenathan@example.com,13101422974,Scheduled Demo,"(47,)",No,/index.html,441.37939077831254,Bank Transfer,Pending,3
2022,Canada,Robert Wood,jenniferballard@example.com,(437) 842-7368,Software Assistance,"(8,)",Yes,/prototype.php,114.3755900767776,Bank Transfer,Failed,5
2025,Australia,Karen Bradley,raymondthomas@example.com,+61.463.771.517,Chatting with Sales Representative,"(19,)",Yes,/event.php,440.9675536720547,Bank Transfer,Resolved,3
2023,Australia,William Leonard,dhall@example.net,1869-5770,Software Assistance,"(18,)",No,/event.php,386.23995306130394,PayPal,Pending,4
2023,France,Isabel Griffith,thomas66@example.com,06 95 43 36 75,Scheduled Demo,"(29,)",Yes,/scheduledemo.php,314.69587142093246,Credit Card,Failed,7
2025,Portugal,Calvin Simon,alyssayates@example.net,477-599-5470,Scheduled Demo,"(37,)",Yes,/images/events.jpg,112.06848437163535,Debit Card,Failed,3
2024,UK,Thomas Meyer,dawnoconnor@example.net,611-240-9378x46777,Chatting with Sales Representative,"(29,)",Yes,/images/events.jpg,498.6738293885811,Debit Card,Resolved,7
2022,USA,Pamela Turner,debra13@example.org,(384)312-3856x1541,Prototyping solutions,"(42,)",Yes,/scheduledemo.php,243.82132089496963,Debit Card,Failed,6
2022,USA,Kimberly Rodgers,icook@example.org,(309)388-1317x136,Chatting with Sales Representative,"(60,)",No,/event.php,299.99825756325026,Debit Card,Resolved,7
2025,India,Leah Perry,favila@example.net,7916269872,Prototyping solutions,"(1,)",Yes,/prototype.php,348.75421552141063,Bank Transfer,Pending,4
2025,Spain,Kristin White,tgordon@example.net,001-918-595-3864x0318,AI-Powered Virtual Assistant,"(10,)",No,/scheduledemo.php,230.54826517477753,Credit Card,Failed,7
2022,Canada,Angela Becker,brianamartin@example.com,(265) 644-6880 x299,Prototyping solutions,"(20,)",Yes,/event.php,139.17782535387738,Debit Card,Resolved,4
2022,Portugal,Joseph Ortega,lrodriguez@example.org,+1-526-442-6224x4085,Scheduled Demo,"(2,)",No,/images/events.jpg,155.07049267296526,Debit Card,Resolved,6
2025,Zimbabwe,Mrs. Ashley Mack,montgomerychristopher@example.com,467-774-9888,Scheduled Demo,"(11,)",No,/prototype.php,471.6603738741595,Credit Card,Failed,3
2024,India,Jacqueline Acosta,stacy91@example.com,03095339792,Software Assistance,"(16,)",No,/prototype.php,194.0195298414131,Credit Card,Resolved,6
2024,Netherlands,Mark Parrish,gregory73@example.net,+1-692-893-8977x0140,Prototyping solutions,"(12,)",No,/images/events.jpg,352.6779157362545,Bank Transfer,Failed,7
2022,Portugal,Crystal Walsh,idavenport@example.org,(601)491-5623,Scheduled Demo,"(32,)",Yes,/images/events.jpg,320.49981956826304,Credit Card,Pending,3
2025,France,Michele Robinson,acox@example.net,0223510413,AI-Powered Virtual Assistant,"(7,)",Yes,/event.php,163.95628874962634,Bank Transfer,Pending,3
2024,Zambia,Greg Kelley,jasonwilkerson@example.com,754-789-6784x50415,Software Assistance,"(45,)",No,/images/events.jpg,445.3964222729079,Debit Card,Resolved,7
2023,Spain,Misty Le,rodriguezsteven@example.net,001-225-895-7376x285,Scheduled Demo,"(42,)",No,/index.html,171.1961914483599,PayPal,Failed,5
2024,UK,Laurie Silva,josephcharles@example.net,348.490.7941x0572,Software Assistance,"(3,)",No,/scheduledemo.php,273.6823300001871,Debit Card,Failed,7
2022,Zimbabwe,Erin Lucas,townsendjoseph@example.org,001-951-979-2477x4177,Scheduled Demo,"(18,)",Yes,/prototype.php,156.7964273057897,Bank Transfer,Resolved,6
2023,Australia,Ryan Grimes,mendozaerik@example.net,59970435,Chatting with Sales Representative,"(31,)",Yes,/prototype.php,156.6093286364267,Bank Transfer,Failed,4
2023,Russia,Michael Sutton,kenneth14@example.com,8 (815) 977-87-12,Software Assistance,"(7,)",Yes,/prototype.php,105.94274035092859,Debit Card,Failed,6
2022,UK,Chelsea Barnes DDS,hughesmiranda@example.org,5082083736,AI-Powered Virtual Assistant,"(37,)",No,/prototype.php,428.16060540177523,Bank Transfer,Pending,6
2023,Netherlands,John Melton,bradley84@example.org,451.735.9363,Chatting with Sales Representative,"(9,)",Yes,/index.html,168.53966161719947,Debit Card,Resolved,4
2025,Canada,Crystal Perez,fmendoza@example.net,401.411.7620,Inquiring about Events,"(1,)",No,/prototype.php,205.69811551592596,Credit Card,Pending,3
2023,Spain,Jeffrey Hernandez,richardlisa@example.org,(261)784-4464,Chatting with Sales Representative,"(59,)",No,/images/events.jpg,234.93270533355363,Bank Transfer,Pending,7
2023,Spain,Luis Crawford,randall55@example.org,001-629-787-1663,Prototyping solutions,"(50,)",No,/index.html,427.68889154727367,Bank Transfer,Failed,7
2025,Netherlands,Julie Freeman,lisa81@example.org,001-842-345-9190x26606,Prototyping solutions,"(8,)",Yes,/prototype.php,491.0932996674927,Bank Transfer,Pending,3
2023,Germany,Laura Martinez,timothy62@example.net,(02162) 35247,Inquiring about Events,"(60,)",No,/prototype.php,478.35065195327576,PayPal,Pending,5
2023,Portugal,Sherry Velez,michaelho@example.net,001-775-332-0174x632,AI-Powered Virtual Assistant,"(18,)",Yes,/index.html,291.52489654158705,Debit Card,Failed,3
2025,Brazil,Christopher Ferguson,scurtis@example.org,+55 61 1295-5455,Software Assistance,"(41,)",Yes,/event.php,319.9125511986017,Debit Card,Pending,3
2024,Germany,Katherine Adams,nicholas96@example.net,04012 67722,Scheduled Demo,"(59,)",No,/event.php,422.1415259201135,PayPal,Resolved,6
2024,UK,Laura Wade,david59@example.org,514.636.7744,Chatting with Sales Representative,"(20,)",Yes,/scheduledemo.php,423.83682353052666,Debit Card,Pending,4
2022,Germany,Alan Reyes,zpowell@example.org,+49 (0) 2015 471215,Chatting with Sales Representative,"(55,)",No,/prototype.php,320.27684207356083,Bank Transfer,Pending,4
2022,Zimbabwe,Carla Rogers,kenneth66@example.net,001-498-212-2294x5593,Software Assistance,"(43,)",No,/event.php,164.3325171020988,Debit Card,Failed,6
2022,USA,Alexander Jones,patriciamartinez@example.com,567-677-4000,Chatting with Sales Representative,"(60,)",Yes,/prototype.php,495.2564393916563,Credit Card,Pending,5
2022,Australia,Amanda Jones,rhester@example.com,+61 459 861 906,Prototyping solutions,"(28,)",Yes,/prototype.php,376.697722636139,Debit Card,Resolved,3
2024,Japan,Richard Fuller,peter62@example.com,070-6991-9821,Scheduled Demo,"(3,)",Yes,/prototype.php,481.875155765569,PayPal,Failed,6
2023,Brazil,Isaiah Bright,matthewsimon@example.net,+55 31 4542 5647,Chatting with Sales Representative,"(29,)",Yes,/images/events.jpg,346.2488409725105,Debit Card,Resolved,5
2023,USA,Travis Martinez,joel61@example.org,+1-450-716-1782x78479,Prototyping solutions,"(6,)",No,/prototype.php,106.09996606553756,Debit Card,Resolved,7
2024,Portugal,Allison Villarreal,megan71@example.org,(454)891-7834x62260,AI-Powered Virtual Assistant,"(38,)",Yes,/event.php,157.52929552086505,Debit Card,Failed,5
2023,Brazil,Amber Navarro,johnkelley@example.org,(081) 6964-1603,Software Assistance,"(49,)",Yes,/prototype.php,407.2090544426503,Credit Card,Resolved,7
2022,USA,Mitchell Kim,xhood@example.net,(502)293-4672,Scheduled Demo,"(31,)",Yes,/event.php,131.5873853498071,Credit Card,Pending,3
2024,Canada,Anthony Davis,elizabeth12@example.com,1 (491) 716-6561,Software Assistance,"(27,)",No,/prototype.php,282.8244559302379,PayPal,Resolved,3
2025,Jamaica,Kayla Gonzalez,michellemitchell@example.net,310-649-6280,Scheduled Demo,"(36,)",Yes,/scheduledemo.php,366.6121317095985,Credit Card,Resolved,4
2023,Russia,Mr. Scott Gonzalez,brittney73@example.org,8 (553) 415-1603,AI-Powered Virtual Assistant,"(1,)",No,/prototype.php,349.43769997084496,Debit Card,Pending,4
2022,Zimbabwe,John Jones,kinggina@example.org,+1-731-638-0134x56266,Inquiring about Events,"(25,)",No,/prototype.php,286.595802039752,Debit Card,Resolved,5
2025,Canada,Joan Gordon,paul82@example.net,656.641.9529,Software Assistance,"(21,)",No,/scheduledemo.php,498.0468234476547,Debit Card,Failed,6
2024,Brazil,Stephanie Johnson,juliaoconnell@example.org,(041) 2782-1995,Chatting with Sales Representative,"(2,)",No,/event.php,345.78541503119715,PayPal,Failed,3
2023,Japan,Jamie Khan,jodi81@example.com,070-7167-2470,Prototyping solutions,"(54,)",Yes,/images/events.jpg,123.40760392192682,Bank Transfer,Pending,7
2022,Russia,Jeremy Ward,sheliabutler@example.net,+7 013 414 05 99,Inquiring about Events,"(16,)",Yes,/scheduledemo.php,100.13726174201882,Bank Transfer,Failed,5
2025,Zambia,Maria Ball,kurt69@example.com,+1-916-973-8437x0409,Prototyping solutions,"(22,)",No,/images/events.jpg,354.91262351786963,PayPal,Pending,6
2024,Australia,David Garcia,patriciahendrix@example.com,7239-5186,Chatting with Sales Representative,"(39,)",No,/scheduledemo.php,134.89043461204972,Bank Transfer,Resolved,3
2022,Portugal,Kathleen Jimenez,starkandrew@example.net,448.764.1590,Software Assistance,"(57,)",No,/index.html,454.57255700177416,PayPal,Resolved,5
2025,Brazil,Andrew James,grace32@example.com,0800-873-7330,Scheduled Demo,"(29,)",Yes,/index.html,265.8238157263584,Bank Transfer,Resolved,3
2023,India,Kathryn Young,wendy61@example.net,+918638398841,Software Assistance,"(5,)",No,/images/events.jpg,196.49891010066273,Credit Card,Pending,7
